"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","집행상태코드 심볼","현황도형 생성일시","면적(도형)","길이(도형)"
"116270","11000UQ153PS201912150856","UQT200","UQT205"," ","UQT205","11000URZ200708239653","11000NTC200708231370","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","449.95264058","104.03584653"
"116271","11000UQ153PS201912150863","UQT200","UQT210"," ","UQT210","11000URZ200312050090","11000NTC200312055322","공원-1","11000"," ","EMA0009","2019-12-15 00:00:00.0","4000.26392097","279.19074566"
"116272","11000UQ153PS201912150864","UQT200","UQT290"," ","UQT290","11000URZ000000001531"," ","태양공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","344.99740997","74.21372031"
"116273","11000UQ153PS201912150865","UQT200","UQT210"," ","UQT210","11000URZ200001069854","11000NTC200001069321","초안공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1479.07025508","184.97052648"
"116274","11000UQ153PS201912150866","UQT200","UQT270"," ","UQT270","11000URZ201007159036","11000NTC201007155156","둥나무공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","23751.50505640","700.89899345"
"116275","11000UQ153PS201912150451","UQT200","UQT220"," ","UQT220","11000URZ201106023758","11000NTC201106026114","항동근린공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","85326.38651710","1347.83802307"
"116276","11000UQ153PS201912150452","UQT200","UQT220"," ","UQT220","11000URZ199808194331","11000NTC199808198176","사평리공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1272.66973289","149.06150869"
"116277","11000UQ153PS201912153438","UQT300","UQT310"," ","UQT310","11000URZ199401080020","11000NTC199401084283","완충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","929.76206631","182.23693657"
"116278","11000UQ153PS201912153439","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","107.91979036","102.73670813"
"116279","11000UQ153PS201912152957","UQT300","UQT320"," ","UQT320","11000URZ000000001531"," ","경관녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","631.70780450","129.99212348"
"116280","11000UQ153PS201912152958","UQT300","UQT320"," ","UQT320","11000URZ000000001531"," ","경관녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","88.62733528","74.46584205"
"116281","11000UQ153PS201912152959","UQT300","UQT320"," ","UQT320","11000URZ200910220516","11000NTC200910223975","녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","671.20507599","110.51124253"
"116282","11000UQ153PS201912152961","UQT300","UQT330"," ","UQT330","11000URZ201602259129","11000NTC201602257720","녹지","11000","18","EMA0009","2019-12-15 00:00:00.0","2223.17180630","330.01153444"
"116283","11000UQ153PS201912153934","UQT300","UQT310"," ","UQT310","11000URZ201011033971","11000NTC201011035529","녹지","11000","36-서","EMA0009","2019-12-15 00:00:00.0","2264.30448608","332.16020611"
"116284","11000UQ153PS201912153936","UQT300","UQT310"," ","UQT310","11000URZ201011033951","11000NTC201011035529","녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","1041.55263851","295.02234507"
"116285","11000UQ153PS201912153406","UQT300","UQT310"," ","UQT310","11000URZ199612163023","11000NTC199612166554","완충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","952.08524503","132.28474058"
"116286","11000UQ153PS201912153407","UQT300","UQT310"," ","UQT310","11000URZ199701094884","11000NTC199701096632","완충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","1776.55487389","377.59059230"
"116287","11000UQ153PS201912153408","UQT300","UQT310"," ","UQT310","11000URZ000000001531"," ","완충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","1299.38064752","258.81269488"
"116288","11000UQ153PS201912153409","UQT300","UQT310"," ","UQT310","11000URZ000000001531"," ","완충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","2149.57961563","454.98182994"
"116607","11000UQ153PS201912150546","UQT200","UQT210"," ","UQT210","11000URZ199505200198","11000NTC199505205251","달빛공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1500.02590292","171.36839418"
"116608","11000UQ153PS201912150547","UQT200","UQT205"," ","UQT205","11000URZ201005118681","11000NTC201005114902","소공원","11000","5","EMA0009","2019-12-15 00:00:00.0","920.77994631","189.76773614"
"116609","11000UQ153PS201912150548","UQT200","UQT290"," ","UQT290","11000URZ000000001531"," ","한라공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","467.40076336","104.69369224"
"116610","11000UQ153PS201912150549","UQT200","UQT220"," ","UQT220","11000URZ197707092890","11000NTC197707092077","고덕공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","111529.82155900","1989.62315750"
"116611","11000UQ153PS201912150550","UQT200","UQT210"," ","UQT210","11000URZ199505200693","11000NTC199505205251","발음공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","913.75748387","126.38074993"
"116612","11000UQ153PS201912150551","UQT200","UQT210"," ","UQT210","11000URZ199505200941","11000NTC199505205251","벌말공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1502.08658135","170.79095572"
"116613","11000UQ153PS201912150552","UQT200","UQT210"," ","UQT210","11000URZ199505201215","11000NTC199505205251","너른골공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1281.07790478","143.09488664"
"116614","11000UQ153PS201912150554","UQT200","UQT210"," ","UQT210","11000URZ199505200967","11000NTC199505205251","배나무터공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","974.88063265","125.14476865"
"116615","11000UQ153PS201912150395","UQT200","UQT270"," ","UQT270","11000URZ201310108355","11000NTC201310106962","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","3754.05508734","256.34798567"
"116616","11000UQ153PS201912150396","UQT200","UQT210"," ","UQT210","11000URZ200405150032","11000NTC200405156227","솔길공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1968.86910608","194.25637027"
"116617","11000UQ153PS201912150397","UQT200","UQT220"," ","UQT220","11000URZ201711309547","11000NTC201711308349","노량진근린공원(송학공원)","11000"," ","EMA0009","2019-12-15 00:00:00.0","11075.22992850","469.49011894"
"116618","11000UQ153PS201912150398","UQT200","UQT205"," ","UQT205","11000URZ201805178240","11000NTC201805170101","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","589.42501200","115.52611945"
"116619","11000UQ153PS201912150399","UQT200","UQT210"," ","UQT210","11000URZ201803087922","11000NTC201803088388","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","2998.08506002","217.20835489"
"116620","11000UQ153PS201912150400","UQT200","UQT270"," ","UQT270","11000URZ201804057883","11000NTC201804058401","공원","11000","⑧","EMA0009","2019-12-15 00:00:00.0","3991.14176396","252.86833934"
"116621","11000UQ153PS201912150401","UQT200","UQT290"," ","UQT290","11000URZ201803087918","11000NTC201803088388","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","2409.78810752","280.10156034"
"116622","11000UQ153PS201912150402","UQT200","UQT205"," ","UQT205","11000URZ201801253965","11000NTC201801258374","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","991.75596855","162.57547882"
"116623","11000UQ153PS201912150403","UQT200","UQT270"," ","UQT270","11000URZ201808022013","11000NTC201808020001","공원","11000","4","EMA0009","2019-12-15 00:00:00.0","6134.85666329","497.48755227"
"116624","11000UQ153PS201912150404","UQT200","UQT210"," ","UQT210","11000URZ199505200093","11000NTC199505205251","뒤뜰공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","530.32625053","128.38391669"
"116625","11000UQ153PS201912150405","UQT200","UQT210"," ","UQT210","11000URZ200411104303","11000NTC200411107162","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1512.40188042","171.78060130"
"116626","11000UQ153PS201912150406","UQT200","UQT210"," ","UQT210","11000URZ201411066437","11000NTC201411067326","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1600.09098386","193.71116312"
"116627","11000UQ153PS201912150848","UQT200","UQT290"," ","UQT290","11000URZ201512074463","11000NTC201504230049","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","2587.97687896","620.19926300"
"116628","11000UQ153PS201912150849","UQT200","UQT205"," ","UQT205","11000URZ201512074229","11000NTC201505010029","공원","11000","①","EMA0009","2019-12-15 00:00:00.0","224.82076125","59.82391283"
"116629","11000UQ153PS201912150850","UQT200","UQT205"," ","UQT205","11000URZ201905020435","11000NTC201905023540","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","392.08221866","91.76514837"
"116630","11000UQ153PS201912150852","UQT200","UQT210"," ","UQT210","11000URZ201905164557","11000NTC201812190081","어린이공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","2280.88575634","280.41738733"
"116631","11000UQ153PS201912150853","UQT200","UQT205"," ","UQT205","11000URZ200908271889","11000NTC200908273760","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","666.17555666","113.29747351"
"117012","11000UQ153PS201912150427","UQT200","UQT210"," ","UQT210","11000URZ199002270735","11000NTC199002271362","둔촌공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","2229.47881354","198.45168039"
"117013","11000UQ153PS201912150429","UQT200","UQT290"," ","UQT290","11000URZ000000001531"," ","기타 공원시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1042.58943568","127.55472339"
"117014","11000UQ153PS201912150177","UQT100","UQT110","UQT119","UQT119","11000URZ201707137085","11000NTC201707138201","광장","11000","①","EMA0009","2019-12-15 00:00:00.0","10612.56227110","592.09003212"
"117015","11000UQ153PS201912151478","UQT200","UQT210"," ","UQT210","11000URZ200505266911","11000NTC200505268299","둥근달공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","992.78530328","156.79770419"
"117016","11000UQ153PS201912151479","UQT200","UQT220"," ","UQT220","11000URZ200211276801","11000NTC200211273430","솔밭공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","34872.05365660","847.80723401"
"117017","11000UQ153PS201912151480","UQT200","UQT220"," ","UQT220","11000URZ201212034921","11000NTC201212036689","근린공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","30747.60197300","1338.86881530"
"117018","11000UQ153PS201912151481","UQT200","UQT210"," ","UQT210","11000URZ199505201082","11000NTC199505205251","해태공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","961.65418380","123.50848400"
"117019","11000UQ153PS201912151482","UQT200","UQT210"," ","UQT210","11000URZ200306308806","11000NTC200306304493","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","839.98596652","115.95937314"
"117020","11000UQ153PS201912151483","UQT200","UQT210"," ","UQT210","11000URZ199505200788","11000NTC199505205251","횃불공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1496.85488602","149.51493026"
"117021","11000UQ153PS201912151484","UQT200","UQT210"," ","UQT210","11000URZ199607272637","11000NTC199607276244","수서개나리공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1500.07131916","160.06694100"
"117022","11000UQ153PS201912151485","UQT200","UQT220"," ","UQT220","11000URZ000000001531"," ","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","7663.92535172","764.20948937"
"117023","11000UQ153PS201912151486","UQT200","UQT220"," ","UQT220","11000URZ000000001531"," ","신계공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","35.98050041","42.45267644"
"117024","11000UQ153PS201912151487","UQT200","UQT220"," ","UQT220","11000URZ201207124618","11000NTC201207126539","근린공원","11000","2","EMA0009","2019-12-15 00:00:00.0","17479.17687160","1469.11375243"
"117025","11000UQ153PS201912151488","UQT200","UQT290"," ","UQT290","11000URZ000000001531"," ","기타 공원시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1652.96002749","165.53985629"
"117026","11000UQ153PS201912152928","UQT300","UQT320"," ","UQT320","11000URZ201403202782","11000NTC201403207130","녹지","11000","11","EMA0009","2019-12-15 00:00:00.0","5480.32000918","1129.60901810"
"117027","11000UQ153PS201912152929","UQT300","UQT320"," ","UQT320","11000URZ201004277312","11000NTC201004274830","녹지","11000","6","EMA0009","2019-12-15 00:00:00.0","7260.79726477","752.69658113"
"117028","11000UQ153PS201912152930","UQT300","UQT320"," ","UQT320","11000URZ201004277313","11000NTC201004274830","녹지","11000","1","EMA0009","2019-12-15 00:00:00.0","568.50279173","153.90875766"
"117029","11000UQ153PS201912152932","UQT300","UQT320"," ","UQT320","11000URZ201403202786","11000NTC201403207130","녹지","11000","13","EMA0009","2019-12-15 00:00:00.0","845.63362295","277.16442917"
"117030","11000UQ153PS201912152933","UQT300","UQT310"," ","UQT310","11000URZ201403202754","11000NTC201403207130","녹지","11000","3","EMA0009","2019-12-15 00:00:00.0","1510.31551307","322.09099323"
"117031","11000UQ153PS201912152934","UQT300","UQT310"," ","UQT310","11000URZ201403202762","11000NTC201403207130","녹지","11000","9","EMA0009","2019-12-15 00:00:00.0","769.82119038","219.65082702"
"117032","11000UQ153PS201912152395","UQT200","UQT290"," ","UQT290","11000URZ201812114530","11000NTC201809130011","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","2572.74277768","212.07057417"
"117033","11000UQ153PS201912150484","UQT200","UQT210"," ","UQT210","11000URZ199807034170","11000NTC199807038063","어린이공원(아동공원)","11000"," ","EMA0009","2019-12-15 00:00:00.0","1184.07796486","139.71760578"
"117375","11000UQ153PS201912153320","UQT300","UQT390"," ","UQT390","11000URZ197604079912","11000NTC197604071600","장충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","17500.89698240","2008.55207349"
"117376","11000UQ153PS201912152338","UQT200","UQT220"," ","UQT220","11000URZ201706013316","11000NTC201706018142","하늘마당","11000"," ","EMA0009","2019-12-15 00:00:00.0","4078.20038968","267.40959207"
"117377","11000UQ153PS201912152339","UQT200","UQT205"," ","UQT205","11000URZ201706013318","11000NTC201706018142","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1216.30247102","135.36971010"
"117378","11000UQ153PS201912152272","UQT200","UQT210"," ","UQT210","11000URZ199505209902","11000NTC199505205251","은모루공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","909.83717956","120.32538753"
"117379","11000UQ153PS201912152273","UQT200","UQT220"," ","UQT220","11000URZ199401080037","11000NTC199401084285","까치공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","19464.69476680","590.16765388"
"117380","11000UQ153PS201912152274","UQT200","UQT290"," ","UQT290","11000URZ000000001531"," ","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","36.94910213","54.42546323"
"117381","11000UQ153PS201912152275","UQT200","UQT290"," ","UQT290","11000URZ000000001531"," ","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1525.98658494","159.74445943"
"117382","11000UQ153PS201912153185","UQT300","UQT330"," ","UQT330","11000URZ201004121783","11000NTC201004124757","녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","88.46114158","88.13443939"
"117383","11000UQ153PS201912153186","UQT300","UQT320"," ","UQT320","11000URZ000000001531"," ","경관녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","784.89391510","275.64082949"
"117384","11000UQ153PS201912153187","UQT300","UQT320"," ","UQT320","11000URZ200612289534","11000NTC200612280658","경관녹지","11000","①","EMA0009","2019-12-15 00:00:00.0","3538.11275198","367.80440006"
"117385","11000UQ153PS201912153188","UQT300","UQT320"," ","UQT320","11000URZ200909281782","11000NTC200909283895","경관녹지","11000","①","EMA0009","2019-12-15 00:00:00.0","5317.34150922","1003.43659780"
"117386","11000UQ153PS201912153347","UQT300","UQT310"," ","UQT310","11000URZ198409280024","11000NTC198409286346","완충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","13227.03521290","2204.28154757"
"117387","11000UQ153PS201912153348","UQT300","UQT310"," ","UQT310","11000URZ000000001531"," ","완충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","879.82517502","135.72511589"
"117388","11000UQ153PS201912153349","UQT300","UQT390"," ","UQT390","11000URZ199408188250","11000NTC199408184705","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","4226.10594178","773.82021580"
"117389","11000UQ153PS201912153350","UQT300","UQT390"," ","UQT390","11000URZ198408259864","11000NTC198408256263","녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","11050.29515810","1044.88585287"
"117390","11000UQ153PS201912153351","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","188.62573342","68.39930639"
"117391","11000UQ153PS201912153352","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1357.98187904","305.07047459"
"116292","11000UQ153PS201912152805","UQT200","UQT220"," ","UQT220","11000URZ201908160841","11000NTC201904251021","노량진근린공원(중앙공원)","11000","1","EMA0009","2019-12-15 00:00:00.0","1512.01045152","196.52045195"
"116293","11000UQ153PS201912152806","UQT200","UQT230"," ","UQT230","11000URZ201907290542","11000NTC201905081003","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","3785015.44336000","21056.29120890"
"116294","11000UQ153PS201912152807","UQT200","UQT220"," ","UQT220","11000URZ201908080050","11000NTC201906271010","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","18368.17254900","755.46562271"
"116295","11000UQ153PS201912150645","UQT200","UQT220"," ","UQT220","11000URZ200601051485","11000NTC200601059477","답십리공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","160543.91669800","2817.09392051"
"116296","11000UQ153PS201912150646","UQT200","UQT210"," ","UQT210","11000URZ199607272625","11000NTC199607276244","일원소나무공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1500.61375851","163.81088667"
"116297","11000UQ153PS201912150647","UQT200","UQT290"," ","UQT290","11000URZ000000001531"," ","기타 공원시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","249.35955253","77.07176626"
"116298","11000UQ153PS201912150648","UQT200","UQT220"," ","UQT220","11000URZ199706274734","11000NTC199706277059","옹기골공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","9723.57427572","582.59374229"
"116299","11000UQ153PS201912150649","UQT200","UQT290"," ","UQT290","11000URZ000000001531"," ","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1520.72440087","160.72265703"
"116300","11000UQ153PS201912153921","UQT300","UQT320"," ","UQT320","11000URZ201106237931","11000NTC201106236139","녹지","11000","6","EMA0009","2019-12-15 00:00:00.0","2161.68205466","875.27817341"
"116301","11000UQ153PS201912153922","UQT300","UQT320"," ","UQT320","11000URZ201106237933","11000NTC201106236139","녹지","11000","7","EMA0009","2019-12-15 00:00:00.0","512.15541430","209.55046654"
"116302","11000UQ153PS201912153923","UQT300","UQT320"," ","UQT320","11000URZ201106237917","11000NTC201106236139","녹지","11000","11","EMA0009","2019-12-15 00:00:00.0","3169.02284063","1278.24675746"
"116303","11000UQ153PS201912153924","UQT300","UQT320"," ","UQT320","11000URZ201106237937","11000NTC201106236139","녹지","11000","①","EMA0009","2019-12-15 00:00:00.0","4103.05785934","1646.33213164"
"116289","11000UQ153PS201912151874","UQT200","UQT220"," ","UQT220","11000URZ201405298318","11000NTC201405297209","근리공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","11173.64803380","498.82042683"
"116290","11000UQ153PS201912153410","UQT300","UQT310"," ","UQT310","11000URZ000000001531"," ","완충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","2648.82418143","576.07179808"
"116291","11000UQ153PS201912153411","UQT300","UQT310"," ","UQT310","11000URZ199606254386","11000NTC199606256139","완충녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","1933.93263436","418.41261473"
"116304","11000UQ153PS201912153925","UQT300","UQT320"," ","UQT320","11000URZ201109090229","11000NTC201109096229","녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","3298.65453119","520.01714605"
"116305","11000UQ153PS201912152620","UQT200","UQT205"," ","UQT205","11000URZ201701020395","11000NTC201701027988","공원","11000","가","EMA0009","2019-12-15 00:00:00.0","3352.99550921","264.13455417"
"116306","11000UQ153PS201912152621","UQT200","UQT220"," ","UQT220","11000URZ201704279155","11000NTC201704278102","근린공원3","11000","①","EMA0009","2019-12-15 00:00:00.0","4852.85742764","670.72035965"
"116307","11000UQ153PS201912152623","UQT200","UQT205"," ","UQT205","11000URZ201706010373","11000NTC201706018147","소공원1-1","11000","①","EMA0009","2019-12-15 00:00:00.0","3939.10309424","262.61644115"
"116308","11000UQ153PS201912154021","UQT300","UQT320"," ","UQT320","11000URZ201702237502","11000NTC201702238020","녹지","11000","②","EMA0009","2019-12-15 00:00:00.0","2093.70003678","627.65058216"
"116633","11000UQ153PS201912150900","UQT200","UQT210"," ","UQT210","11000URZ199505200432","11000NTC199505205251","진달래공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","2024.03356105","181.05326493"
"116634","11000UQ153PS201912150902","UQT200","UQT220"," ","UQT220","11000URZ199401089202","11000NTC199401084285","잠원공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","2964.27346736","227.90519977"
"116635","11000UQ153PS201912151665","UQT200","UQT210"," ","UQT210","11000URZ201205246784","11000NTC201205246495","어린이 공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","2862.21557469","264.49657099"
"116636","11000UQ153PS201912151666","UQT200","UQT290"," ","UQT290","11000URZ000000001531"," ","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","236.43479036","66.21701413"
"116637","11000UQ153PS201912151880","UQT200","UQT210"," ","UQT210","11000URZ197007020394","11000NTC197007020510","해태공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1335.48432339","144.43044236"
"116638","11000UQ153PS201912153356","UQT300","UQT390"," ","UQT390","11000URZ198202184806","11000NTC198202184566","녹지","11000","헌릉IC","EMA0009","2019-12-15 00:00:00.0","191737.57943800","13817.24514980"
"116639","11000UQ153PS201912153357","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","271.27957702","156.11319090"
"116640","11000UQ153PS201912153358","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","220.48178919","159.76418874"
"116641","11000UQ153PS201912153359","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","11.04664804","16.48319429"
"116642","11000UQ153PS201912153360","UQT300","UQT390"," ","UQT390","11000URZ199609123463","11000NTC199609126347","녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","1252.73990865","226.69663227"
"116643","11000UQ153PS201912153361","UQT300","UQT390"," ","UQT390","11000URZ197808236173","11000NTC197808232736","경춘 제2녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","58.88506458","32.37662184"
"116644","11000UQ153PS201912153362","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","228.45844609","109.07525981"
"116645","11000UQ153PS201912153363","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","197.41344850","57.24971301"
"116646","11000UQ153PS201912153364","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","378.64031181","140.38117569"
"116647","11000UQ153PS201912153365","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","2470.73928773","424.13286289"
"116648","11000UQ153PS201912153366","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","202.81260450","109.16080525"
"116649","11000UQ153PS201912153367","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","885.63853165","197.10213145"
"116650","11000UQ153PS201912153368","UQT300","UQT390"," ","UQT390","11000URZ000000001531"," ","기타녹지시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","430.57198381","128.99245253"
"116651","11000UQ153PS201912154685","UQT500","UQT510"," ","UQT510","11000URZ200505194598","11000NTC200505198262","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","2811.24155636","225.49896595"
"116652","11000UQ153PS201912154686","UQT500","UQT510"," ","UQT510","11000URZ200912249747","11000NTC200912244314","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","439.26729401","106.47720282"
"116653","11000UQ153PS201912154687","UQT500","UQT510"," ","UQT510","11000URZ201602259131","11000NTC201602257720","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","876.94001589","274.69695115"
"116654","11000UQ153PS201912154688","UQT500","UQT510"," ","UQT510","11000URZ200601191652","11000NTC200601199555","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","3172.39034762","450.66568255"
"116655","11000UQ153PS201912154690","UQT500","UQT510"," ","UQT510","11000URZ200507073165","11000NTC200507078566","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","2649.50537143","227.24193901"
"116656","11000UQ153PS201912154691","UQT500","UQT510"," ","UQT510","11000URZ200805293005","11000NTC200805291978","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","220.95302532","62.45925028"
"116657","11000UQ153PS201912154692","UQT500","UQT510"," ","UQT510","11000URZ000000001531"," ","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","294.86499619","142.66440965"
"116658","11000UQ153PS201912154693","UQT500","UQT510"," ","UQT510","11000URZ200912318743","11000NTC200912314326","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","1090.28164381","152.08364437"
"116632","11000UQ153PS201912150898","UQT200","UQT210"," ","UQT210","11000URZ200702261972","11000NTC200702260767","공원","11000"," ","EMA0009","2019-12-15 00:00:00.0","1500.05867955","165.71966153"
"116659","11000UQ153PS201912154694","UQT500","UQT510"," ","UQT510","11000URZ200906188962","11000NTC200906183469","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","346.36713997","86.74839957"
"116660","11000UQ153PS201912153009","UQT300","UQT320"," ","UQT320","11000URZ201004277309","11000NTC201004274830","녹지","11000","3","EMA0009","2019-12-15 00:00:00.0","1973.12277931","637.91597219"
"116661","11000UQ153PS201912153010","UQT300","UQT320"," ","UQT320","11000URZ201403202764","11000NTC201403207130","녹지","11000"," ","EMA0009","2019-12-15 00:00:00.0","2166.90791482","519.97166384"
"117037","11000UQ153PS201912154596","UQT500","UQT510"," ","UQT510","11000URZ200810302944","11000NTC200810302312","공공공지","11000","②","EMA0009","2019-12-15 00:00:00.0","392.71224814","140.85410496"
"117038","11000UQ153PS201912154597","UQT500","UQT510"," ","UQT510","11000URZ200802213813","11000NTC200802211805","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","155.71670655","54.77935101"
"117039","11000UQ153PS201912154598","UQT500","UQT510"," ","UQT510","11000URZ200505128468","11000NTC200505128194","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","14.28902817","25.84215448"
"117040","11000UQ153PS201912154599","UQT500","UQT510"," ","UQT510","11000URZ201006177862","11000NTC201006175047","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","1628.79248300","164.36492223"
"117041","11000UQ153PS201912154601","UQT500","UQT510"," ","UQT510","11000URZ000000001531"," ","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","11167.41357980","696.48170695"
"117042","11000UQ153PS201912154602","UQT500","UQT510"," ","UQT510","11000URZ000000001531"," ","공공공지","11000"," ","EMA0009","2019-12-15 00:00:00.0","8405.20801429","446.67853575"
