번호,광역지자체,시군구, 50키로와트 , 100키로와트 , 100키로와트듀얼 , 200키로와트듀얼 , 300키로와트이상 ,  사용량(키로와트시)  
539,강원,춘천시,1,0,0,0,0,"41,009"
540,경북,포항시,1,0,0,0,0,"40,982"
541,경남,거제시,1,0,0,0,0,"40,940"
542,경기,용인시,1,0,0,0,0,"40,690"
543,충남,당진시,1,0,0,0,0,"40,549"
544,경남,김해시,2,0,0,0,0,"40,460"
545,강원,태백시,2,0,0,0,0,"40,234"
546,경남,창녕군,1,0,0,0,0,"40,118"
547,충북,단양군,1,0,0,0,0,"40,109"
548,충북,진천군,1,0,0,0,0,"39,960"
549,충북,음성군,1,0,0,0,0,"39,957"
550,충북,증평군,1,0,0,0,0,"39,826"
551,충북,괴산군,1,0,0,0,0,"39,773"
552,경기,김포시,2,0,0,0,0,"39,661"
553,전남,나주시,1,0,0,0,0,"39,581"
554,경북,경주시,2,0,0,0,0,"39,505"
555,강원,홍천군,2,0,0,0,0,"39,383"
556,대전,서구,2,0,0,0,0,"39,147"
557,강원,춘천시,1,0,0,0,0,"39,128"
558,서울,영등포구,1,0,0,0,0,"38,840"
559,경기,광명시,1,0,0,0,0,"38,483"
560,경남,양산시,2,0,0,0,0,"38,275"
561,부산,사상구,1,0,0,0,0,"38,225"
562,경기,고양시,1,0,0,0,0,"38,159"
563,제주,제주시,4,0,0,0,0,"38,108"
564,강원,평창군,1,0,0,0,0,"38,021"
565,전남,순천시,1,0,0,0,0,"37,957"
566,전남,목포시,1,0,0,0,0,"37,611"
567,서울,광진구,2,0,0,0,0,"37,038"
568,대구,북구,1,0,0,0,0,"37,016"
569,전남,보성군,2,0,0,0,0,"37,005"
570,울산,울주군,3,0,0,0,0,"36,955"
571,전남,영암군,2,0,0,0,0,"36,925"
572,서울,서초구,1,0,0,0,0,"36,402"
573,충남,홍성군,2,0,0,0,0,"36,308"
574,경북,포항시,2,0,0,0,0,"36,296"
575,제주,서귀포시,1,0,0,0,0,"36,261"
576,제주,제주시,1,0,0,0,0,"36,209"
577,전북,전주시,2,0,0,0,0,"36,052"
578,인천,미추홀구,2,0,0,0,0,"36,027"
579,전남,여수시,2,0,0,0,0,"35,968"
580,경남,창원시,1,0,0,0,0,"35,904"
581,부산,금정구,2,2,0,0,0,"35,465"
582,경기,가평군,1,0,0,0,0,"35,421"
583,경기,파주시,1,0,0,0,0,"35,414"
584,경북,청송군,1,0,0,0,0,"35,398"
585,경기,의정부시,2,0,0,0,0,"35,380"
586,인천,중구,2,0,0,0,0,"35,345"
587,전북,정읍시,1,0,0,0,0,"35,116"
588,전남,여수시,2,0,0,0,0,"35,040"
589,경기,성남시,1,0,0,0,0,"35,021"
590,서울,구로구,1,0,0,0,0,"34,925"
591,경기,화성시,1,0,0,0,0,"34,897"
592,경남,김해시,1,0,0,0,0,"34,597"
593,경기,용인시,1,0,0,0,0,"34,462"
594,충남,태안군,1,0,0,0,0,"34,383"
595,부산,영도구,2,0,0,0,0,"34,366"
596,경북,상주시,1,0,0,0,0,"34,351"
597,울산,울주군,1,0,0,0,0,"34,309"
598,서울,중구,2,0,0,0,0,"34,209"
599,울산,북구,1,0,0,0,0,"34,179"
600,제주,서귀포시,2,0,0,0,0,"34,062"
601,광주,서구,1,0,0,0,0,"34,051"
602,서울,구로구,1,0,0,0,0,"34,021"
603,경남,합천군,1,0,0,0,0,"33,853"
604,대구,북구,1,0,0,0,0,"33,837"
605,충북,진천군,1,0,0,0,0,"33,630"
606,충남,아산시,1,0,0,0,0,"33,567"
607,인천,연수구,2,0,0,0,0,"33,494"
608,전남,나주시,1,0,0,0,0,"33,350"
609,충북,음성군,1,0,0,0,0,"33,293"
610,충북,음성군,2,0,0,0,0,"33,214"
611,충남,아산시,0,2,0,0,0,"32,991"
612,충남,당진시,2,0,0,0,0,"32,901"
613,부산,중구,1,0,0,0,0,"32,732"
614,전북,남원시,2,0,0,0,0,"32,674"
615,부산,기장군,1,0,0,0,0,"32,510"
616,대구,수성구,1,0,0,0,0,"32,264"
617,충북,제천시,1,0,0,0,0,"32,229"
618,강원,영월군,1,0,0,0,0,"32,171"
619,경남,사천시,1,0,0,0,0,"32,142"
620,전남,영암군,2,0,0,0,0,"31,965"
621,전남,순천시,1,0,0,0,0,"31,924"
622,경기,안성시,1,0,0,0,0,"31,918"
623,충북,청주시,2,0,0,0,0,"31,726"
624,경기,용인시,1,0,0,0,0,"31,689"
625,경기,광주시,2,0,0,0,0,"31,667"
626,부산,부산진구,1,0,0,0,0,"31,629"
627,충북,충주시,1,0,0,0,0,"31,600"
628,경남,거제시,1,0,0,0,0,"31,510"
629,제주,서귀포시,2,0,0,0,0,"31,336"
630,전남,함평군,1,0,0,0,0,"31,028"
631,서울,중구,6,0,0,0,0,"31,022"
632,경남,사천시,1,0,0,0,0,"31,003"
633,울산,남구,2,0,0,0,0,"30,900"
634,부산,기장군,1,0,0,0,0,"30,812"
635,강원,춘천시,2,0,0,0,0,"30,789"
636,경북,상주시,1,0,0,0,0,"30,785"
637,강원,강릉시,1,0,0,0,0,"30,669"
638,서울,중구,1,0,0,0,0,"30,635"
639,경남,창녕군,1,0,0,0,0,"30,591"
640,경북,안동시,2,0,0,0,0,"30,483"
641,경기,수원시,1,0,0,0,0,"30,350"
642,전남,여수시,2,0,0,0,0,"30,266"
643,부산,동구,2,0,0,0,0,"30,105"
644,경기,김포시,4,0,0,0,0,"30,089"
645,전남,나주시,1,0,0,0,0,"29,623"
646,대구,달서구,1,0,0,0,0,"29,584"
647,경남,함안군,1,0,0,0,0,"29,556"
648,경기,의왕시,0,2,0,0,0,"29,469"
649,제주,서귀포시,1,0,0,0,0,"29,420"
650,강원,홍천군,1,0,0,0,0,"29,384"
651,서울,노원구,2,0,0,0,0,"29,276"
652,대구,북구,2,0,0,0,0,"29,269"
653,강원,정선군,2,0,0,0,0,"29,211"
654,광주,남구,2,0,0,0,0,"29,208"
655,경남,창원시,1,0,0,0,0,"29,177"
656,경기,용인시,2,0,0,0,0,"29,145"
657,서울,중랑구,2,0,0,0,0,"28,798"
658,강원,평창군,1,0,0,0,0,"28,693"
659,광주,북구,2,0,0,0,0,"28,663"
660,경북,포항시,1,0,0,0,0,"28,446"
661,경남,양산시,1,0,0,0,0,"28,391"
662,전북,진안군,1,0,0,0,0,"28,257"
663,충남,부여군,2,0,0,0,0,"28,194"
664,충북,증평군,1,0,0,0,0,"28,127"
665,경기,파주시,2,0,0,0,0,"28,092"
666,충남,천안시,0,2,0,0,0,"28,079"
667,충북,충주시,1,0,0,0,0,"27,907"
668,서울,동대문구,2,0,0,0,0,"27,719"
669,경남,양산시,2,0,0,0,0,"27,709"
670,충남,당진시,1,0,0,0,0,"27,611"
671,대구,남구,1,0,0,0,0,"27,609"
672,전남,목포시,1,0,0,0,0,"27,374"
673,충북,옥천군,1,0,0,0,0,"27,354"
674,서울,노원구,3,0,0,0,0,"27,334"
675,경남,김해시,1,0,0,0,0,"27,311"
676,전남,여수시,2,0,0,0,0,"27,263"
677,경북,안동시,1,0,0,0,0,"27,230"
678,경기,시흥시,1,0,0,0,0,"27,013"
679,광주,광산구,1,0,0,0,0,"26,700"
680,경북,칠곡군,2,0,0,0,0,"26,687"
681,충북,옥천군,1,0,0,0,0,"26,436"
682,경기,화성시,1,0,0,0,0,"26,421"
683,충북,충주시,1,0,0,0,0,"26,295"
684,부산,사상구,1,0,0,0,0,"26,193"
685,부산,수영구,1,0,0,0,0,"26,179"
686,제주,제주시,1,0,0,0,0,"26,051"
687,충북,제천시,2,0,0,0,0,"25,838"
688,전북,임실군,1,0,0,0,0,"25,728"
689,전북,장수군,1,0,0,0,0,"25,701"
690,경기,수원시,2,0,0,0,0,"25,649"
691,광주,서구,1,0,0,0,0,"25,569"
692,경남,하동군,1,0,0,0,0,"25,514"
693,인천,남동구,1,0,0,0,0,"25,331"
694,전북,정읍시,2,0,0,0,0,"25,300"
695,전북,익산시,2,0,0,0,0,"25,219"
696,강원,영월군,1,0,0,0,0,"25,021"
697,제주,제주시,1,0,0,0,0,"25,003"
698,충남,천안시,0,2,0,0,0,"24,909"
699,전남,목포시,1,0,0,0,0,"24,808"
700,전북,전주시,1,0,0,0,0,"24,788"
701,경북,예천군,1,0,0,0,0,"24,721"
702,부산,해운대구,0,0,0,0,0,"24,686"
703,강원,동해시,1,0,0,0,0,"24,601"
704,충북,괴산군,1,0,0,0,0,"24,555"
705,제주,서귀포시,1,0,0,0,0,"24,510"
706,경남,진주시,0,2,0,0,0,"24,449"
707,경북,칠곡군,0,1,0,0,0,"24,330"
708,충북,보은군,1,0,0,0,0,"24,314"
709,제주,제주시,2,0,0,0,0,"24,303"
710,경남,창녕군,1,0,0,0,0,"24,286"
711,대전,유성구,2,0,0,0,0,"24,200"
712,경북,청도군,1,0,0,0,0,"24,060"
713,제주,제주시,2,0,0,0,0,"24,036"
714,전남,순천시,1,0,0,0,0,"23,887"
715,충북,옥천군,1,0,0,0,0,"23,811"
716,강원,고성군,1,0,0,0,0,"23,801"
717,경남,양산시,2,0,0,0,0,"23,684"
718,경남,사천시,1,0,0,0,0,"23,658"
719,경북,상주시,1,0,0,0,0,"23,510"
720,충북,청주시,1,0,0,0,0,"23,255"
721,제주,제주시,1,0,0,0,0,"23,036"
722,충남,아산시,1,0,0,0,0,"23,015"
723,전북,진안군,1,0,0,0,0,"22,866"
724,인천,남동구,1,0,0,0,0,"22,787"
725,서울,중구,3,0,0,0,0,"22,600"
726,대전,서구,2,0,0,0,0,"22,473"
727,강원,춘천시,2,0,0,0,0,"22,451"
728,경기,용인시,1,0,0,0,0,"22,383"
729,경북,성주군,2,0,0,0,0,"22,313"
730,대구,수성구,2,0,0,0,0,"22,305"
731,부산,기장군,1,0,0,0,0,"22,184"
732,제주,제주시,2,0,0,0,0,"21,983"
733,제주,제주시,3,0,0,0,0,"21,875"
734,전남,여수시,2,0,0,0,0,"21,707"
735,경남,함양군,1,0,0,0,0,"21,597"
736,경기,김포시,1,0,0,0,0,"21,489"
737,충남,서천군,2,0,0,0,0,"21,314"
738,서울,강남구,1,0,0,0,0,"21,232"
739,서울,중랑구,1,0,0,0,0,"21,225"
740,경남,창원시,2,0,0,0,0,"21,043"
741,경남,하동군,1,0,0,0,0,"21,032"
742,대전,동구,0,2,0,0,0,"20,685"
743,대구,달서구,2,0,0,0,0,"20,592"
744,경기,포천시,1,0,0,0,0,"20,468"
745,서울,관악구,1,0,0,0,0,"20,449"
746,전남,무안군,2,0,0,0,0,"20,446"
747,충남,아산시,1,0,0,0,0,"20,427"
748,경기,고양시,1,0,0,0,0,"20,141"
749,경북,경산시,1,0,0,0,0,"20,069"
750,경북,안동시,2,0,0,0,0,"19,963"
751,서울,동작구,1,0,0,0,0,"19,905"
752,경기,광명시,1,0,0,0,0,"19,846"
753,경기,성남시,2,0,0,0,0,"19,837"
754,인천,강화군,1,0,0,0,0,"19,705"
755,전북,남원시,1,0,0,0,0,"19,654"
756,인천,강화군,1,0,0,0,0,"19,543"
757,경북,구미시,1,0,0,0,0,"19,504"
758,충남,태안군,1,0,0,0,0,"19,490"
759,경남,창원시,2,0,0,0,0,"19,445"
760,경기,광명시,1,0,0,0,0,"19,403"
761,서울,용산구,3,0,0,0,0,"19,357"
762,경북,칠곡군,0,1,0,0,0,"19,339"
763,경기,김포시,1,0,0,0,0,"19,182"
764,강원,횡성군,1,0,0,0,0,"19,156"
765,경기,평택시,1,0,0,0,0,"19,104"
766,경북,구미시,1,0,0,0,0,"19,092"
767,경기,파주시,2,0,0,0,0,"19,089"
768,경기,김포시,3,0,0,0,0,"18,893"
769,충북,옥천군,1,0,0,0,0,"18,850"
770,경기,의정부시,1,0,0,0,0,"18,807"
771,충북,진천군,1,0,0,0,0,"18,727"
772,전남,여수시,2,0,0,0,0,"18,677"
773,경기,수원시,1,0,0,0,0,"18,439"
774,전남,나주시,1,0,0,0,0,"18,408"
775,충북,보은군,1,0,0,0,0,"18,362"
776,제주,제주시,2,0,0,0,0,"18,183"
777,강원,강릉시,1,0,0,0,0,"18,139"
778,전남,목포시,1,0,0,0,0,"18,050"
779,제주,서귀포시,2,0,0,0,0,"17,948"
780,서울,서초구,1,0,0,0,0,"17,870"
781,광주,북구,3,0,0,0,0,"17,820"
782,경남,경산시,0,1,0,0,0,"17,797"
783,충남,홍성군,2,0,0,0,0,"17,709"
784,대전,동구,1,0,0,0,0,"17,646"
785,전북,군산시,2,0,0,0,0,"17,614"
786,전남,담양군,1,0,0,0,0,"17,564"
787,전북,익산시,1,0,0,0,0,"17,517"
788,전남,나주시,1,0,0,0,0,"17,509"
789,충남,태안군,1,0,0,0,0,"17,481"
790,강원,속초시,1,0,0,0,0,"17,368"
791,강원,고성군,1,0,0,0,0,"17,246"
792,인천,부평구,1,0,0,0,0,"17,211"
793,경남,합천군,1,0,0,0,0,"17,198"
794,경기,성남시,1,0,0,0,0,"17,079"
795,경남,고성군,1,0,0,0,0,"17,029"
796,부산,사하구,2,0,0,0,0,"16,997"
797,경북,청송군,1,0,0,0,0,"16,933"
798,경남,창원시,3,0,0,0,0,"16,871"
799,충남,보령시,0,1,0,0,0,"16,677"
800,충북,제천시,1,0,0,0,0,"16,561"
801,울산,동구,1,0,0,0,0,"16,347"
802,대전,중구,2,0,0,0,0,"16,294"
803,충북,옥천군,1,0,0,0,0,"16,290"
804,경기,화성시,1,0,0,0,0,"16,266"
805,경북,안동시,1,0,0,0,0,"16,186"
806,인천,서구,1,0,0,0,0,"16,184"
807,대구,달서구,2,0,0,0,0,"16,104"
808,제주,제주시,3,0,0,0,0,"16,037"
809,충북,음성군,1,0,0,0,0,"15,979"
810,경남,김해시,1,0,0,0,0,"15,955"
811,경남,창원시,2,0,0,0,0,"15,822"
812,충북,진천군,1,0,0,0,0,"15,764"
813,경기,용인시,1,0,0,0,0,"15,750"
814,부산,기장군,2,0,0,0,0,"15,550"
815,전남,영암군,2,0,0,0,0,"15,545"
816,대구,북구,1,1,0,0,0,"15,493"
817,전남,목포시,2,0,0,0,0,"15,483"
818,충남,천안시,0,4,0,0,0,"15,222"
819,서울,강북구,2,0,0,0,0,"15,162"
820,부산,사상구,1,0,0,0,0,"15,084"
821,인천,연수구,1,0,0,0,0,"15,084"
822,경북,의성군,1,0,0,0,0,"15,047"
823,경북,안동시,1,0,0,0,0,"14,942"
824,전남,순천시,3,0,0,0,0,"14,913"
825,경남,창원시,0,1,0,0,0,"14,912"
826,부산,사상구,1,0,0,0,0,"14,876"
827,전북,전주시,1,0,0,0,0,"14,755"
828,경남,산청군,1,0,0,0,0,"14,745"
829,경남,함양군,1,0,0,0,0,"14,722"
830,경남,창원시,1,0,0,0,0,"14,703"
831,제주,제주시,2,2,0,0,0,"14,668"
832,경남,김해시,1,0,0,0,0,"14,667"
833,강원,춘천시,1,0,0,0,0,"14,633"
834,충북,진천군,1,0,0,0,0,"14,578"
835,인천,중구,1,1,0,0,0,"14,468"
836,경기,화성시,1,0,0,0,0,"14,198"
837,경기,광주시,1,0,0,0,0,"14,125"
838,경기,양평군,1,0,0,0,0,"14,092"
839,충북,청주시,1,0,0,0,0,"13,988"
840,전남,장성군,1,0,0,0,0,"13,975"
841,경북,문경시,1,0,0,0,0,"13,930"
842,경기,화성시,1,0,0,0,0,"13,923"
843,충북,청주시,2,0,0,0,0,"13,893"
844,부산,남구,0,2,0,0,0,"13,784"
845,전남,순천시,0,1,0,0,0,"13,739"
846,충남,홍성군,2,0,0,0,0,"13,380"
847,제주,서귀포시,2,0,0,0,0,"13,308"
848,인천,중구,1,0,0,0,0,"13,290"
849,전북,순창군,1,0,0,0,0,"13,282"
850,경남,김해시,1,0,0,0,0,"13,242"
851,경기,광주시,1,0,0,0,0,"13,231"
852,제주,제주시,2,0,0,0,0,"13,179"
853,서울,노원구,4,0,0,0,0,"13,159"
854,충북,충주시,2,0,0,0,0,"13,088"
855,경남,김해시,1,0,0,0,0,"13,059"
856,전남,나주시,1,0,0,0,0,"12,931"
857,경남,통영시,0,1,0,0,0,"12,893"
858,경남,사천시,0,2,0,0,0,"12,877"
859,경북,봉화군,1,0,0,0,0,"12,851"
860,충남,논산시,2,0,0,0,0,"12,671"
861,경기,의왕시,0,2,0,0,0,"12,628"
862,경기,화성시,1,0,0,0,0,"12,606"
863,부산,남구,6,0,0,0,0,"12,591"
864,서울,양천구,1,0,0,0,0,"12,550"
865,충남,홍성군,1,0,0,0,0,"12,540"
866,전북,전주시,2,0,0,0,0,"12,513"
867,충남,당진시,1,0,0,0,0,"12,504"
868,강원,양구군,1,0,0,0,0,"12,499"
869,전남,여수시,2,0,0,0,0,"12,498"
870,강원,태백시,1,0,0,0,0,"12,426"
871,서울,송파구,1,0,0,0,0,"12,396"
872,부산,해운대구,1,0,0,0,0,"12,337"
873,경기,화성시,1,0,0,0,0,"12,317"
874,서울,서초구,1,0,0,0,0,"12,315"
875,경기,오산시,2,0,0,0,0,"12,294"
876,서울,강서구,1,0,0,0,0,"12,244"
877,인천,강화군,0,1,0,0,0,"12,158"
878,서울,서초구,2,0,0,0,0,"12,143"
879,강원,영월군,1,0,0,0,0,"12,142"
880,경기,김포시,2,0,0,0,0,"12,028"
881,경남,통영시,0,1,0,0,0,"11,978"
882,서울,광진구,3,0,0,0,0,"11,944"
883,경남,하동군,1,0,0,0,0,"11,836"
884,대구,서구,2,0,0,0,0,"11,805"
885,경북,안동시,1,0,0,0,0,"11,775"
886,경남,양산시,2,0,0,0,0,"11,740"
887,울산,울주군,2,0,0,0,0,"11,658"
888,강원,홍천군,1,0,0,0,0,"11,609"
889,서울,영등포구,2,0,0,0,0,"11,563"
890,경기,화성시,1,0,0,0,0,"11,516"
891,울산,울주군,1,0,0,0,0,"11,333"
892,전남,순천시,0,3,0,0,0,"11,215"
893,경기,김포시,2,0,0,0,0,"11,202"
894,경기,의왕시,0,2,0,0,0,"11,178"
895,경기,화성시,1,0,0,0,0,"11,074"
896,대구,북구,2,0,0,0,0,"11,056"
897,대구,북구,2,0,0,0,0,"11,009"
898,서울,강서구,1,0,0,0,0,"10,922"
899,경남,거제시,1,0,0,0,0,"10,850"
900,충남,서천군,1,0,0,0,0,"10,833"
901,경북,예천군,2,0,0,0,0,"10,827"
902,경기,가평군,1,1,0,0,0,"10,783"
903,경기,화성시,2,0,0,0,0,"10,676"
904,부산,해운대구,0,0,0,0,0,"10,663"
905,부산,금정구,1,0,0,0,0,"10,582"
906,광주,동구,1,0,0,0,0,"10,560"
907,경북,청송군,0,1,0,0,0,"10,546"
908,서울,서대문구,3,0,0,0,0,"10,466"
909,경기,의정부시,1,2,0,0,0,"10,454"
910,경북,경산시,0,2,0,0,0,"10,344"
911,서울,금천구,2,0,0,0,0,"10,267"
912,충남,천안시,0,2,0,0,0,"10,260"
913,부산,동구,0,0,0,0,0,"10,121"
914,경북,영양군,1,0,0,0,0,"10,071"
915,경기,수원시,0,1,0,0,0,"10,035"
916,인천,계양구,1,0,0,0,0,"9,947"
917,경남,고성군,1,0,0,0,0,"9,934"
918,경남,김해시,1,0,0,0,0,"9,785"
919,경북,의성군,1,0,0,0,0,"9,735"
920,충남,서천군,2,0,0,0,0,"9,675"
921,경북,칠곡군,2,0,0,0,0,"9,587"
922,부산,동구,1,0,0,0,0,"9,516"
923,세종,세종시,1,0,0,0,0,"9,479"
924,경남,세종시,1,0,0,0,0,"9,462"
925,경남,세종시,1,0,0,0,0,"9,281"
926,대구,세종시,1,1,0,0,0,"9,279"
927,경기,세종시,2,0,0,0,0,"9,275"
928,제주,세종시,2,0,0,0,0,"9,257"
929,경남,세종시,0,1,0,0,0,"9,255"
930,제주,세종시,5,0,0,0,0,"9,186"
931,경남,세종시,1,0,0,0,0,"9,162"
932,경기,세종시,2,0,0,0,0,"9,122"
933,경북,세종시,1,0,0,0,0,"9,111"
934,경북,세종시,2,0,0,0,0,"9,110"
935,충남,세종시,1,0,0,0,0,"9,102"
936,경북,세종시,1,0,0,0,0,"9,080"
937,서울,세종시,1,0,0,0,0,"8,976"
938,경북,세종시,1,0,0,0,0,"8,903"
939,경기,세종시,1,0,0,0,0,"8,744"
940,경남,세종시,1,0,0,0,0,"8,706"
941,부산,세종시,1,0,0,0,0,"8,645"
942,충북,세종시,1,0,0,0,0,"8,591"
943,경북,세종시,1,0,0,0,0,"8,572"
944,경북,세종시,1,0,0,0,0,"8,469"
945,강원,세종시,1,0,0,0,0,"8,340"
946,대전,세종시,0,2,0,0,0,"8,311"
947,경남,세종시,1,0,0,0,0,"8,213"
948,경북,세종시,1,0,0,0,0,"8,211"
949,충북,세종시,1,0,0,0,0,"8,140"
950,경북,세종시,1,0,0,0,0,"8,063"
951,경기,세종시,2,0,0,0,0,"8,032"
952,제주,세종시,2,0,0,0,0,"8,015"
953,전남,세종시,1,0,0,0,0,"7,966"
954,경남,세종시,0,1,0,0,0,"7,958"
955,서울,세종시,1,0,0,0,0,"7,949"
956,충북,세종시,1,0,0,0,0,"7,948"
957,전남,세종시,1,0,0,0,0,"7,932"
958,부산,세종시,0,0,0,0,0,"7,792"
959,경남,세종시,2,0,0,0,0,"7,726"
960,세종,세종시,2,0,0,0,0,"7,679"
961,대구,세종시,1,0,0,0,0,"7,657"
962,강원,세종시,0,1,0,0,0,"7,619"
963,전북,세종시,2,0,0,0,0,"7,574"
964,경북,세종시,1,0,0,0,0,"7,557"
965,제주,세종시,2,2,0,0,0,"7,490"
966,경기,세종시,1,0,0,0,0,"7,446"
967,충북,세종시,1,0,0,0,0,"7,422"
968,대전,세종시,1,0,0,0,0,"7,416"
969,전남,세종시,1,0,0,0,0,"7,346"
970,경남,세종시,1,0,0,0,0,"7,331"
971,경기,세종시,2,0,0,0,0,"7,307"
972,부산,세종시,0,1,0,0,0,"7,284"
973,충남,세종시,0,2,0,0,0,"7,241"
974,경북,세종시,2,0,0,0,0,"7,211"
975,경기,세종시,0,1,0,0,0,"7,176"
976,인천,세종시,0,1,0,0,0,"7,013"
977,전남,세종시,1,0,0,0,0,"6,960"
978,충남,세종시,0,2,0,0,0,"6,875"
979,대전,세종시,1,0,0,0,0,"6,874"
980,대전,세종시,2,0,0,0,0,"6,852"
981,충남,세종시,0,2,0,0,0,"6,736"
982,충남,세종시,2,0,0,0,0,"6,733"
983,부산,세종시,0,0,0,0,0,"6,716"
984,서울,세종시,0,3,0,0,0,"6,654"
985,전북,세종시,1,0,0,0,0,"6,600"
986,충남,세종시,1,0,0,0,0,"6,567"
987,경기,세종시,1,0,0,0,0,"6,523"
988,대전,세종시,0,2,0,0,0,"6,503"
989,전남,세종시,1,0,0,0,0,"6,370"
990,충남,세종시,1,0,0,0,0,"6,350"
991,경기,세종시,1,0,0,0,0,"6,340"
992,전남,세종시,1,0,0,0,0,"6,336"
993,경남,세종시,0,1,0,0,0,"6,292"
994,충남,세종시,0,2,0,0,0,"6,275"
995,제주,세종시,1,0,0,0,0,"6,228"
996,충북,세종시,0,1,0,0,0,"6,223"
997,경북,세종시,2,0,0,0,0,"6,181"
998,경남,세종시,0,1,0,0,0,"6,148"
999,서울,세종시,1,0,0,0,0,"6,139"
1000,대구,세종시,1,0,0,0,0,"6,083"
1001,서울,세종시,1,0,0,0,0,"6,065"
1002,울산,세종시,2,0,0,0,0,"6,055"
1003,경북,세종시,1,0,0,0,0,"6,017"
1004,경남,세종시,1,0,0,0,0,"6,000"
1005,부산,세종시,1,0,0,0,0,"5,985"
1006,경북,세종시,1,0,0,0,0,"5,930"
1007,충남,세종시,2,0,0,0,0,"5,876"
1008,전남,세종시,1,0,0,0,0,"5,809"
1009,충남,세종시,1,0,0,0,0,"5,788"
1010,전북,세종시,0,2,0,0,0,"5,708"
1011,경기,세종시,1,0,0,0,0,"5,682"
1012,경기,세종시,1,0,0,0,0,"5,649"
1013,경남,세종시,2,0,0,0,0,"5,596"
1014,경남,세종시,1,0,0,0,0,"5,539"
1015,경남,세종시,0,2,0,0,0,"5,528"
1016,전남,세종시,1,0,0,0,0,"5,475"
1017,충북,세종시,2,0,0,0,0,"5,445"
1018,경남,세종시,1,0,0,0,0,"5,435"
1019,경남,세종시,0,1,0,0,0,"5,426"
1020,충남,세종시,0,2,0,0,0,"5,420"
1021,전북,세종시,1,0,0,0,0,"5,387"
1022,제주,세종시,0,4,0,0,0,"5,386"
1023,대전,세종시,1,0,0,0,0,"5,365"
1024,경북,세종시,2,0,0,0,0,"5,360"
1025,강원,세종시,1,0,0,0,0,"5,329"
1026,경기,세종시,0,1,0,0,0,"5,301"
1027,경남,세종시,1,0,0,0,0,"5,278"
1028,부산,세종시,1,0,0,0,0,"5,276"
1029,전북,세종시,2,0,0,0,0,"5,255"
1030,경기,세종시,1,0,0,0,0,"5,226"
1031,충북,세종시,1,0,0,0,0,"5,217"
1032,경남,세종시,1,0,0,0,0,"5,181"
1033,세종,세종시,2,0,0,0,0,"5,125"
1034,경남,세종시,1,0,0,0,0,"5,107"
1035,전남,세종시,1,0,0,0,0,"5,087"
1036,경기,세종시,1,0,0,0,0,"5,085"
1037,경북,세종시,1,0,0,0,0,"5,079"
1038,대구,세종시,2,0,0,0,0,"5,064"
1039,서울,세종시,1,0,0,0,0,"5,028"
1040,대전,세종시,1,0,0,0,0,"5,025"
1041,강원,세종시,0,1,0,0,0,"5,001"
1042,경북,세종시,1,1,0,0,0,"4,991"
1043,제주,세종시,1,1,0,0,0,"4,968"
1044,충북,세종시,0,2,0,0,0,"4,935"
1045,강원,세종시,1,0,0,0,0,"4,895"
1046,강원,세종시,1,0,0,0,0,"4,888"
1047,대구,세종시,1,0,0,0,0,"4,868"
1048,경기,세종시,1,0,0,0,0,"4,850"
1049,제주,세종시,1,0,0,0,0,"4,821"
1050,강원,세종시,1,0,0,0,0,"4,801"
1051,제주,세종시,4,0,0,0,0,"4,788"
1052,제주,세종시,5,0,0,0,0,"4,774"
1053,경기,세종시,1,0,0,0,0,"4,770"
1054,경남,세종시,0,1,0,0,0,"4,684"
1055,경기,세종시,0,1,0,0,0,"4,675"
1056,경남,세종시,1,0,0,0,0,"4,659"
1057,서울,세종시,1,0,0,0,0,"4,645"
1058,강원,세종시,1,0,0,0,0,"4,636"
1059,부산,세종시,0,0,0,0,0,"4,614"
1060,경북,세종시,0,1,0,0,0,"4,588"
1061,강원,세종시,1,0,0,0,0,"4,580"
1062,서울,세종시,0,1,0,0,0,"4,508"
1063,충북,세종시,1,0,0,0,0,"4,500"
1064,경북,세종시,1,0,0,0,0,"4,498"
1065,부산,세종시,0,0,0,0,0,"4,425"
1066,경기,세종시,1,0,0,0,0,"4,403"
1067,경기,세종시,1,0,0,0,0,"4,399"
1068,경남,세종시,1,0,0,0,0,"4,371"
1069,충북,세종시,1,0,0,0,0,"4,339"
1070,경남,세종시,1,0,0,0,0,"4,327"
1071,인천,세종시,0,3,0,0,0,"4,308"
1072,울산,세종시,2,0,0,0,0,"4,281"
1073,경기,세종시,2,0,0,0,0,"4,280"
1074,경기,세종시,0,2,0,0,0,"4,263"
1075,경남,세종시,1,0,0,0,0,"4,227"
1076,경기,세종시,1,0,0,0,0,"4,224"
1077,경남,세종시,1,0,0,0,0,"4,221"
1078,대전,세종시,1,0,0,0,0,"4,205"
1079,인천,세종시,0,1,0,0,0,"4,194"
1080,전남,세종시,1,0,0,0,0,"4,165"
1081,경남,세종시,1,0,0,0,0,"4,156"
1082,충남,세종시,0,1,0,0,0,"4,128"
1083,서울,세종시,1,0,0,0,0,"4,127"
1084,경남,세종시,0,1,0,0,0,"4,097"
1085,인천,세종시,1,0,0,0,0,"4,084"
1086,경남,세종시,1,0,0,0,0,"4,072"
1087,충남,세종시,0,2,0,0,0,"4,027"
1088,울산,세종시,1,0,0,0,0,"3,990"
1089,전북,세종시,1,0,0,0,0,"3,969"
