시구,설치장소,주소,급속충전기(대),완속충전기(대),지원차종
서울특별시,한국프라우드아파트,서울특별시 은평구 역촌동 9-54,0 ,1 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,SK렌터카 본사,서울특별시 종로구 관철동 7-3,1 ,2 ,"SM3 Z.E,테슬라"
서울특별시,경희궁의아침3단지 아파트,서울특별시 종로구 내수동 사직로8길 34,0 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,광화문스페이스본 아파트,서울특별시 종로구 사직동 사직로8길 4,1 ,3 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,국립현대미술관 서울관,서울특별시 종로구 소격동 165-10,2 ,0 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,동성빌라,서울특별시 종로구 구기동 비봉2길 32,0 ,1 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,명륜아남1차 아파트,서울특별시 종로구 명륜2가 창경궁로 265,1 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,무악현대 아파트,서울특별시 종로구 무악동 통일로 246-20,1 ,3 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,서울대학교병원 대한외래병동주차장,서울특별시 종로구 연건동 28-21,2 ,0 ,"SM3 Z.E,테슬라"
서울특별시,서울대학교병원 암병동 주차장,서울특별시 종로구 연건동 28-21,2 ,0 ,"SM3 Z.E,테슬라"
서울특별시,서울대학교병원 장례식장주차장,서울특별시 종로구 연건동 28-2,2 ,0 ,"SM3 Z.E,테슬라"
서울특별시,석탄회관,서울특별시 종로구 수송동 80-6,1 ,0 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,인왕산2차아이파크,서울특별시 종로구 무악동 통일로 246-20,0 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,종로센트레빌,서울특별시 종로구 숭인동 동망산길 47,1 ,0 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,창신두산 아파트,서울특별시 종로구 창신동 지봉로5길 7,1 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,창신쌍용2단지 아파트,서울특별시 종로구 창신동 낙산길 198,1 ,1 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,창신이수 아파트,서울특별시 종로구 창신동 지봉로 87,0 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,효성주얼리시티,서울특별시 종로구 인의동 종로 183,0 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,LIG서울역리가아파트,서울특별시 중구 만리동1가 231,0 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,국립중앙극장,서울특별시 중구 장충동2가 산 14-67,3 ,0 ,"SM3 Z.E,테슬라"
서울특별시,남산롯데캐슬아이리스 아파트,서울특별시 중구 소공로 35,1 ,0 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,남산센트럴자이,서울특별시 중구 충무로4가 퇴계로 235,0 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,남산케이블카,서울특별시 중구 회현동1가 산 1-19,1 ,0 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,남산타운 아파트,"서울특별시 중구 다산로 32 1동,21동,31동",2 ,6 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,덕수궁 롯데캐슬,서울특별시 중구 순화동 서소문로9길 28,0 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,동대문디자인플라자,서울특별시 중구 을지로7가 2-1,2 ,0 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,롯데캐슬베네치아,서울특별시 중구 황학동 청계천로 400,2 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,묵정공원 공영주차장,서울특별시 중구 충무로5가 21,2 ,0 ,"SM3 Z.E,테슬라"
서울특별시,서울시청,서울특별시 중구 태평로1가 31,2 ,0 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,서울역(한화역사),서울특별시 중구 봉래동2가 122,2 ,0 ,"SM3 Z.E,테슬라"
서울특별시,서울전력관리처,서울특별시 중구 퇴계로 140,1 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,서울직할,서울특별시 중구 남대문로 92,2 ,5 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,신세계 본점,-,2 ,0 ,"SM3 Z.E,테슬라"
서울특별시,쌍용남산플래티넘 아파트,서울특별시 중구 소공로 46,1 ,1 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,약수동공영주차장,서울특별시 중구 신당동 349-234,2 ,0 ,"SM3 Z.E,테슬라"
서울특별시,전국은행연합회,서울특별시 중구 명동1가 4-1,3 ,0 ,"SM3 Z.E,테슬라"
서울특별시,한국관광공사 옆 노상 공영주차장,서울특별시 중구 다동 85-4,3 ,0 ,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3"
서울특별시,동대문중랑지사,서울특별시 중랑구 동일로 862,1 ,6 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,면목3동 공영주차장,서울특별시 중랑구 면목동 1081-1,1 ,0 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,"면목두산2,3차 아파트",서울특별시 중랑구 면목동 면목로37길 58,1 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,"면목두산4,5단지 아파트",서울특별시 중랑구 면목동 사가정로42길 90,1 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,면목두원 아파트,서울특별시 중랑구 면목동 동일로 483,0 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,묵동자이1단지 아파트,서울특별시 중랑구 묵동 숙선옹주로 6-9,1 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,묵동자이2단지 아파트,서울특별시 중랑구 묵동 동일로 932,1 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,브라운스톤태릉 아파트,서울특별시 중랑구 묵동 공릉로18길 59,1 ,0 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,상봉우정 아파트,서울특별시 중랑구 상봉동 상봉중앙로1다길 21,1 ,1 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,신내7단지진로아파트,서울특별시 중랑구 신내동 654,1 ,1 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,신내LG쌍용아파트,서울특별시 중랑구 상봉동 봉화산로 130,1 ,1 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,신내건영1차 아파트,서울특별시 중랑구 상봉동 1,0 ,1 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,신내우디안1단지,서울특별시 중랑구 신내동 신내역로1길 85,1 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,신내테크노타운,서울특별시 중랑구 상봉동 485,1 ,0 ,"SM3 Z.E,테슬라"
서울특별시,우림골목시장 주차장,-,1 ,0 ,"SM3 Z.E,테슬라"
서울특별시,중랑숲리가 아파트,서울특별시 중랑구 망우동 망우로75길 19,1 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,중랑해모로 아파트,서울특별시 중랑구 망우동 양원역로 6,0 ,2 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
서울특별시,태릉시장 중화공영주차장,서울특별시 중랑구 중화동 73-6,2 ,0 ,"SM3 Z.E,테슬라"
서울특별시,한일써너스빌 아파트,서울특별시 중랑구 상봉동 81-5,1 ,1 ,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
