지역,충전소명,충전기ID,설치년도,주소
충청남도,태안해안국립공원 삼봉주차장,1,2018,충청남도 태안군 안면읍 창기리 1304-6
충청남도,태안해안국립공원 삼봉주차장,2,2018,충청남도 태안군 안면읍 창기리 1304-6
충청남도,태안해안국립공원 학암포야영장,1,2018,충청남도 태안군 원북면 방갈리 515-79
충청남도,태안해안국립공원 학암포야영장,2,2018,충청남도 태안군 원북면 방갈리 515-79
충청북도,동우주유소,1,2018,충청북도 진천군 진광로487
충청북도,푸르미스포츠센터,1,2018,충청북도 청주시 흥덕구 휴암동 338
충청북도,푸르미스포츠센터,11,2018,충청북도 청주시 흥덕구 휴암동 338
충청북도,청주분평동주민센터,1,2018,충청북도 청주시 서원구 분평동 1252
충청북도,속리산국립공원사무소,1,2018,충청북도 보은군 속리산면 법주사로 84
충청북도,속리산국립공원사무소,2,2018,충청북도 보은군 속리산면 법주사로 84
충청북도,속리산국립공원사무소 쌍곡분소,1,2018,충청북도 괴산군 칠성면 쌍곡로 209
충청북도,속리산국립공원사무소 쌍곡분소,2,2018,충청북도 괴산군 칠성면 쌍곡로 209
충청북도,월악산국립공원사무소 송계분소,1,2018,충청북도 제천시 한수면 미륵송계로 1647
충청북도,월악산국립공원사무소 송계분소,3,2018,충청북도 제천시 한수면 미륵송계로 1647
충청북도,월악산국립공원사무소 닷돈재야영장,1,2018,충청북도 제천시 한수면 송계리 70-2번지
충청북도,월악산국립공원사무소 단양분소,1,2018,충청북도 단양군 단성면 가산리776
대전광역시,롯데마트 서대전점,1,2018,대전광역시 유성구 유성대로 26-37 (원내동)
충청남도,롯데마트 천안점,1,2018,충청남도 천안시 서북구 월봉로 95-0 (쌍용2동)
충청남도,롯데마트 천안점,2,2018,충청남도 천안시 서북구 월봉로 95-0 (쌍용2동)
충청남도,롯데마트 홍성점,1,2018,충청남도 홍성군 홍성읍 조양로247번길 9 (고암리)
충청북도,롯데마트 제천점,1,2018,충청북도 제천시 용두대로 11길 10
충청북도,롯데마트 충주점,1,2018,충청북도 충주시 봉계1길 49 (칠금동)
강원도,롯데마트 원주점,1,2018,강원도 원주시 봉화로 1 (단계동)
강원도,내린천휴게소 서울방향,1,2018,강원도 인제군 상남면 하남리 339(서울방향)
강원도,내린천휴게소 서울방향,4,2018,강원도 인제군 상남면 하남리 339(서울방향)
강원도,홍천휴게소 양양방향,1,2018,강원도 홍천군 화촌면 군업리 537(양양방향)
강원도,홍천휴게소 양양방향,2,2018,강원도 홍천군 화촌면 군업리 537(양양방향)
강원도,홍천휴게소 서울방향,1,2018,강원도 홍천군 화촌면 군업리 220-10(서울방향)
강원도,홍천휴게소 서울방향,2,2018,강원도 홍천군 화촌면 군업리 220-10(서울방향)
강원도,내린천휴게소 양양방향,1,2018,강원도 인제군 상남면 하남리 339-7(양양방향)
강원도,내린천휴게소 양양방향,3,2018,강원도 인제군 상남면 하남리 339-7(양양방향)
강원도,내린천휴게소 양양방향,51,2018,강원도 인제군 상남면 하남리 339-7(양양방향)
광주광역시,한국광기술원,1,2018,광주광역시 북구 첨단 벤처로 108번길 9
전라남도,현대블루핸즈 지봉점,1,2018,전라남도 순천시 해룡면 남가리 733-73
전라남도,호텔아이엠,1,2018,전라남도 순천시 역전광장1길 4
전라남도,팔마실내체육관,1,2018,전라남도 순천시 연향동 771
전라남도,농산물도매시장,1,2018,전라남도 순천시 해룡면 성산리 180-1
전라남도,다도해상국립공원 팔영산주차장,1,2018,전라남도 고흥군 점암면 성기리 능가사로 386-2
전라남도,다도해상국립공원 팔영산주차장,2,2018,전라남도 고흥군 점암면 성기리 능가사로 386-2
전라남도,두리관광펜션,1,2018,전라남도 영광군 염산면 두우리963번지
전라남도,남부주유소,1,2018,전라남도 영광군 영광읍 영광로1330
전라남도,할리스커피,1,2018,전라남도 영광군 백수읍 해안로918
전라남도,낙원주유소,1,2018,전라남도 영광군 천년로1329
전라남도,SK 산동2주유소,1,2018,전라남도 구례군 산동면 산업로 2319
전라남도,지리산국립공원 남부 성삼재 주차장,1,2018,전라남도 구례군 산동면 노고단로1068
전라남도,지리산국립공원 남부 성삼재 주차장,2,2018,전라남도 구례군 산동면 노고단로1068
전라남도,지리산남부탐방안내소,1,2018,전라남도 구례군 마산면 화엄사로 372
전라남도,지리산남부탐방안내소,2,2018,전라남도 구례군 마산면 화엄사로 372
전라남도,지리산생태탐방연수원,1,2018,전라남도 구례군 마산면 황전리 41
전라남도,지리산생태탐방연수원,2,2018,전라남도 구례군 마산면 황전리 41
전라남도,내장산백암사무소 백양사 구 버스터미널 백양사 2주차장,1,2018,전라남도 장성군 북하면 약수리 252-6
전라남도,내장산백암사무소 백양사 구 버스터미널 백양사 2주차장,2,2018,전라남도 장성군 북하면 약수리 252-6
전라남도,내장산백암사무소 백양탐방지원센터 백양사 4주차장,1,2018,전라남도 장성군 북하면 약수리 244-4
