,정류소명,X좌표,Y좌표,행정동
9202,삼성산주공307동앞,126.9273071,37.46182493,삼성동
9203,서울대후문.연구공원,126.9576576,37.46505396,낙성대동
9204,봉천역4번출구,126.9413901,37.48360349,은천동
9205,삼성산주공아파트정문,126.9257025,37.46121839,삼성동
9206,학부생활관,126.9577174,37.46314183,낙성대동
9207,대학원생활관,126.9567821,37.46197275,낙성대동
9208,기숙사삼거리,126.9566383,37.4603507,대학동
9209,제2파워플랜트,126.9492852,37.44905468,대학동
9210,건설환경종합연구소,126.9500478,37.4470315,대형구조실험동
9211,보라매노인복지회관,126.9258907,37.49267792,보라매동
9212,신한은행앞.롯데백화점,126.9242407,37.49048088,신대방2동
9213,벽산아파트,126.9436157,37.49225067,상도4동
9214,적십자센터,126.9462185,37.49290339,성현동
9215,봉림교,126.9268687,37.48365577,서원동
9216,서원치안센터,126.9291589,37.48199283,서원동
9217,노천강당,126.955328,37.4587949,대학동
9218,신림역4번출구,126.9290486,37.48391302,서원동
9219,신본교.서원동성당앞,126.9344657,37.47783639,서림동
9220,신림복지관앞,126.9196765,37.46511084,난향동
9221,교육개발원입구,127.038482,37.47859,양재1동
9222,교육개발원입구,127.038758,37.477818,양재1동
9223,양재역.서초문화예술회관,127.035902,37.48261,양재1동
9224,양재역.서초문화예술회관,127.036827,37.481927,양재1동
9225,뱅뱅사거리,127.032432,37.487667,서초2동
9226,뱅뱅사거리,127.033097,37.486653,도곡동
9227,래미안아파트.파이낸셜뉴스,127.030405,37.491895,서초동
9228,래미안아파트.파이낸셜뉴스,127.030987,37.491087,역삼동
9229,신분당선강남역,127.0284005,37.49604175,서초2동
9230,신분당선강남역,127.029112,37.494993,역삼동
9231,지하철2호선강남역,127.025438,37.501817,서초동
9232,지하철2호선강남역,127.02637,37.500785,역삼동
9233,논현역,127.0230319,37.5072265,반포동
9234,논현역,127.023728,37.506367,논현동
9235,신사역.푸른저축은행,127.0199389,37.5144891,잠원동
9236,신사역,127.020607,37.512972,논현동
9237,반포역,127.0121292,37.50834188,반포동
9238,반포역,127.0110399,37.50790405,반포동
9239,고속터미널,127.0052834,37.50629238,반포3동
9240,고속터미널,127.0037926,37.50573826,반포4동
9241,신반포역.세화여중고,126.9958264,37.5034152,반포2동
9242,신반포역.세화여중고,126.994451,37.50294297,반포동
9243,구반포역.세화고등학교,126.9900265,37.50194516,반포동
9244,구반포역.세화고등학교,126.9888988,37.50163868,반포동
9245,아리랑TV.국립국악원,127.0090806,37.47883642,서초동
9246,남태령역,126.9880882,37.46569518,방배동
9247,이수역,126.9820742,37.4823317,사당1동
9248,사당역,126.9818031,37.47492668,남현동
9249,총신대입구역.남성시장입구앞,126.9823286,37.48753291,사당2동
9250,경문고등학교,126.9827418,37.49043723,사당2동
9251,정금마을,126.9828101,37.49325229,사당2동
9252,서초포레스타5단지정문,127.0579394,37.45134133,내곡동
9253,서초종합체육관,127.0415282,37.45866891,양재2동
9254,서울추모공원,127.042698,37.45415582,양재2동
9255,양재동화물터미널,127.0366378,37.45995559,양재2동
9256,양재동화물터미널,127.0374946,37.45988864,양재2동
9257,서울추모공원,127.0428812,37.45426839,양재2동
9258,한국소비자원,127.0439211,37.46594638,내곡동
9259,지하철3호선교대역,127.0141904,37.49178209,서초동
9260,서울교대사거리,127.0150603,37.48732872,서초1동
9261,지하철2호선교대역2,127.0152335,37.49390135,서초동
9262,서초동유원아파트,127.020216,37.49545694,서초1동
9263,창신교회앞.서리풀노리학교,127.0213791,37.49049062,서초1동
9264,창신교회.서리풀노리학교,127.0211947,37.49022213,서초1동
9265,서울교대정문앞,127.0162096,37.48893434,서초1동
9266,서울교대정문앞,127.016373,37.488798,서초1동
9267,남부터미널,127.0174997,37.48334911,서초동
9268,서울시인재개발원입구,127.0223924,37.48305362,서초동
9269,서울시인재개발원.한우리문화센터,127.0216177,37.4825933,서초동
9270,서일초등학교,127.0213147,37.48650685,서초동
9271,서일초등학교,127.021085,37.48614105,서초동
9272,롯데칠성,127.0240036,37.49665727,서초동
9273,롯데칠성,127.02522,37.49507739,서초동
9274,서초포레스타2단지앞,127.063037,37.455488,내곡동
9275,래미안에스티지에스,127.0261424,37.49321746,서초동
9276,래미안에스티지,127.02619,37.4926,서초동
9277,서초청소년도서관,127.0285678,37.49267338,서초동
9278,서초청소년도서관,127.0289703,37.49258588,서초동
9279,서초동신동아아파트,127.0255072,37.49175496,서초동
9280,서초2동주민센터서이초등학교,127.0256531,37.49156119,서초2동
9281,래미안리더스원아파트,127.0275566,37.49021755,서초동
9282,추모공원입구,127.0390301,37.45824752,양재동
9283,뱅뱅사거리,127.0292981,37.48908585,서초동
9284,뱅뱅사거리,127.0298928,37.48881543,서초동
9285,서초그랑자이아파트,127.0257574,37.48788603,서초동
9286,서초그랑자이아파트,127.0260532,37.48762958,서초동
9287,서초구청,127.0309403,37.48424025,서초동
9288,서초구청,127.0309153,37.48384467,서초동
9289,수협서초지점,127.029385,37.493517,서초동
9290,서초문화예술정보학교,127.0320162,37.488021,서초동
9291,법조단지,127.0128545,37.49645807,서초3동
9292,교대역10번출구,127.0129931,37.49361147,서초동
9293,서초역.서울중앙지법등기국,127.0073724,37.4929154,서초동
9294,서초역1번출구,127.0087,37.4919295,서초동
9295,서울중앙지방검찰청,127.006543,37.494768,서초동
9296,서울중앙지방검찰청대검찰청,127.006115,37.494383,서초동
9297,서초아트자이아파트,127.0108919,37.48574414,서초동
9298,서초동삼성아파트,127.0094482,37.48865483,서초동
9299,서초유스센터.서초아트자이,127.0105006,37.48548015,서초동
9300,서초동삼성아파트,127.0089653,37.48851159,서초동
9301,서초3동주민센터,127.0116355,37.48312906,서초동
9302,서초3동주민센터,127.0120799,37.48322183,서초동
9303,서초동예술의전당,127.012886,37.48168573,서초동
9304,서초중학교,127.0085384,37.48360511,서초동
9305,서초중학교,127.0088053,37.48338792,서초동
9306,서울고등학교,127.0050002,37.48293038,서초동
9307,서울고등학교,127.0055791,37.48274743,서초동
9308,상문고교,127.0047242,37.48190494,서초동
9309,서초동예술의전당,127.0109181,37.47925888,서초동
9310,서초동예술의전당,127.0108028,37.47969863,서초동
9311,남부터미널.기쁨병원,127.0168662,37.48195789,서초3동
9312,남부터미널.기쁨병원,127.0176022,37.48173611,서초3동
9313,남부터미널,127.0156,37.4842,서초3동
9314,남부터미널.한일시멘트,127.0142185,37.48473184,서초3동
9315,남부터미널,127.0154827,37.48467221,서초3동
9316,서울교대사거리,127.0146476,37.48738464,서초3동
9317,서울교대사거리,127.0133427,37.48805071,서초동
9318,서울교대사거리,127.012974,37.48773897,서초동
9319,지하철3호선교대역,127.0138184,37.49182448,서초3동
9320,KCC사옥,127.0197551,37.50286756,서초동
9321,서초푸르지오써밋,127.0220642,37.50116587,서초동
9322,서초푸르지오써밋.롯데캐슬클래식,127.0221683,37.50147583,서초동
9323,진흥아파트,127.0237031,37.49772334,서초동
9324,진흥아파트,127.0240724,37.49761278,서초동
9325,강남역.강남역사거리,127.0266041,37.497784,서초동
9326,서초동진흥아파트,127.0227753,37.49657912,서초4동
9327,서초동유원아파트,127.0199021,37.49570824,서초4동
9328,지하철2호선교대역4출구,127.0158387,37.49447257,서초동
9329,법조단지,127.0132447,37.49628501,서초4동
9330,신논현역.구교보타워사거리,127.0250022,37.50288781,서초동
9331,강남역,127.0263182,37.49992825,서초동
9332,잠원한신아파트,127.0100875,37.51650064,잠원동
9333,래미안신반포리오센트아파트,127.0138122,37.51956671,잠원동
9334,신반포18차아파트,127.0143123,37.52014155,잠원동
9335,롯데캐슬아파트,127.0155352,37.51969445,잠원동
9336,롯데캐슬아파트,127.0154198,37.51996389,잠원동
9337,신반포13차아파트,127.0144599,37.51677953,잠원동
9338,신반포13차아파트,127.0143898,37.51714268,잠원동
9339,신동중학교,127.0132334,37.51559202,잠원동
9340,신동중학교,127.0128261,37.51559026,잠원동
9341,논현사거리.논현역5번출구,127.0192203,37.51064806,잠원동
9342,신사역4번출구,127.0195614,37.51502435,잠원동
9343,신사역5번출구,127.0189942,37.51697853,잠원동
9344,논현사거리.논현역4번출구,127.0196824,37.51042061,반포동
9345,논현역,127.0219545,37.5091091,반포동
9346,반포동,127.023498,37.505962,반포동
9347,신논현역.구교보타워사거리,127.023023,37.504227,서초4동
9348,제일약품사옥,127.0203784,37.50341532,반포1동
9349,사평역,127.0140741,37.50479943,반포동
9350,사평역,127.01536,37.50394233,반포동
9351,디에이치반포라클라스,127.0124492,37.49966282,서초4동
9352,삼호가든사거리.반포도서관,127.0116013,37.50279745,반포동
9353,삼성래미안,126.9951872,37.5026298,반포동
9354,서초구민체육센터.심산문화센터,126.9906094,37.49832548,반포동
9355,잠원한신아파트,127.0099439,37.51682415,잠원동
9356,잠원성당.아크로리버뷰아파트,127.0068134,37.51375252,반포3동
9357,잠원성당,127.0069649,37.51347046,잠원동
9358,뉴코아아울렛,127.0077586,37.50920911,반포3동
9359,신반포자이아파트,127.0080007,37.50947582,반포3동
9360,고속터미널,127.0093531,37.50626419,반포동
9361,서울지방조달청.서울성모병원,127.0037911,37.49970358,반포동
9362,센트럴시티,127.0065488,37.50347423,반포동
9363,서울지방조달청.서울성모병원,127.0040796,37.50077858,반포동
9364,서울성모병원,127.0056474,37.50272039,반포4동
9365,서초구민체육센터.심산문화센터,126.9910969,37.49796057,반포4동
9366,반포미도아파트앞,127.011583,37.50170172,반포동
9367,고속터미널호남선,127.0030788,37.50535171,반포4동
9368,삼호아파트,126.987806,37.496634,방배동
9369,방배사이길,126.9904449,37.49311438,방배동
9370,방배동삼호아파트,126.9883455,37.49635547,방배동
9371,가야메디컬센터,126.9898749,37.49339188,방배동
9372,이수교,126.9833194,37.49661979,방배동
9373,롯데캐슬헤론아파트,126.9852046,37.49727424,방배동
9374,방배동신동아아파트,127.0016995,37.48230781,방배동
9375,방배역.방배서리풀이편한세상,126.9965319,37.48344677,방배동
9376,내방역2번출구,126.9943844,37.48677537,방배동
9377,내방역,126.9940949,37.48662307,방배동
9378,방배1동주민센터.방배아크로타워,126.9961464,37.48344946,방배동
9379,지하철2호선방배역,126.996627,37.4812652,방배1동
9380,서울교통공사,126.9861652,37.47671115,방배2동
9381,종로교회,126.9890956,37.47864162,방배2동
9382,대우효령아파트,126.9933661,37.48020356,방배2동
9383,이수중학교,126.9930506,37.48091001,방배2동
9384,방배브라운가아파트,126.9910194,37.48406284,방배2동
9385,사당역,126.9820298,37.47887505,사당1동
9386,사당역3번출구,126.9820179,37.47507949,방배동
9387,전원마을.남태령역2번출구,126.988314,37.465494,방배동
9388,경남임광아파트,127.0007428,37.47703185,방배3동
9389,방배그랑자이아파트,127.000329,37.47706789,방배3동
9390,서울지방법무사회,126.9987551,37.48003973,방배3동
9391,현대멤피스2차아파트,126.9984453,37.47981445,방배3동
9392,신동아아파트앞,127.0018917,37.48200504,방배동
9393,방배역.백석예술대학교,126.9966316,37.48094621,방배3동
9394,방배동대우효령아파트앞,126.9943193,37.48018198,101동
9395,종로교회앞,126.9887158,37.47809462,방배3동
9396,서울교통공사,126.986414,37.4763264,방배3동
9397,방배동래미안아트힐.국립국악원,127.0060868,37.4772728,방배동
9398,방배그랑자이아파트,127.0008921,37.47481873,방배동
9399,성뒤마을.교육연수원,126.994633,37.4737472,방배동
9400,방배동래미안타워,126.9905863,37.47467418,방배3동
9401,대항병원.연세사랑병원,126.9871072,37.47564164,방배3동
9402,대항병원.연세사랑병원,126.9867647,37.47538659,방배3동
9403,방배동래미안타워.동덕여중고,126.9906565,37.47428761,방배동
9404,성뒤마을.교육연수원,126.9969179,37.47332556,방배동
9405,방배그랑자이아파트,127.0016643,37.47477367,방배동
9406,방배동래미안아트힐.국립국악원,127.0066438,37.47716232,방배동
9407,서문여고입구,126.987153,37.490238,방배동
9408,방배동고개,126.9892244,37.4868462,방배동
9409,예술의전당,127.0132373,37.4802841,서초동
9410,방배열린문화센터(방배4동주민센터),126.9920624,37.49050491,방배동
9411,방배열린문화센터(방배4동주민센터),126.9916055,37.49061841,방배동
9412,양재역.양재1동민원분소,127.0374188,37.48476913,양재1동
9413,양재노인종합복지관,127.0421051,37.48332398,양재1동
9414,블랙야크양재사옥,127.0411739,37.4801407,양재1동
9415,현대빌라.에코맘코리아,127.0356383,37.47613979,양재1동
9416,현대빌라.에코맘코리아,127.0361957,37.4762865,양재1동
9417,우성아파트.양재초등학교,127.031955,37.47454228,양재1동
9418,우성아파트.양재초등학교,127.0330914,37.47473841,양재1동
9419,코오롱아파트.양재1동주민센터,127.0281898,37.47235525,양재1동
9420,우면코오롱아파트,127.0280952,37.47203728,양재1동
9421,우면주공아파트.우면한라아파트,127.0256889,37.4707123,양재1동
9422,우면주공아파트.양재1동주민센터,127.0259376,37.47064737,양재1동
9423,서울시품질시험소한국교원단체총연합회,127.0280065,37.46743264,양재1동
9424,서울시품질시험소한국교원단체총연합회,127.0283841,37.46744697,양재1동
9425,네이처힐3.4단지,127.0262568,37.46530373,양재1동
9426,성촌마을입구,127.0252417,37.46542109,양재1동
9427,서초힐스아파트,127.0179066,37.45902997,양재1동
9428,서초힐스아파트,127.0178421,37.45850283,양재1동
9429,식유촌우면성당.서초호반써밋,127.0127201,37.45743838,양재1동
9430,식유촌우면성당.서초호반써밋,127.0142947,37.45723906,양재1동
9431,양재역,127.0348614,37.4832966,양재1동
9432,양재역,127.0355331,37.4833784,양재1동
9433,일동제약사거리,127.038204,37.47886213,양재1동
9434,일동제약사거리,127.0386916,37.47949725,양재1동
9435,양재2동주민센터.양재꽃시장,127.0394643,37.46958572,양재2동
9436,시민의숲,127.038353,37.473135,양재2동
9437,언남고교,127.0389281,37.47327954,양재2동
9438,시민의숲.양재꽃시장,127.03836,37.470867,양재2동
9439,시민의숲.양재꽃시장,127.039043,37.471255,양재2동
9440,AT센터.양재꽃시장,127.039655,37.468707,양재2동
9441,양곡도매시장,127.0352905,37.460439,양재동
9442,양곡도매시장,127.0353491,37.4599722,양재동
9443,하나로마트.코트라,127.0444478,37.46384119,양재2동
9444,코트라,127.044576,37.46463773,내곡동
9445,구룡사앞,127.048848,37.47021,양재2동
9446,구룡사,127.048132,37.474022,양재2동
9447,구룡사입구,127.0501272,37.47209126,양재2동
9448,동원산업앞,127.0453961,37.47664737,양재2동
9449,언남고포이성당앞,127.0458263,37.47203264,양재2동
9450,양재119안전센터앞,127.0411736,37.46936257,양재2동
9451,소방서앞,127.0417268,37.46993097,양재2동
9452,꽃마을,127.0462509,37.46067937,양재2동
9453,꽃마을,127.0465823,37.46043058,내곡동
9454,개나리골입구,127.0476272,37.45744118,양재2동
9455,개나리골입구,127.0482994,37.45699126,양재2동
9456,새원마을,127.0507076,37.45429143,양재2동
9457,새원마을,127.0507925,37.45447612,내곡동
9458,본마을,127.051185,37.45326305,양재2동
9459,본마을,127.0514427,37.45332782,내곡동
9460,청계산.원터골,127.0577012,37.4444526,양재2동
9461,청계산.원터골,127.0576688,37.44489506,내곡동
9462,관현사입구,127.0632388,37.43732107,양재2동
9463,관현사입구,127.0639017,37.43686295,양재2동
9464,새쟁이마을,127.0661354,37.43437898,내곡동
9465,새쟁이마을,127.0660516,37.43479642,내곡동
9466,옛골,127.070717,37.43071168,내곡동
9467,염곡마을.서초50플러스센터,127.04892,37.461686,내곡동
9468,염곡마을.서초50플러스센터,127.0491561,37.46200197,내곡동
9469,탑성마을,127.0564154,37.45834653,내곡동
9470,탑성마을,127.0547297,37.45952868,내곡동
9471,안골마을,127.063892,37.455227,내곡동
9472,안골마을,127.0623889,37.4562836,내곡동
9473,서울특별시어린이병원.강동송파과학화예비군훈련장,127.0706137,37.45668447,내곡동
9474,서울특별시어린이병원.강동송파과학화예비군훈련장,127.0718263,37.45758665,내곡동
9475,헌인릉.강남서초과학화예비군훈련장,127.0795772,37.45959927,내곡동
9476,헌인릉.강남서초과학화예비군훈련장,127.082683,37.4611155,내곡동
9477,헌인농장,127.0847576,37.46142131,내곡동
9478,헌인마을.서울농업기술센터,127.0914525,37.46364025,내곡동
9479,헌인마을.서울농업기술센터,127.0893448,37.46322646,내곡동
9480,KT반포지사,126.9925999,37.49829138,반포동
9481,강남역,127.0268505,37.49750099,서초동
9482,방배동래미안타워.동덕여중고,126.9905513,37.47471833,방배3동
9483,사당역,126.9824358,37.4737388,방배2동
9484,헌인가구단지,127.0869136,37.45968601,내곡동
9485,내방역8번출구,126.9947563,37.48803513,방배동
9486,교대역5번출구,127.014737,37.49379959,서초1동
9487,서초힐스아파트,127.0168336,37.4577875,양재1동
9488,강남역하나은행,127.027797,37.49695831,서초동
9489,염곡마을.서초50플러스센터,127.048968,37.461503,내곡동
9490,염곡마을.서초50플러스센터,127.04929,37.461987,내곡동
9491,탑성마을,127.056502,37.45834,내곡동
9492,탑성마을,127.054983,37.459503,내곡동
9493,안골마을,127.062472,37.456297,내곡동
9494,서울특별시어린이병원.강동-송파예비군,127.070372,37.45667,내곡동
9495,사당역1번출구,126.982701,37.47617453,방배동
9496,남부시장,126.9858169,37.49507652,방배동
9497,강남의림한방병원,126.983133,37.49072564,사당2동
9498,염곡동구룡사,127.047211,37.468475,내곡동
9499,국제전자센터,127.017819,37.48512334,서초동
9500,염곡동구룡사,127.0471332,37.46832811,내곡동
9501,형촌마을입구(서초네이처힐1.2단지),127.0215241,37.46357095,양재1동
9502,국제전자센터,127.017758,37.48543513,서초동
9503,도로교통공단서울지부.코트라,127.0443893,37.46624087,내곡동
9504,서초역3번출구,127.0078483,37.49079507,서초동
9505,서초구민체육센터,126.9903063,37.49833356,반포동
9506,반포대교남단.한강시민공원입구,126.9995928,37.50761351,반포2동
9507,반포대교남단.한강시민공원입구,127.0003902,37.50694399,반포3동
9508,헌인마을,127.0901409,37.46153988,내곡동
9509,하이브랜드,127.036788,37.46209117,양재2동
9510,이수역,126.9840028,37.48545962,방배2동
9511,방배초등학교,126.9863829,37.4856848,방배동
9512,방배고개,126.9903017,37.4865005,방배동
9513,방배역,126.9989529,37.48142744,방배동
9514,내방역3번출구,126.9939999,37.48677625,방배동
9515,방일초교,126.9950064,37.48578959,방배동
9516,내방역,126.9926575,37.4874466,방배동
9517,방배고개,126.9888525,37.48629469,방배동
9518,이수역,126.9847839,37.48579052,방배본동
9519,방배역,126.9982383,37.48134633,방배동
9520,방배역,126.9974909,37.48194195,방배동
9521,동작대교전망카페,126.9802792,37.50576281,사당2동
9522,동작대교전망카페,126.9807882,37.50574216,사당2동
9523,서초포레스타입구,127.058987,37.457779,내곡동
9524,서초포레스타입구,127.0598052,37.45693203,내곡동
9525,삼성래미안아파트,127.0184931,37.49496599,서초1동
9526,청계산입구역,127.0541374,37.44857236,양재2동
9527,청계산입구역,127.0535943,37.44944579,내곡동
9528,서초포레스타7단지,127.0558228,37.44731994,내곡동
9529,반포한강공원.세빛섬,126.9973394,37.51202888,반포동
9530,반포한강공원.세빛섬,126.998603,37.51093586,반포3동
9531,신논현역.주류성빌딩,127.0257864,37.50105879,서초동
9532,신논현역.BSX빌딩,127.0256745,37.50128318,서초동
9533,신논현역.유화빌딩,127.025549,37.50153192,서초동
9534,신논현역.금강빌딩,127.0254473,37.50174009,서초동
9535,신논현역.우신빌딩,127.0253196,37.50199513,서초동
9536,신논현역.인터파크,127.0252427,37.50217176,서초동
9537,신논현역.영신빌딩,127.0251478,37.50237814,서초동
9538,신논현역.씨티은행,127.0249636,37.50276835,서초동
9539,내방역1번출구,126.9948005,37.48790279,방배동
9540,양재시민의숲,127.0389144,37.4730822,양재2동
9541,동덕여중고,126.9924723,37.4741688,방배동
9542,유경약국,126.9862028,37.49366544,방배동
9543,남부터미널,127.0155438,37.48468392,서초3동
9544,동부센트레빌2,126.9880579,37.49803239,방배동
9545,헌인마을.서울농업기술센터,127.0891175,37.46317436,내곡동
9546,잔디마을,127.0352321,37.46352711,양재동
9547,방일초등학교,126.9950042,37.48522189,방배동
9548,네이처힐5단지,127.0239827,37.46324788,양재1동
9549,대법원앞,127.0063545,37.49159002,서초동
9550,교육개발원입구사거리,127.0386623,37.47956304,양재1동
9551,방배래미안타워,126.9908068,37.47463365,방배동
9552,이수역5번출구,126.9841847,37.48546784,방배2동
9553,이수중앙시장,126.9889557,37.49211403,방배동
9554,국제전자센터,127.0176222,37.48508282,서초동
9555,방배신삼호아파트,126.9916918,37.4979489,반포4동
9556,헌인릉.꽃시장,127.0833193,37.46141224,내곡동
9557,더케이호텔후문,127.0343342,37.465335,양재동
9558,방배1동주민센터.방배아크로타워,126.9961735,37.48340621,방배동
9559,삼성레포츠,127.0208164,37.49220643,서초1동
9560,원불교,127.0424409,37.48333107,도곡동
9561,양재역7번출구.프라자약국,127.035159,37.48372183,양재1동
9562,연세사랑병원,126.986388,37.47627774,방배3동
9563,방배초등학교,126.9864643,37.48573215,방배동
9564,함지박사거리,126.9912671,37.49302884,방배동
9565,서일초등학교,127.0209866,37.48611313,서초동
9566,이수화학,126.9933543,37.4980301,반포4동
9567,예비군훈련장,127.0807711,37.45554347,내곡동
9568,더케이호텔정문,127.0341151,37.46830151,양재2동
9569,방배역1번출구,126.9984656,37.48140941,방배동
9570,대림약국,127.0208736,37.49043575,서초1동
9571,반포래미안아이파크아파트,127.0121586,37.50096275,반포동
9572,방배고개,126.9894179,37.48621184,방배동
9573,함지박사거리,126.9905853,37.49226556,방배동
9574,서래초교,126.9889993,37.49529673,방배동
9575,방배성당앞,126.9936239,37.49363634,방배동
9576,현대아파트.한국상담대학원대학교,127.0235052,37.48689031,서초동
9577,한국회관.ROTC중앙회,126.995407,37.49870423,반포4동
9578,신흥마을입구,127.0816843,37.45861021,내곡동
9579,예술공원,127.0325353,37.46998883,양재2동
9580,사당역13번출구,126.9826375,37.47702607,방배동
9581,서초구립반포도서관.반포리체,127.012497,37.50262075,반포동
9582,서초문화예술정보학교후문,127.0291942,37.48671423,서초동
9583,장자터빌딩,126.9903544,37.48510626,방배2동
9584,동부센트레빌1,126.9874959,37.49765297,방배동
9585,필리핀대사관,126.9958665,37.49394912,방배동
9586,서초그랑자이아파트,127.0263472,37.48774486,서초동
9587,삼성래미안,126.995512,37.50267809,반포동
9588,kt연구소,127.0309239,37.47170857,양재1동
9589,상문고등학교,127.0046089,37.48214554,서초동
9590,반포리체,127.0140047,37.50238449,반포동
9591,백산빌딩,126.9910358,37.47913739,방배3동
9592,방배브라운가아파트,126.9909866,37.48410879,방배2동
9593,방배열린문화센터.가야치과병원,126.992378,37.48935782,방배동
9594,방배중학교,126.9981113,37.49538734,반포4동
9595,반포래미안,127.000397,37.50458401,반포2동
9596,우성아파트,127.0328539,37.47466278,양재1동
9597,삼환아파트,127.0056276,37.4800297,서초동
9598,반포래미안아이파크아파트후문,127.0145622,37.50209787,반포동
9599,반포고교,127.0158855,37.50170302,반포동
9600,서초문화예술정보학교,127.0320591,37.48798224,서초동
9601,교총회관,127.0282687,37.46739293,양재1동
9602,대우효령아파트,126.9935074,37.47993864,102동
9603,동문빌라,126.9917602,37.48290137,방배2동
9604,효성빌라,126.998273,37.49622627,반포4동
9605,서초포레스타3단지정문,127.0593385,37.45542821,내곡동
9606,호남고속터미널,127.0032236,37.50543641,반포4동
9607,서초포레스타3단지정문,127.0595498,37.45532628,내곡동
9608,현대빌라,127.0361686,37.47621622,양재1동
9609,방배빌딩.방배아트힐아파트정문,127.0064743,37.47828061,서초동
9610,반포고교,127.016141,37.50128577,서초동
9611,반포리체,127.014206,37.50252414,반포동
9612,언남초등학교,127.0614219,37.45430797,내곡동
9613,서초2동주민센터,127.025341,37.49171354,서초동
9614,삽준네마을,127.0268099,37.46926938,양재1동
9615,방배역.백석대,126.9967265,37.48097865,방배3동
9616,이수중학교,126.9924466,37.48185613,방배2동
9617,서래마을.서래글로벌빌리지센터,126.9984381,37.49789692,반포4동
9618,언남초등학교,127.0616074,37.45445836,내곡동
9619,경부고속터미널,127.0068478,37.50653379,반포4동
9620,서초더샵포레,127.0634204,37.45439252,내곡동
9621,정자,126.9896623,37.47707826,방배3동
9622,반포센트럴푸르지오써밋아파트,127.0169971,37.50092161,서초4동
9623,서초더샵포레,127.0636983,37.45471003,내곡동
9624,양재시민의숲매헌역입구,127.0378469,37.46913327,양재2동
9625,대우효령아파트,126.9942333,37.48015765,101동
9626,서래마을입구,126.9984336,37.49918099,반포4동
9627,강남역9번출구,127.0265475,37.49772724,서초동
9628,반포자이아파트,127.0093837,37.5061939,반포동
9629,임광아파트후문,127.0030268,37.47581892,방배동
9630,방현초교,126.9892395,37.47626902,방배3동
9631,세탁소,126.9874848,37.48254866,방배2동
9632,현대4차아파트,127.0179935,37.50057003,서초동
9633,반포자이아파트,127.0101482,37.50563336,반포동
9634,서초1동주민센터,127.0184669,37.48959452,서초1동
9635,양재시민의숲,127.0383773,37.47291026,양재2동
9636,서래마을입구,126.9984709,37.49990367,반포4동
9637,팔래스호텔,127.000069,37.50054166,반포4동
9638,반포미도아파트앞,127.0116068,37.50184319,반포4동
9639,여의3교,127.0559153,37.45255847,내곡동
9640,임광아파트정문,127.0010131,37.47656687,방배3동
9641,대성유니드아파트,126.986917,37.48348665,방배2동
9642,서초래미안아파트정문,127.0187319,37.50028517,서초동
9643,뉴코아백화점,127.0080753,37.50930911,반포3동
9644,서울교대정문,127.0163713,37.48895774,서초1동
9645,일동제약,127.0376175,37.47735116,양재1동
9646,롯데캐슬클래식.사랑의교회,127.0229573,37.49973745,서초동
9647,반포래미안아이파크아파트,127.0120275,37.50035183,반포4동
9648,언남중고교,127.0457968,37.47187946,양재2동
9649,방배3동주민센터,126.9996192,37.47862118,방배3동
9650,우리수퍼,126.9861977,37.48467062,방배2동
9651,서초래미안아파트남문,127.0204175,37.4974383,서초동
9652,경원중학교,127.0095535,37.51187332,반포3동
9653,청호나이스,127.0130611,37.48795883,서초동
9654,구름다리,126.9922196,37.47979979,방배2동
9655,서울지방조달청.서울성모병원,127.0038443,37.49946749,반포동
9656,아크로비스타.미도아파트,127.0124974,37.49804585,서초3동
9657,방배(백석예술대)역,126.9980947,37.48097868,방배3동
9658,잠원역,127.0117465,37.51292942,잠원동
9659,주택단지,126.9891702,37.47868038,방배2동
9660,국립중앙도서관,127.0044199,37.49792207,반포동
9661,반포1동성당,127.0207028,37.50411683,반포동
9662,여의3교,127.0557008,37.45238813,내곡동
9663,방배(백석예술대)역.서초프라자약국,126.9973009,37.4822348,방배동
9664,동덕여고,126.9929347,37.47453557,방배동
9665,이수역4번출구,126.9828786,37.4855776,사당2동
9666,신사역,127.0194823,37.51527667,잠원동
9667,유원아파트,127.017861,37.4953797,서초동
9668,서초역2번출구,127.0081469,37.49129877,서초동
9669,국립국악원,127.0087097,37.47817053,서초동
9670,종로교회,126.9881108,37.47811168,방배2동
9671,서초푸르지오써밋,127.0216821,37.50196612,서초동
9672,원불교,127.0419263,37.48099108,양재1동
9673,일동제약,127.0370543,37.47718824,양재1동
9674,방일초등학교,126.9949736,37.48584365,방배동
9675,논현역,127.0219091,37.50931936,반포동
9676,매일상가,127.0130661,37.51357924,잠원동
9677,청계산입구역,127.0554633,37.44916401,내곡동
9678,예술의전당,127.0135449,37.48058323,서초동
9679,서울교통공사,126.9868536,37.47744653,방배2동
9680,경원중학교,127.0068991,37.51149706,반포3동
9681,대법원,127.0064913,37.49160705,서초동
9682,롯데캐슬클래식,127.0223728,37.5005035,서초동
9683,청계산입구역,127.0548947,37.44909587,내곡동
9684,내방역,126.9943312,37.48684926,방배동
9685,강남역도시에빛,127.0288468,37.49474675,서초동
9686,KT삼거리,127.03021,37.472187,양재1동
9687,KT연구개발센터정문,127.0300031,37.47058873,양재1동
9688,형촌마을입구,127.022193,37.46232848,양재1동
9689,서초호반써밋,127.0146463,37.45756702,양재1동
9690,LH서초아파트,127.0253608,37.46001081,양재1동
9691,서리풀문화광장,127.0051901,37.49090977,서초동
