행정구역코드,시도명,시군구명,읍면동명,평일주말구분,혼잡빈도강도
3109178,경기도,안산시 상록구,해양동,평일,14.94
3109259,경기도,안산시 단원구,와동,평일,36.47
3109266,경기도,안산시 단원구,초지동,평일,41.86
3109268,경기도,안산시 단원구,선부1동,평일,39.98
3109269,경기도,안산시 단원구,선부2동,평일,57.51
3109270,경기도,안산시 단원구,선부3동,평일,60.04
3109272,경기도,안산시 단원구,대부동,평일,36.41
3109273,경기도,안산시 단원구,호수동,평일,34.78
3109274,경기도,안산시 단원구,고잔동,평일,57.11
3109275,경기도,안산시 단원구,중앙동,평일,57.21
3109276,경기도,안산시 단원구,원곡동,평일,61.58
3109277,경기도,안산시 단원구,신길동,평일,28
3109278,경기도,안산시 단원구,백운동,평일,63.29
3110151,경기도,고양시 덕양구,주교동,평일,45.31
3110152,경기도,고양시 덕양구,원신동,평일,54.29
3110153,경기도,고양시 덕양구,흥도동,평일,28.34
3110154,경기도,고양시 덕양구,성사1동,평일,41.9
3110155,경기도,고양시 덕양구,성사2동,평일,67.17
3110156,경기도,고양시 덕양구,효자동,평일,64.43
3110157,경기도,고양시 덕양구,신도동,평일,51.92
3110158,경기도,고양시 덕양구,창릉동,평일,28.99
3110159,경기도,고양시 덕양구,고양동,평일,76.86
3110160,경기도,고양시 덕양구,관산동,평일,93.32
3110161,경기도,고양시 덕양구,능곡동,평일,44.92
3110162,경기도,고양시 덕양구,화정1동,평일,51.89
3110163,경기도,고양시 덕양구,화정2동,평일,21.56
3110164,경기도,고양시 덕양구,행주동,평일,38.3
3110165,경기도,고양시 덕양구,행신1동,평일,24.05
3110166,경기도,고양시 덕양구,행신2동,평일,12.2
3110167,경기도,고양시 덕양구,화전동,평일,16.69
3110168,경기도,고양시 덕양구,대덕동,평일,48.62
3110169,경기도,고양시 덕양구,행신3동,평일,20.3
3110351,경기도,고양시 일산동구,식사동,평일,58.1
3110352,경기도,고양시 일산동구,중산동,평일,64.56
3110353,경기도,고양시 일산동구,정발산동,평일,21.71
3110354,경기도,고양시 일산동구,풍산동,평일,36.77
3110355,경기도,고양시 일산동구,백석1동,평일,25.05
3110356,경기도,고양시 일산동구,마두1동,평일,26.33
3110357,경기도,고양시 일산동구,마두2동,평일,35.43
3110358,경기도,고양시 일산동구,장항1동,평일,16.34
3110359,경기도,고양시 일산동구,장항2동,평일,22.25
3110360,경기도,고양시 일산동구,고봉동,평일,82.88
3110361,경기도,고양시 일산동구,백석2동,평일,24.39
3110451,경기도,고양시 일산서구,일산1동,평일,82.94
3110452,경기도,고양시 일산서구,일산2동,평일,74.03
3110453,경기도,고양시 일산서구,일산3동,평일,24.38
3110454,경기도,고양시 일산서구,탄현동,평일,36.3
3110455,경기도,고양시 일산서구,주엽1동,평일,29.79
3110456,경기도,고양시 일산서구,주엽2동,평일,31.37
3110457,경기도,고양시 일산서구,대화동,평일,48.61
3110458,경기도,고양시 일산서구,송포동,평일,21.56
3110459,경기도,고양시 일산서구,송산동,평일,31.08
3111051,경기도,과천시,중앙동,평일,21.8
3111052,경기도,과천시,갈현동,평일,72.94
3111053,경기도,과천시,별양동,평일,29.7
3111054,경기도,과천시,부림동,평일,51.93
3111055,경기도,과천시,과천동,평일,56
3111056,경기도,과천시,문원동,평일,56.7
3112051,경기도,구리시,갈매동,평일,59.98
3112052,경기도,구리시,동구동,평일,72.08
3112053,경기도,구리시,인창동,평일,79.07
3112054,경기도,구리시,교문1동,평일,51.91
3112055,경기도,구리시,교문2동,평일,82.16
3112056,경기도,구리시,수택1동,평일,72.68
3112057,경기도,구리시,수택2동,평일,38.62
3112058,경기도,구리시,수택3동,평일,55.64
3113011,경기도,남양주시,와부읍,평일,53.59
3113012,경기도,남양주시,진접읍,평일,46.94
3113013,경기도,남양주시,화도읍,평일,43.45
3113014,경기도,남양주시,진건읍,평일,48.24
3113015,경기도,남양주시,오남읍,평일,57.04
3113031,경기도,남양주시,별내면,평일,40.39
3113032,경기도,남양주시,퇴계원면,평일,40.01
3113034,경기도,남양주시,수동면,평일,96.38
3113035,경기도,남양주시,조안면,평일,64.33
3113051,경기도,남양주시,호평동,평일,30.12
3113052,경기도,남양주시,평내동,평일,30.21
3113053,경기도,남양주시,금곡동,평일,15.95
3113054,경기도,남양주시,양정동,평일,45.14
3113057,경기도,남양주시,별내동,평일,31.89
3113058,경기도,남양주시,다산1동,평일,64.49
3113059,경기도,남양주시,다산2동,평일,28.21
3114051,경기도,오산시,중앙동,평일,58.26
3114052,경기도,오산시,대원동,평일,58.33
3114053,경기도,오산시,남촌동,평일,42.13
3114054,경기도,오산시,신장동,평일,47.15
3114055,경기도,오산시,세마동,평일,35.77
3114056,경기도,오산시,초평동,평일,60.35
3115051,경기도,시흥시,대야동,평일,47.8
3115052,경기도,시흥시,신천동,평일,58.96
3115053,경기도,시흥시,신현동,평일,16.47
3115054,경기도,시흥시,은행동,평일,50.87
3115055,경기도,시흥시,매화동,평일,48.28
3115056,경기도,시흥시,목감동,평일,46.72
3115059,경기도,시흥시,과림동,평일,53.55
3115061,경기도,시흥시,정왕2동,평일,19.71
3115062,경기도,시흥시,정왕3동,평일,62.17
3115063,경기도,시흥시,정왕4동,평일,55.79
3115064,경기도,시흥시,정왕본동,평일,42.92
3115065,경기도,시흥시,정왕1동,평일,32.72
3115067,경기도,시흥시,능곡동,평일,80.75
3115068,경기도,시흥시,군자동,평일,50.86
3115069,경기도,시흥시,월곶동,평일,47.14
3115070,경기도,시흥시,연성동,평일,31.44
3115071,경기도,시흥시,장곡동,평일,7.02
3116051,경기도,군포시,군포1동,평일,51.16
3116052,경기도,군포시,군포2동,평일,62.85
3116054,경기도,군포시,산본1동,평일,20.24
3116055,경기도,군포시,산본2동,평일,40.91
3116056,경기도,군포시,금정동,평일,44.03
3116057,경기도,군포시,재궁동,평일,27.04
3116058,경기도,군포시,오금동,평일,17.81
3116059,경기도,군포시,수리동,평일,17.55
3116060,경기도,군포시,궁내동,평일,12.73
3116061,경기도,군포시,광정동,평일,23.59
3116062,경기도,군포시,대야동,평일,60.57
3117051,경기도,의왕시,고천동,평일,62.14
3117052,경기도,의왕시,부곡동,평일,41.14
3117053,경기도,의왕시,오전동,평일,47.45
3117054,경기도,의왕시,내손1동,평일,62.6
3117055,경기도,의왕시,내손2동,평일,52.97
3117056,경기도,의왕시,청계동,평일,48.81
3118051,경기도,하남시,천현동,평일,63.7
3118052,경기도,하남시,신장1동,평일,99.92
3118053,경기도,하남시,신장2동,평일,27.7
3118054,경기도,하남시,덕풍1동,평일,51.42
3118055,경기도,하남시,덕풍2동,평일,98.78
3118056,경기도,하남시,덕풍3동,평일,24.33
3118059,경기도,하남시,춘궁동,평일,70.21
3118060,경기도,하남시,초이동,평일,84.97
3118061,경기도,하남시,풍산동,평일,58.88
3118062,경기도,하남시,미사1동,평일,20.86
3118063,경기도,하남시,미사2동,평일,27.45
3118064,경기도,하남시,감북동,평일,61.63
3118065,경기도,하남시,위례동,평일,26.86
3119111,경기도,용인시 처인구,포곡읍,평일,50.21
3119112,경기도,용인시 처인구,모현읍,평일,69.8
3119113,경기도,용인시 처인구,이동읍,평일,50.64
3119132,경기도,용인시 처인구,남사면,평일,63.82
3119134,경기도,용인시 처인구,원삼면,평일,76.12
3119135,경기도,용인시 처인구,백암면,평일,69.32
3119136,경기도,용인시 처인구,양지면,평일,57.38
3119151,경기도,용인시 처인구,중앙동,평일,66.69
3119152,경기도,용인시 처인구,역삼동,평일,64.77
3119153,경기도,용인시 처인구,유림동,평일,56.15
3119154,경기도,용인시 처인구,동부동,평일,76.43
3119252,경기도,용인시 기흥구,구갈동,평일,58.31
3119253,경기도,용인시 기흥구,상갈동,평일,69.19
3119254,경기도,용인시 기흥구,기흥동,평일,64.81
3119255,경기도,용인시 기흥구,서농동,평일,20.24
3119256,경기도,용인시 기흥구,구성동,평일,31.94
3119257,경기도,용인시 기흥구,마북동,평일,39.17
3119258,경기도,용인시 기흥구,동백동,평일,28.27
3119259,경기도,용인시 기흥구,보정동,평일,47.34
3119260,경기도,용인시 기흥구,상하동,평일,70.04
3119261,경기도,용인시 기흥구,신갈동,평일,63.86
3119262,경기도,용인시 기흥구,영덕동,평일,34.94
3119351,경기도,용인시 수지구,풍덕천1동,평일,49.79
3119352,경기도,용인시 수지구,풍덕천2동,평일,59.35
3119353,경기도,용인시 수지구,신봉동,평일,51.83
3119354,경기도,용인시 수지구,죽전1동,평일,54.01
3119355,경기도,용인시 수지구,죽전2동,평일,49.87
3119356,경기도,용인시 수지구,동천동,평일,59.9
3119357,경기도,용인시 수지구,상현1동,평일,54.44
3119358,경기도,용인시 수지구,상현2동,평일,55.8
3119359,경기도,용인시 수지구,성복동,평일,42.15
3120011,경기도,파주시,문산읍,평일,46.17
3120012,경기도,파주시,파주읍,평일,61.92
3120013,경기도,파주시,법원읍,평일,61.38
3120015,경기도,파주시,조리읍,평일,57.39
3120031,경기도,파주시,월롱면,평일,43.99
3120032,경기도,파주시,탄현면,평일,21.18
3120035,경기도,파주시,광탄면,평일,52.17
3120036,경기도,파주시,파평면,평일,39.02
3120037,경기도,파주시,적성면,평일,32.88
3120038,경기도,파주시,군내면,평일,97.39
3120052,경기도,파주시,금촌2동,평일,37.06
3120053,경기도,파주시,금촌1동,평일,41.22
3120054,경기도,파주시,금촌3동,평일,67.18
3120055,경기도,파주시,교하동,평일,21.22
3120056,경기도,파주시,운정1동,평일,34.21
3120057,경기도,파주시,운정2동,평일,27.58
3120058,경기도,파주시,운정3동,평일,28.96
3121011,경기도,이천시,장호원읍,평일,65.55
3121012,경기도,이천시,부발읍,평일,39.38
3121031,경기도,이천시,신둔면,평일,18.26
3121032,경기도,이천시,백사면,평일,31.07
3121033,경기도,이천시,호법면,평일,39.05
3121034,경기도,이천시,마장면,평일,37.1
3121035,경기도,이천시,대월면,평일,37.09
3121036,경기도,이천시,모가면,평일,58.46
3121037,경기도,이천시,설성면,평일,63.99
3121038,경기도,이천시,율면,평일,54.73
3121051,경기도,이천시,창전동,평일,81.33
3121052,경기도,이천시,중리동,평일,32.7
3121053,경기도,이천시,관고동,평일,10.5
3121054,경기도,이천시,증포동,평일,34.81
3122011,경기도,안성시,공도읍,평일,51.96
3122031,경기도,안성시,보개면,평일,73.66
3122032,경기도,안성시,금광면,평일,40.14
3122033,경기도,안성시,서운면,평일,22.87
3122034,경기도,안성시,미양면,평일,34.24
3122035,경기도,안성시,대덕면,평일,33.21
3122036,경기도,안성시,양성면,평일,44.16
3122038,경기도,안성시,원곡면,평일,41.33
3122039,경기도,안성시,일죽면,평일,46.19
3122040,경기도,안성시,죽산면,평일,42.84
3122041,경기도,안성시,삼죽면,평일,69.28
3122042,경기도,안성시,고삼면,평일,23.72
3122051,경기도,안성시,안성1동,평일,47.52
3122052,경기도,안성시,안성2동,평일,33.55
3122053,경기도,안성시,안성3동,평일,36.06
3123011,경기도,김포시,통진읍,평일,75.86
3123012,경기도,김포시,고촌읍,평일,53.73
3123013,경기도,김포시,양촌읍,평일,49.24
3123034,경기도,김포시,대곶면,평일,47.62
3123035,경기도,김포시,월곶면,평일,78.97
3123036,경기도,김포시,하성면,평일,62.19
3123053,경기도,김포시,사우동,평일,26.32
3123054,경기도,김포시,풍무동,평일,74.26
3123056,경기도,김포시,장기동,평일,22.01
3123058,경기도,김포시,구래동,평일,39.49
3123060,경기도,김포시,운양동,평일,26.84
3123061,경기도,김포시,김포본동,평일,30.91
3123062,경기도,김포시,장기본동,평일,45.23
3124012,경기도,화성시,봉담읍,평일,59.36
3124013,경기도,화성시,우정읍,평일,57.63
3124014,경기도,화성시,향남읍,평일,47.04
3124015,경기도,화성시,남양읍,평일,58.2
3124031,경기도,화성시,매송면,평일,36.11
3124033,경기도,화성시,비봉면,평일,41.18
3124035,경기도,화성시,마도면,평일,64.56
3124036,경기도,화성시,송산면,평일,69.8
3124037,경기도,화성시,서신면,평일,31.51
3124038,경기도,화성시,팔탄면,평일,53.8
3124039,경기도,화성시,장안면,평일,40.66
3124042,경기도,화성시,양감면,평일,49.48
3124043,경기도,화성시,정남면,평일,52.43
3124052,경기도,화성시,진안동,평일,34.51
3124053,경기도,화성시,병점1동,평일,36.15
3124054,경기도,화성시,병점2동,평일,48.39
3124055,경기도,화성시,반월동,평일,26.99
3124056,경기도,화성시,기배동,평일,36.51
3124057,경기도,화성시,화산동,평일,52.07
3124060,경기도,화성시,동탄2동,평일,29.43
3124061,경기도,화성시,동탄1동,평일,27.03
3124062,경기도,화성시,동탄3동,평일,25.42
3124064,경기도,화성시,동탄4동,평일,26.27
3124065,경기도,화성시,동탄5동,평일,21.13
3124066,경기도,화성시,동탄6동,평일,40.3
3124067,경기도,화성시,새솔동,평일,50.48
3125011,경기도,광주시,오포읍,평일,58.75
3125012,경기도,광주시,초월읍,평일,37.4
3125014,경기도,광주시,곤지암읍,평일,30.61
3125034,경기도,광주시,도척면,평일,41.73
3125035,경기도,광주시,퇴촌면,평일,76.66
3125036,경기도,광주시,남종면,평일,95.56
3125038,경기도,광주시,남한산성면,평일,55.25
3125051,경기도,광주시,경안동,평일,17.96
3125052,경기도,광주시,송정동,평일,55.46
3125053,경기도,광주시,광남동,평일,38.31
