,gid,행정동,공공_문화체육,유통_공급시설,환경기초시설
58776,다사616535,전농2동,1,0,0
58777,다사616535,전농2동,1,0,0
58778,다사616536,휘경2동,0,0,0
58779,다사616537,휘경2동,0,0,0
58780,다사616538,휘경2동,1,0,0
58781,다사616539,휘경2동,1,0,0
58782,다사616540,휘경2동,0,0,0
58783,다사616541,휘경2동,0,0,0
58784,다사616542,휘경2동,0,0,0
58785,다사616543,휘경2동,0,0,0
58786,다사616544,휘경2동,0,0,0
58787,다사616545,휘경2동,0,0,0
58788,다사616546,휘경2동,1,0,0
58789,다사616547,휘경1동,0,0,0
58790,다사616548,휘경1동,0,0,0
58791,다사616549,휘경1동,1,0,0
58792,다사616549,휘경1동,1,0,0
58793,다사616550,휘경1동,0,0,0
58794,다사616551,휘경1동,0,0,0
58795,다사616552,이문1동,0,0,0
58796,다사616553,이문1동,0,0,0
58797,다사616554,이문1동,0,0,0
58798,다사616555,이문1동,0,0,0
58799,다사616556,이문1동,0,0,0
58800,다사616557,이문1동,0,0,0
58801,다사616558,이문2동,1,0,0
58802,다사616558,이문2동,1,0,0
58803,다사616558,이문2동,1,0,0
58804,다사616558,이문2동,1,0,0
58805,다사616559,이문2동,1,0,0
58806,다사616560,이문2동,1,0,0
58807,다사616561,이문2동,0,0,0
58808,다사616562,이문2동,0,0,0
58809,다사616563,이문2동,0,0,0
58810,다사616563,이문2동,0,0,0
58811,다사616563,이문2동,0,0,0
58812,다사616563,이문2동,0,0,0
58813,다사616564,석관동,0,0,0
58814,다사616565,석관동,1,0,0
58815,다사616566,석관동,1,0,0
58816,다사616567,석관동,1,0,0
58817,다사616568,석관동,1,0,0
58818,다사616569,석관동,1,0,0
58819,다사616570,석관동,0,0,0
58820,다사616571,석관동,0,0,0
58821,다사616572,석관동,0,0,0
58822,다사616573,석관동,0,0,0
58823,다사616573,석관동,0,0,0
58824,다사616573,석관동,0,0,0
58825,다사616573,석관동,0,0,0
58826,다사616574,월계1동,0,0,0
58827,다사616575,월계1동,0,0,0
58828,다사616576,월계1동,0,1,0
58829,다사616577,월계3동,0,1,0
58830,다사616578,월계3동,0,1,0
58831,다사616579,월계3동,0,1,0
58832,다사616580,월계3동,0,1,0
58833,다사616581,월계3동,0,1,0
58834,다사616582,월계3동,0,1,0
58835,다사616583,월계3동,0,0,0
58836,다사616584,월계3동,0,0,0
58837,다사616585,월계3동,0,0,0
58838,다사616586,월계3동,0,0,0
58839,다사616587,월계3동,0,0,0
58840,다사616588,월계3동,0,0,0
58841,다사616589,공릉1동,0,0,0
58842,다사616590,공릉1동,0,0,0
58843,다사616591,하계2동,0,0,0
58844,다사616592,하계2동,1,0,0
58845,다사616593,하계2동,1,0,0
58846,다사616594,하계2동,0,0,0
58847,다사616595,하계2동,0,0,0
58848,다사616596,하계2동,0,0,0
58849,다사616597,하계2동,0,0,0
58850,다사616598,하계2동,1,0,0
58851,다사616599,하계2동,0,0,0
58852,다사616600,중계2·3동,0,0,0
58853,다사616601,중계2·3동,0,0,0
58854,다사616602,중계2·3동,0,0,0
58855,다사616603,중계2·3동,0,0,0
58856,다사616604,중계2·3동,0,0,0
58857,다사616605,중계2·3동,0,0,0
58858,다사616606,중계2·3동,1,0,0
58859,다사616607,중계2·3동,1,0,0
58860,다사616608,중계2·3동,0,0,0
58861,다사616609,중계2·3동,0,0,0
58862,다사616610,상계6·7동,1,0,0
58863,다사616611,상계6·7동,1,0,0
58864,다사616612,상계6·7동,0,0,0
58865,다사616613,상계6·7동,1,0,0
58866,다사616614,상계6·7동,1,0,0
58867,다사616615,상계6·7동,1,0,0
58868,다사616616,상계6·7동,0,0,0
58869,다사616617,상계6·7동,0,0,0
58870,다사616618,상계2동,0,0,0
58871,다사616619,상계2동,0,0,0
58872,다사616620,상계2동,0,0,0
58873,다사616621,상계2동,0,0,0
58874,다사616622,상계2동,1,0,0
58875,다사616622,상계2동,1,0,0
58876,다사616623,상계2동,1,0,0
58877,다사616623,상계2동,1,0,0
58878,다사616624,상계2동,1,0,0
58879,다사616625,상계2동,0,0,0
58880,다사616626,상계5동,0,0,0
58881,다사616627,상계9동,0,0,0
58882,다사616628,상계9동,0,0,0
58883,다사616629,상계9동,0,0,0
58884,다사616630,상계9동,0,0,0
58885,다사616631,상계9동,1,0,0
58886,다사616632,상계9동,1,0,0
58887,다사616633,상계9동,0,0,0
58888,다사616634,상계9동,0,0,0
58889,다사616635,상계1동,0,0,0
58890,다사616636,상계1동,0,0,0
58891,다사616637,상계1동,0,0,0
58892,다사616638,상계1동,0,0,0
58893,다사616639,상계1동,0,0,0
58894,다사616640,상계1동,0,0,0
58895,다사616641,상계1동,0,0,0
58896,다사616642,상계1동,0,0,0
58897,다사616643,상계1동,0,0,0
58898,다사616644,상계1동,0,0,0
58899,다사616645,상계1동,0,0,0
58900,다사616646,상계1동,0,0,0
58901,다사616647,상계1동,0,0,0
58902,다사616648,상계1동,0,0,0
58903,다사616649,상계1동,0,0,0
58904,다사616650,상계1동,0,0,0
58905,다사616651,상계1동,0,0,0
58906,다사616652,상계1동,0,0,0
58907,다사616653,상계1동,0,0,0
58908,다사616654,상계1동,0,0,0
58909,다사616655,상계1동,0,0,0
58910,다사616656,상계1동,0,0,0
58911,다사616657,상계1동,0,0,0
58912,다사616658,상계1동,0,0,0
58913,다사616659,상계1동,0,0,0
58914,다사616660,상계1동,0,0,0
58915,다사616661,상계1동,0,0,0
58916,다사616662,상계1동,0,0,0
58917,다사617368,내곡동,0,0,0
58918,다사617369,내곡동,0,0,0
58919,다사617370,내곡동,0,0,0
58920,다사617371,내곡동,0,0,0
58921,다사617372,내곡동,0,0,0
58922,다사617373,내곡동,0,0,0
58923,다사617374,내곡동,0,0,0
58924,다사617375,내곡동,0,0,0
58925,다사617376,내곡동,0,0,0
58926,다사617377,내곡동,0,0,0
58927,다사617378,내곡동,0,0,0
58928,다사617379,내곡동,0,0,0
58929,다사617380,내곡동,0,0,0
58930,다사617381,내곡동,0,0,0
58931,다사617382,내곡동,0,0,0
58932,다사617383,내곡동,0,0,0
58933,다사617384,내곡동,0,0,0
58934,다사617385,내곡동,0,0,0
58935,다사617386,내곡동,0,0,0
58936,다사617387,내곡동,0,0,0
58937,다사617388,내곡동,0,0,0
58938,다사617389,내곡동,0,0,0
58939,다사617390,내곡동,0,0,0
58940,다사617391,내곡동,0,0,0
58941,다사617392,내곡동,0,0,0
58942,다사617393,내곡동,0,0,0
58943,다사617394,내곡동,0,0,0
58944,다사617395,내곡동,0,0,0
58945,다사617396,내곡동,0,0,0
58946,다사617397,내곡동,0,0,0
58947,다사617398,내곡동,0,0,0
58948,다사617399,내곡동,0,0,0
58949,다사617400,내곡동,0,0,0
58950,다사617401,내곡동,0,0,0
58951,다사617402,내곡동,0,0,0
58952,다사617403,내곡동,0,0,0
58953,다사617404,내곡동,0,0,0
58954,다사617405,내곡동,0,0,0
58955,다사617406,내곡동,0,0,0
58956,다사617407,내곡동,0,0,0
58957,다사617408,내곡동,0,0,0
58958,다사617409,내곡동,0,0,0
58959,다사617410,내곡동,0,0,0
58960,다사617411,내곡동,0,0,0
58961,다사617412,내곡동,0,0,0
58962,다사617413,내곡동,0,0,0
58963,다사617413,내곡동,0,0,0
58964,다사617413,내곡동,0,0,0
58965,다사617413,내곡동,0,0,0
58966,다사617414,개포1동,0,0,0
58967,다사617415,개포1동,0,0,0
58968,다사617416,개포1동,0,0,0
58969,다사617417,개포1동,0,0,0
58970,다사617418,개포1동,0,0,0
58971,다사617419,개포1동,0,0,0
58972,다사617420,개포1동,0,0,0
58973,다사617421,개포1동,0,0,0
58974,다사617422,개포1동,0,0,0
58975,다사617423,개포1동,0,0,0
58976,다사617424,개포2동,0,0,0
58977,다사617425,개포2동,0,0,0
58978,다사617426,개포2동,0,0,0
58979,다사617427,개포2동,0,0,0
58980,다사617428,개포2동,0,0,0
58981,다사617429,개포2동,0,0,0
58982,다사617430,개포2동,1,0,0
58983,다사617431,개포2동,1,0,0
58984,다사617432,개포2동,0,0,0
58985,다사617433,개포2동,0,0,0
58986,다사617434,개포2동,0,0,0
58987,다사617435,개포2동,0,0,0
58988,다사617436,대치2동,0,0,0
58989,다사617437,대치2동,0,0,0
58990,다사617438,대치2동,0,0,0
58991,다사617439,대치2동,0,0,0
58992,다사617440,대치2동,0,0,0
58993,다사617441,대치2동,0,0,0
58994,다사617442,대치2동,0,0,0
58995,다사617443,대치2동,0,0,0
58996,다사617444,대치2동,0,0,0
58997,다사617445,대치2동,1,0,0
58998,다사617446,대치2동,1,0,0
58999,다사617447,대치2동,0,0,0
59000,다사617448,대치2동,0,0,0
59001,다사617449,대치2동,0,0,0
59002,다사617450,대치2동,0,0,0
59003,다사617451,대치2동,0,0,0
59004,다사617452,대치2동,0,0,0
59005,다사617453,대치2동,0,0,0
59006,다사617454,대치2동,0,0,0
59007,다사617455,대치2동,0,0,0
59008,다사617456,대치2동,0,0,0
59009,다사617457,삼성1동,0,0,0
59010,다사617458,삼성1동,0,0,0
59011,다사617459,삼성1동,0,0,0
59012,다사617460,삼성1동,0,0,0
59013,다사617461,삼성1동,0,0,0
59014,다사617462,삼성1동,0,0,0
59015,다사617463,삼성1동,0,0,0
59016,다사617464,삼성1동,0,0,0
59017,다사617465,삼성1동,0,0,0
59018,다사617466,삼성1동,0,0,0
59019,다사617467,삼성1동,0,0,0
59020,다사617467,삼성1동,0,0,0
59021,다사617467,삼성1동,0,0,0
59022,다사617467,삼성1동,0,0,0
59023,다사617468,삼성1동,0,0,0
59024,다사617468,삼성1동,0,0,0
59025,다사617468,삼성1동,0,0,0
59026,다사617468,삼성1동,0,0,0
59027,다사617469,삼성1동,0,0,0
59028,다사617469,삼성1동,0,0,0
59029,다사617469,삼성1동,0,0,0
59030,다사617469,삼성1동,0,0,0
59031,다사617470,삼성1동,0,0,0
59032,다사617470,삼성1동,0,0,0
59033,다사617470,삼성1동,0,0,0
59034,다사617470,삼성1동,0,0,0
59035,다사617471,삼성1동,0,0,0
59036,다사617471,삼성1동,0,0,0
59037,다사617471,삼성1동,0,0,0
59038,다사617471,삼성1동,0,0,0
59039,다사617472,삼성1동,0,0,0
59040,다사617472,삼성1동,0,0,0
59041,다사617472,삼성1동,0,0,0
59042,다사617472,삼성1동,0,0,0
59043,다사617473,자양3동,0,0,0
59044,다사617473,자양3동,0,0,0
59045,다사617473,자양3동,0,0,0
59046,다사617473,자양3동,0,0,0
59047,다사617473,자양3동,0,0,0
59048,다사617473,자양3동,0,0,0
59049,다사617473,자양3동,0,0,0
59050,다사617473,자양3동,0,0,0
59051,다사617473,자양3동,0,0,0
59052,다사617474,자양3동,0,0,0
59053,다사617475,자양3동,0,0,0
59054,다사617476,자양3동,0,0,0
59055,다사617477,자양3동,0,0,0
59056,다사617478,자양3동,0,0,0
59057,다사617479,자양3동,0,0,0
59058,다사617480,자양3동,0,0,0
59059,다사617481,자양3동,0,0,0
59060,다사617482,자양3동,0,0,0
59061,다사617483,자양3동,0,0,0
59062,다사617484,자양4동,0,0,0
59063,다사617485,자양4동,0,0,0
59064,다사617486,자양4동,0,0,0
59065,다사617487,자양4동,0,0,0
59066,다사617488,자양4동,0,1,0
59067,다사617489,자양4동,1,1,0
59068,다사617489,자양4동,1,1,0
59069,다사617490,자양4동,1,0,0
59070,다사617490,자양4동,1,0,0
59071,다사617491,화양동,0,0,0
59072,다사617492,화양동,0,0,0
59073,다사617493,화양동,0,0,0
59074,다사617494,화양동,0,0,0
59075,다사617495,화양동,0,0,0
59076,다사617496,화양동,0,0,0
59077,다사617497,성수2가3동,0,0,0
59078,다사617497,성수2가3동,0,0,0
59079,다사617497,성수2가3동,0,0,0
59080,다사617497,성수2가3동,0,0,0
59081,다사617498,성수2가3동,0,0,0
59082,다사617498,성수2가3동,0,0,0
59083,다사617498,성수2가3동,0,0,0
59084,다사617498,성수2가3동,0,0,0
59085,다사617499,성수2가3동,0,0,0
59086,다사617499,성수2가3동,0,0,0
59087,다사617499,성수2가3동,0,0,0
59088,다사617499,성수2가3동,0,0,0
59089,다사617500,송정동,0,0,0
59090,다사617501,송정동,0,0,0
59091,다사617502,송정동,0,0,0
59092,다사617503,송정동,0,0,0
59093,다사617504,송정동,0,0,0
59094,다사617505,송정동,0,0,0
59095,다사617506,송정동,0,0,0
59096,다사617507,송정동,0,0,0
59097,다사617508,용답동,0,0,0
59098,다사617509,용답동,0,0,0
59099,다사617510,용답동,0,0,0
59100,다사617511,용답동,0,1,0
59101,다사617512,용답동,0,1,0
59102,다사617513,용답동,0,1,0
59103,다사617513,용답동,0,1,0
59104,다사617513,용답동,0,1,0
59105,다사617513,용답동,0,1,0
59106,다사617513,용답동,0,1,0
59107,다사617513,용답동,0,1,0
59108,다사617513,용답동,0,1,0
59109,다사617513,용답동,0,1,0
59110,다사617514,용답동,0,0,0
59111,다사617514,용답동,0,0,0
59112,다사617514,용답동,0,0,0
59113,다사617514,용답동,0,0,0
59114,다사617515,장안1동,0,0,0
59115,다사617516,장안1동,0,0,0
59116,다사617517,장안1동,0,0,0
59117,다사617518,장안1동,0,0,0
59118,다사617519,장안1동,0,0,0
59119,다사617520,장안1동,0,0,0
59120,다사617521,장안1동,1,0,0
59121,다사617522,장안1동,1,0,0
59122,다사617523,장안1동,0,0,0
59123,다사617524,장안1동,0,0,0
59124,다사617525,장안1동,0,0,0
59125,다사617526,답십리2동,0,0,0
59126,다사617527,답십리2동,0,0,0
59127,다사617528,답십리2동,0,0,0
59128,다사617529,답십리2동,0,0,0
59129,다사617530,전농2동,0,0,0
59130,다사617531,전농2동,0,0,0
59131,다사617532,전농2동,0,0,0
59132,다사617533,전농2동,1,0,0
59133,다사617533,전농2동,1,0,0
59134,다사617534,전농2동,1,0,0
59135,다사617534,전농2동,1,0,0
59136,다사617535,전농2동,1,0,0
59137,다사617535,전농2동,1,0,0
59138,다사617536,전농2동,1,0,0
59139,다사617537,휘경2동,1,0,0
59140,다사617538,휘경2동,1,0,0
59141,다사617539,휘경2동,1,0,0
59142,다사617540,휘경2동,0,0,0
59143,다사617541,휘경2동,0,0,0
59144,다사617542,휘경2동,0,0,0
59145,다사617543,휘경2동,0,0,0
59146,다사617544,휘경2동,0,0,0
59147,다사617545,휘경2동,0,0,0
59148,다사617546,휘경2동,0,0,0
59149,다사617547,휘경1동,0,0,0
59150,다사617548,휘경1동,0,0,0
59151,다사617549,휘경1동,0,0,0
59152,다사617550,휘경1동,1,0,0
59153,다사617550,휘경1동,1,0,0
59154,다사617550,휘경1동,1,0,0
59155,다사617550,휘경1동,1,0,0
59156,다사617550,휘경1동,1,0,0
59157,다사617550,휘경1동,1,0,0
59158,다사617550,휘경1동,1,0,0
59159,다사617550,휘경1동,1,0,0
59160,다사617550,휘경1동,1,0,0
59161,다사617550,휘경1동,1,0,0
59162,다사617550,휘경1동,1,0,0
59163,다사617550,휘경1동,1,0,0
59164,다사617550,휘경1동,1,0,0
59165,다사617550,휘경1동,1,0,0
59166,다사617551,휘경1동,1,0,0
59167,다사617551,휘경1동,1,0,0
59168,다사617551,휘경1동,1,0,0
59169,다사617551,휘경1동,1,0,0
59170,다사617551,휘경1동,1,0,0
59171,다사617551,휘경1동,1,0,0
59172,다사617551,휘경1동,1,0,0
59173,다사617551,휘경1동,1,0,0
59174,다사617551,휘경1동,1,0,0
59175,다사617551,휘경1동,1,0,0
59176,다사617551,휘경1동,1,0,0
59177,다사617551,휘경1동,1,0,0
59178,다사617551,휘경1동,1,0,0
59179,다사617551,휘경1동,1,0,0
59180,다사617552,이문1동,0,0,0
59181,다사617553,이문1동,0,0,0
59182,다사617554,이문1동,0,0,0
59183,다사617555,이문1동,0,0,0
59184,다사617556,이문1동,0,0,0
59185,다사617557,이문2동,0,0,0
59186,다사617558,이문2동,1,0,0
59187,다사617558,이문2동,1,0,0
59188,다사617558,이문2동,1,0,0
59189,다사617559,이문2동,0,0,0
59190,다사617560,이문2동,0,0,0
59191,다사617561,이문2동,0,0,0
59192,다사617562,이문2동,0,0,0
59193,다사617563,이문2동,0,0,0
59194,다사617563,이문2동,0,0,0
59195,다사617563,이문2동,0,0,0
59196,다사617563,이문2동,0,0,0
59197,다사617564,이문2동,0,0,0
59198,다사617564,이문2동,0,0,0
59199,다사617564,이문2동,0,0,0
59200,다사617564,이문2동,0,0,0
59201,다사617565,석관동,1,0,0
59202,다사617566,석관동,1,0,0
59203,다사617567,석관동,1,0,0
59204,다사617568,석관동,1,0,0
59205,다사617569,석관동,1,0,0
59206,다사617570,석관동,0,0,0
59207,다사617571,석관동,0,0,0
59208,다사617572,석관동,0,0,0
59209,다사617573,석관동,0,0,0
59210,다사617573,석관동,0,0,0
59211,다사617573,석관동,0,0,0
59212,다사617573,석관동,0,0,0
59213,다사617574,석관동,0,0,0
59214,다사617574,석관동,0,0,0
59215,다사617574,석관동,0,0,0
59216,다사617574,석관동,0,0,0
59217,다사617575,월계3동,0,0,0
59218,다사617576,월계3동,0,1,0
59219,다사617577,월계3동,0,1,0
59220,다사617578,월계3동,0,1,0
59221,다사617579,월계3동,0,1,0
59222,다사617580,월계3동,0,1,0
59223,다사617581,월계3동,0,1,0
59224,다사617582,월계3동,0,1,0
59225,다사617583,월계3동,0,0,0
59226,다사617584,월계3동,0,0,0
59227,다사617585,월계3동,0,0,0
59228,다사617586,월계3동,0,0,0
59229,다사617587,월계3동,0,0,0
59230,다사617588,공릉1동,0,0,0
59231,다사617589,공릉1동,0,0,0
59232,다사617590,공릉1동,0,0,0
59233,다사617591,하계2동,0,0,0
59234,다사617592,하계2동,1,0,0
59235,다사617593,하계2동,1,0,0
59236,다사617594,하계2동,0,0,0
59237,다사617595,하계2동,0,0,0
59238,다사617596,하계2동,0,0,0
59239,다사617597,하계2동,0,0,0
59240,다사617598,하계2동,0,0,0
59241,다사617599,하계2동,0,0,0
59242,다사617600,하계2동,0,0,0
59243,다사617601,중계2·3동,0,0,0
59244,다사617602,중계2·3동,0,0,0
59245,다사617603,중계2·3동,0,0,0
59246,다사617604,중계2·3동,0,0,0
59247,다사617605,중계2·3동,1,0,0
59248,다사617606,중계2·3동,1,0,0
59249,다사617606,중계2·3동,1,0,0
59250,다사617607,중계2·3동,1,0,0
59251,다사617607,중계2·3동,1,0,0
59252,다사617607,중계2·3동,1,0,0
59253,다사617608,중계2·3동,1,0,0
59254,다사617609,중계2·3동,0,0,0
59255,다사617610,중계2·3동,0,0,0
59256,다사617611,상계6·7동,1,0,0
59257,다사617612,상계6·7동,0,0,0
59258,다사617613,상계6·7동,0,0,0
59259,다사617614,상계6·7동,0,0,0
59260,다사617615,상계6·7동,0,0,0
59261,다사617616,상계6·7동,0,0,0
59262,다사617617,상계6·7동,0,0,0
59263,다사617618,상계2동,0,0,0
59264,다사617619,상계2동,0,0,0
59265,다사617620,상계2동,0,0,0
59266,다사617621,상계2동,0,0,0
59267,다사617622,상계2동,1,0,0
59268,다사617623,상계2동,1,0,0
59269,다사617624,상계2동,0,0,0
59270,다사617625,상계2동,0,0,0
59271,다사617626,상계5동,0,0,0
59272,다사617627,상계5동,0,0,0
59273,다사617628,상계5동,0,0,0
59274,다사617629,상계5동,0,0,0
59275,다사617630,상계5동,0,0,0
59276,다사617631,상계5동,1,0,0
59277,다사617632,상계5동,1,0,0
59278,다사617633,상계9동,0,0,0
59279,다사617634,상계9동,0,0,0
59280,다사617635,상계5동,0,0,0
59281,다사617636,상계1동,0,0,0
59282,다사617637,상계1동,0,0,0
59283,다사617638,상계1동,0,0,0
59284,다사617639,상계1동,0,0,0
59285,다사617640,상계1동,0,0,0
59286,다사617641,상계1동,0,0,0
59287,다사617642,상계1동,0,0,0
59288,다사617643,상계1동,0,0,0
59289,다사617644,상계1동,0,0,0
59290,다사617645,상계1동,0,0,0
59291,다사617646,상계1동,0,0,0
59292,다사617647,상계1동,0,0,0
59293,다사617648,상계1동,0,0,0
59294,다사617649,상계1동,0,0,0
59295,다사617650,상계1동,0,0,0
59296,다사617651,상계1동,0,0,0
59297,다사617652,상계1동,0,0,0
59298,다사617653,상계1동,0,0,0
59299,다사617654,상계1동,0,0,0
59300,다사617655,상계1동,0,0,0
59301,다사617656,상계1동,0,0,0
59302,다사617657,상계1동,0,0,0
59303,다사617658,상계1동,0,0,0
59304,다사617659,상계1동,0,0,0
59305,다사617660,상계1동,0,0,0
59306,다사617661,상계1동,0,0,0
59307,다사617662,상계1동,0,0,0
59308,다사618368,내곡동,0,0,0
59309,다사618369,내곡동,0,0,0
59310,다사618370,내곡동,0,0,0
59311,다사618371,내곡동,0,0,0
59312,다사618372,내곡동,0,0,0
59313,다사618373,내곡동,0,0,0
59314,다사618374,내곡동,0,0,0
59315,다사618375,내곡동,0,0,0
59316,다사618376,내곡동,0,0,0
59317,다사618377,내곡동,0,0,0
59318,다사618378,내곡동,0,0,0
59319,다사618379,내곡동,0,0,0
59320,다사618380,내곡동,0,0,0
59321,다사618381,내곡동,0,0,0
59322,다사618382,내곡동,0,0,0
59323,다사618383,내곡동,0,0,0
59324,다사618384,내곡동,0,0,0
59325,다사618385,내곡동,0,0,0
59326,다사618386,내곡동,0,0,0
59327,다사618387,내곡동,0,0,0
59328,다사618388,내곡동,0,0,0
59329,다사618389,내곡동,0,0,0
59330,다사618390,내곡동,0,0,0
59331,다사618391,내곡동,0,0,0
59332,다사618392,내곡동,0,0,0
59333,다사618393,내곡동,0,0,0
59334,다사618394,내곡동,0,0,0
59335,다사618395,내곡동,0,0,0
59336,다사618396,내곡동,0,0,0
59337,다사618397,내곡동,0,0,0
59338,다사618398,내곡동,1,0,0
59339,다사618398,내곡동,1,0,0
59340,다사618399,내곡동,1,0,0
59341,다사618399,내곡동,1,0,0
59342,다사618400,내곡동,1,0,0
59343,다사618400,내곡동,1,0,0
59344,다사618401,내곡동,0,0,0
59345,다사618402,내곡동,0,0,0
59346,다사618403,내곡동,0,0,0
59347,다사618404,내곡동,0,0,0
59348,다사618405,내곡동,0,0,0
59349,다사618406,내곡동,0,0,0
59350,다사618407,내곡동,0,0,0
59351,다사618408,내곡동,0,0,0
59352,다사618409,내곡동,1,0,0
59353,다사618409,내곡동,1,0,0
59354,다사618410,내곡동,1,0,0
59355,다사618410,내곡동,1,0,0
59356,다사618411,내곡동,1,0,0
59357,다사618411,내곡동,1,0,0
59358,다사618412,내곡동,0,0,0
59359,다사618413,내곡동,0,0,0
59360,다사618413,내곡동,0,0,0
59361,다사618413,내곡동,0,0,0
59362,다사618413,내곡동,0,0,0
59363,다사618414,내곡동,0,0,0
59364,다사618415,개포1동,0,0,0
59365,다사618416,개포1동,0,0,0
59366,다사618417,개포1동,0,0,0
59367,다사618418,개포1동,0,0,0
59368,다사618419,개포1동,0,0,0
59369,다사618420,개포1동,0,0,0
59370,다사618421,개포1동,0,0,0
59371,다사618422,개포1동,0,0,0
59372,다사618423,개포1동,0,0,0
59373,다사618424,개포2동,0,0,0
59374,다사618425,개포2동,0,0,0
59375,다사618426,개포2동,0,0,0
59376,다사618427,개포2동,0,0,0
59377,다사618428,개포2동,0,0,0
59378,다사618429,개포2동,0,0,0
59379,다사618430,개포2동,1,0,0
59380,다사618431,개포2동,1,0,0
59381,다사618432,개포2동,0,0,0
59382,다사618433,개포2동,0,0,0
59383,다사618434,개포2동,1,0,0
59384,다사618435,개포2동,1,0,0
59385,다사618435,개포2동,1,0,0
59386,다사618436,대치2동,0,0,0
59387,다사618437,대치2동,0,0,0
59388,다사618438,대치2동,0,0,0
59389,다사618439,대치2동,0,0,0
59390,다사618440,대치2동,0,0,0
59391,다사618441,대치2동,0,0,0
59392,다사618442,대치2동,0,0,0
59393,다사618443,대치2동,0,0,0
59394,다사618444,대치2동,0,0,0
59395,다사618445,대치2동,0,0,0
59396,다사618446,대치2동,0,0,0
59397,다사618447,대치2동,0,0,0
59398,다사618448,대치2동,0,0,0
59399,다사618449,대치2동,0,0,0
59400,다사618450,대치2동,0,0,0
59401,다사618451,대치2동,0,0,0
59402,다사618452,대치2동,0,0,0
59403,다사618453,대치2동,0,0,0
59404,다사618454,대치2동,0,0,0
59405,다사618455,대치2동,0,0,0
59406,다사618456,대치2동,0,0,0
59407,다사618457,삼성1동,0,0,0
59408,다사618457,삼성1동,0,0,0
59409,다사618457,삼성1동,0,0,0
59410,다사618457,삼성1동,0,0,0
59411,다사618458,삼성1동,0,0,0
59412,다사618458,삼성1동,0,0,0
59413,다사618458,삼성1동,0,0,0
59414,다사618458,삼성1동,0,0,0
59415,다사618459,삼성1동,0,0,0
59416,다사618459,삼성1동,0,0,0
59417,다사618459,삼성1동,0,0,0
59418,다사618459,삼성1동,0,0,0
59419,다사618460,삼성1동,0,0,0
59420,다사618460,삼성1동,0,0,0
59421,다사618460,삼성1동,0,0,0
59422,다사618460,삼성1동,0,0,0
59423,다사618461,삼성1동,0,0,0
59424,다사618461,삼성1동,0,0,0
59425,다사618461,삼성1동,0,0,0
59426,다사618461,삼성1동,0,0,0
59427,다사618462,삼성1동,0,0,0
59428,다사618462,삼성1동,0,0,0
59429,다사618462,삼성1동,0,0,0
59430,다사618462,삼성1동,0,0,0
59431,다사618463,삼성1동,0,0,0
59432,다사618463,삼성1동,0,0,0
59433,다사618463,삼성1동,0,0,0
59434,다사618463,삼성1동,0,0,0
59435,다사618464,삼성1동,0,0,0
59436,다사618464,삼성1동,0,0,0
59437,다사618464,삼성1동,0,0,0
59438,다사618464,삼성1동,0,0,0
59439,다사618465,삼성1동,0,0,0
59440,다사618465,삼성1동,0,0,0
59441,다사618465,삼성1동,0,0,0
59442,다사618465,삼성1동,0,0,0
59443,다사618466,삼성1동,0,0,0
59444,다사618466,삼성1동,0,0,0
59445,다사618466,삼성1동,0,0,0
59446,다사618466,삼성1동,0,0,0
59447,다사618467,삼성1동,0,0,0
59448,다사618467,삼성1동,0,0,0
59449,다사618467,삼성1동,0,0,0
59450,다사618467,삼성1동,0,0,0
59451,다사618468,잠실2동,0,0,0
59452,다사618469,잠실2동,0,0,0
59453,다사618470,잠실2동,0,0,0
59454,다사618471,잠실2동,0,0,0
59455,다사618472,자양3동,0,0,0
59456,다사618472,자양3동,0,0,0
59457,다사618472,자양3동,0,0,0
59458,다사618472,자양3동,0,0,0
59459,다사618473,자양3동,0,0,0
59460,다사618473,자양3동,0,0,0
59461,다사618473,자양3동,0,0,0
59462,다사618473,자양3동,0,0,0
59463,다사618474,자양3동,0,0,0
59464,다사618475,자양3동,0,0,0
59465,다사618476,자양3동,0,0,0
59466,다사618477,자양3동,0,0,0
59467,다사618478,자양3동,0,0,0
59468,다사618479,자양3동,0,0,0
59469,다사618480,자양3동,0,0,0
59470,다사618481,자양3동,0,0,0
59471,다사618482,자양3동,0,0,0
59472,다사618483,자양3동,0,0,0
59473,다사618484,자양3동,1,0,0
59474,다사618485,자양3동,1,0,0
59475,다사618486,자양3동,0,0,0
59476,다사618487,자양4동,0,0,0
59477,다사618488,자양4동,0,1,0
59478,다사618489,자양4동,0,1,0
59479,다사618490,자양4동,0,0,0
59480,다사618491,화양동,0,0,0
59481,다사618492,화양동,0,0,0
59482,다사618493,화양동,0,0,0
59483,다사618494,화양동,0,0,0
59484,다사618495,화양동,0,0,0
59485,다사618496,화양동,0,0,0
59486,다사618497,화양동,0,0,0
59487,다사618498,화양동,0,0,0
59488,다사618499,송정동,0,0,0
59489,다사618499,송정동,0,0,0
59490,다사618499,송정동,0,0,0
59491,다사618499,송정동,0,0,0
59492,다사618500,송정동,0,0,0
59493,다사618500,송정동,0,0,0
59494,다사618500,송정동,0,0,0
59495,다사618500,송정동,0,0,0
59496,다사618501,송정동,0,0,0
59497,다사618501,송정동,0,0,0
59498,다사618501,송정동,0,0,0
59499,다사618501,송정동,0,0,0
59500,다사618502,송정동,0,0,0
59501,다사618502,송정동,0,0,0
