gid,합계
다사565405,0
다사627410,0
다사575421,2
다사557438,0
다사641402,0
다사603374,0
다사561409,0
다사602389,0
다사610391,0
다사633402,0
다사595392,0
다사565400,0
다사577397,0
다사620381,0
다사583434,0
다사548459,0
다사594395,0
다사617409,0
다사571406,0
다사621390,0
다사620377,0
다사548413,0
다사618390,0
다사628418,0
다사614388,0
다사626408,0
다사601392,0
다사569444,1
다사546415,0
다사568424,0
다사617369,0
다사564464,0
다사565422,3
다사615405,0
다사569416,2
다사572428,0
다사630380,0
다사555404,0
다사608372,0
다사582434,0
다사592385,0
다사607406,0
다사550409,0
다사618388,0
다사628401,0
다사575424,0
다사616403,0
다사561410,0
다사615381,0
다사620412,0
다사599386,0
다사623387,0
다사581442,2
다사554405,0
다사594407,0
다사592394,0
다사567422,1
다사572411,0
다사622376,0
다사591378,0
다사577422,2
다사609368,0
다사607384,0
다사597404,0
다사612369,0
다사628385,0
다사594409,0
다사605397,0
다사546444,0
다사624415,0
다사547407,0
다사594394,0
다사572472,0
다사580443,2
다사547415,0
다사570415,0
다사614399,0
다사620414,0
다사617388,0
다사622409,0
다사597382,0
다사569469,0
다사602387,0
다사568403,0
다사627393,0
다사557414,0
다사607377,0
다사553445,3
다사572404,0
다사597380,0
다사633400,0
다사573469,0
다사599370,0
다사571472,0
다사551402,0
다사608384,0
다사568410,0
다사603403,0
다사615410,0
다사642398,0
다사634392,0
다사585411,0
다사577409,0
다사552416,0
다사571425,0
다사614403,0
다사613384,0
다사609405,0
다사591388,0
다사562453,0
다사589400,0
다사573422,2
다사618389,0
다사544445,0
다사627415,0
다사584428,0
다사550459,0
다사603397,0
다사616412,0
다사593392,0
다사580418,0
다사567413,0
다사590416,0
다사623409,0
다사569453,0
다사612393,0
다사612390,0
다사563412,0
다사555461,0
다사583403,0
다사571465,0
다사571416,0
다사640397,0
다사636389,0
다사617376,0
다사630417,0
다사613401,0
다사567473,0
다사596403,0
다사620388,0
다사625391,0
다사590389,0
다사577398,0
다사566400,0
다사567472,0
다사572420,2
다사555465,0
다사619380,0
다사620371,0
다사543414,0
다사625392,0
다사578409,0
다사554414,0
다사628412,0
다사627385,0
다사548457,1
다사590397,0
다사614376,0
다사618399,0
다사639400,0
다사614409,0
다사603372,0
다사609403,0
다사599372,0
다사576444,0
다사562405,0
다사569415,0
다사587409,0
다사629408,0
다사598371,0
다사620413,0
다사571411,0
다사589429,0
다사589416,0
다사587431,1
다사630384,0
다사612379,0
다사599375,0
다사613382,0
다사625409,0
다사577413,0
다사554412,0
다사610408,0
다사546456,0
다사561467,0
다사602379,0
다사594400,1
다사605384,0
다사550408,0
다사594430,0
다사568442,1
다사570396,0
다사612406,0
다사590414,0
다사615412,0
다사567402,0
다사617382,0
다사629417,0
다사595400,0
다사612382,0
다사632419,0
다사600396,0
다사636407,0
다사626405,0
다사627389,0
다사630415,0
다사577411,0
다사582427,0
다사612374,0
다사573414,0
다사594398,0
다사602385,0
다사573410,0
다사615407,0
다사562446,0
다사586410,0
다사624381,0
다사626398,0
다사599407,0
다사619403,0
다사611404,0
다사572410,0
다사609402,0
다사575398,0
다사579431,0
다사615378,0
다사590413,0
다사559468,0
다사612375,0
다사622412,0
다사581433,0
다사622402,0
다사551451,0
다사602384,0
다사605369,0
다사629389,0
다사558459,0
다사559467,0
다사569402,0
다사588400,0
다사554419,0
다사602378,0
다사582403,0
다사605407,0
다사574470,0
다사632410,0
다사563415,0
다사626386,0
다사624392,0
다사580450,0
다사603400,0
다사568422,1
다사612377,0
다사581420,0
다사625386,0
다사598384,0
다사633414,0
다사575417,0
다사570452,0
다사576420,2
다사619400,0
다사606398,0
다사554463,0
다사613379,0
다사576422,2
다사618406,0
다사636397,0
다사564452,0
다사549417,0
다사621386,0
다사583416,0
다사572425,0
다사561443,1
다사625390,0
다사601387,0
다사634387,0
다사620398,0
다사552409,0
다사630409,0
다사567451,0
다사589394,0
다사598374,0
다사582402,0
다사548427,0
다사620376,0
다사552404,0
다사568416,2
다사561424,1
다사591398,0
다사612402,0
다사605393,0
다사559431,0
다사572407,0
다사609411,0
다사619378,0
다사602411,0
다사624417,0
다사600381,0
다사550413,0
다사602393,0
다사595394,0
다사579399,0
다사568402,0
다사565441,0
다사557452,0
다사560425,1
다사600404,0
다사555410,0
다사596397,0
다사572440,0
다사578441,0
다사547455,1
다사607378,0
다사622400,0
다사635393,0
다사592407,0
다사552462,0
다사613390,0
다사592417,0
다사549404,0
다사582422,0
다사602376,0
다사566418,2
다사565420,1
다사564470,0
다사623385,0
다사600401,0
다사567417,2
다사604385,0
다사590387,0
다사593389,0
다사602375,0
다사600382,0
다사612389,0
다사620406,0
다사556419,0
다사624401,0
다사598400,0
다사576425,0
다사633404,0
다사596392,0
다사545453,0
다사589424,0
다사573413,0
다사602372,0
다사586407,0
다사622403,0
다사554462,0
다사601406,0
다사629381,0
다사585408,0
다사547413,0
다사631413,0
다사570440,0
다사595397,0
다사605392,0
다사628384,0
다사616370,0
다사561413,0
다사545419,0
다사612385,0
다사618379,0
다사551414,0
다사556437,0
다사600389,0
다사599373,0
다사602391,0
다사575465,0
다사618401,0
다사579409,0
다사581400,0
다사627391,0
다사620384,0
다사594377,0
다사604400,0
다사592381,0
다사592409,0
다사563416,0
다사568444,0
다사551410,0
다사570423,0
다사571461,0
다사562451,0
다사554455,0
다사595384,0
다사620389,0
다사605374,0
다사555455,0
다사625411,0
다사595415,0
다사595388,0
다사619410,0
다사611406,0
다사609393,0
다사622413,0
다사604374,0
다사562410,0
다사563440,1
다사551457,0
다사555409,0
다사553408,0
다사633393,0
다사598398,0
다사625400,0
다사600370,0
다사625414,0
다사555417,0
다사633413,0
다사620378,0
다사568415,0
다사588426,2
다사630414,0
다사575425,0
다사617405,0
다사632392,0
다사583409,0
다사637393,0
다사594406,0
다사600371,0
다사621411,0
다사574412,0
다사615401,0
다사598378,0
다사575411,0
다사552451,0
다사626401,0
다사604366,0
다사618372,0
다사573404,0
다사567405,0
다사566415,2
다사599391,0
다사605411,0
다사574405,0
다사563410,0
다사575416,0
다사553458,0
다사637407,0
다사550455,0
다사565398,0
다사571460,0
다사540452,0
다사628405,0
다사542451,1
다사541424,0
다사592393,0
다사550460,0
다사587430,0
다사575415,0
다사633398,0
다사553462,0
다사612398,0
다사617384,0
다사624383,0
다사566408,0
다사596378,0
다사622388,0
다사632418,0
다사594403,0
다사594390,0
다사561415,0
다사560465,0
다사580429,0
다사553405,0
다사607403,0
다사595382,0
다사610379,0
다사620395,0
다사550449,0
다사611410,0
다사604394,0
다사576461,0
다사597390,0
다사603366,0
다사619401,0
다사604392,0
다사595380,0
다사550456,0
다사580399,0
다사544413,0
다사557454,0
다사608378,0
다사562404,0
다사569423,0
다사639404,0
다사615371,0
다사597378,0
다사563445,0
다사626382,0
다사572419,2
다사562471,0
다사552454,0
다사621387,0
다사574409,0
다사588414,0
다사612405,0
다사584424,2
다사553463,0
다사553461,0
다사554458,0
다사577427,0
다사549445,0
다사589395,0
다사609375,0
다사567442,1
다사607404,0
다사612404,0
다사564471,0
다사597379,0
다사620380,0
다사579419,0
다사562468,0
다사567418,2
다사625388,0
다사595399,0
다사563418,0
다사561457,0
다사571410,0
다사580407,0
다사583417,0
다사627381,0
다사630402,0
다사618413,0
다사623399,0
다사602386,0
다사556409,0
다사558467,0
다사548454,0
다사641401,0
다사585419,0
다사564404,0
다사616376,0
다사592429,0
다사608373,0
다사625384,0
다사612386,0
다사637396,0
다사603368,0
다사563407,0
다사635397,0
다사630386,0
다사560447,0
다사584427,0
다사577412,0
다사590386,0
다사624404,0
다사593410,0
다사550412,0
다사559413,0
다사606369,0
다사562464,0
다사564460,0
다사632407,0
다사635395,0
다사551446,0
다사624384,0
다사627388,0
다사581428,0
다사556447,2
다사542438,0
다사606409,0
다사587415,0
다사564467,0
다사640398,0
다사551403,0
다사611377,0
다사566417,2
다사600393,0
다사639396,0
다사549450,0
다사619404,0
다사617370,0
다사636409,0
다사546454,0
다사635412,0
다사610389,0
다사631390,0
다사556460,0
다사547453,1
다사591385,0
다사620382,0
다사582424,2
다사590424,0
다사596426,0
다사617389,0
다사590408,0
다사564418,0
다사605391,0
다사553411,0
다사590406,0
다사632395,0
다사618412,0
다사569461,0
다사596406,0
다사584410,0
다사573406,0
다사619394,0
다사568396,0
다사618382,0
다사612368,0
다사601373,0
다사561446,0
다사599376,0
다사608377,0
다사605388,0
다사568443,0
다사606397,0
다사564443,1
다사575422,2
다사607409,0
다사575420,2
다사612373,0
다사595385,0
다사599379,0
다사618404,0
다사593384,0
다사608408,0
다사612411,0
다사612410,0
다사584425,2
다사611401,0
다사553457,0
다사578454,1
다사583418,0
다사590410,0
다사610385,0
다사559469,0
다사562436,0
다사568411,0
다사616408,0
다사609409,0
다사596399,0
다사551408,0
다사610393,0
다사603381,0
다사580419,0
다사563405,0
다사547458,0
다사616399,0
다사621414,0
다사579434,0
다사617385,0
다사630406,0
다사627418,0
다사561437,0
다사608381,0
다사602398,0
다사612387,0
다사610405,0
다사609404,0
다사558462,0
다사566459,2
다사561433,0
다사569442,3
다사599397,0
다사628402,0
다사613411,0
다사592399,2
다사616377,0
다사589410,0
다사611386,0
다사634410,0
다사608406,0
다사566406,0
다사624402,0
다사591393,0
다사560438,0
다사592378,0
다사578417,0
다사618377,0
다사578437,0
다사601407,0
다사565413,0
다사634412,0
다사553410,0
다사541421,0
다사622383,0
다사602371,0
다사565430,0
다사613405,0
다사558463,0
다사563420,0
다사557455,0
다사586412,0
다사590401,0
다사602408,0
다사560464,0
다사624390,0
다사590404,0
다사620394,0
다사561463,0
다사601380,0
다사557416,0
다사562444,0
다사613398,0
다사594384,0
다사557458,0
다사616406,0
다사631402,0
다사581436,1
다사579427,0
다사574410,0
다사609382,0
다사598396,0
다사564469,0
다사550454,0
다사593402,0
다사557465,0
다사636408,0
다사619372,0
다사611393,0
다사579450,0
다사592388,0
다사593401,0
다사618370,0
다사556461,0
다사563452,0
다사570421,1
다사570416,2
다사597377,0
다사595387,0
다사605372,0
다사569407,0
다사574415,0
다사586411,0
다사640396,0
다사545414,0
다사628388,0
다사570422,1
다사563472,0
다사626418,0
다사603401,0
다사551462,0
다사567409,0
다사631383,0
다사589381,0
다사632411,0
다사569420,2
다사556415,0
다사627417,0
다사591424,0
다사605376,0
다사567469,0
다사555458,0
다사626413,0
다사615408,0
다사592396,0
다사621375,0
다사634403,0
다사566452,0
다사564441,0
다사617391,0
다사637399,0
다사559434,0
다사584409,0
다사554417,0
다사605386,0
다사555418,0
다사546430,0
다사571408,0
다사636394,0
다사612391,0
다사631417,0
다사599381,0
다사566421,1
다사582437,0
다사564413,0
다사564446,0
다사621409,0
다사547454,1
다사622396,0
다사605380,0
다사612400,0
다사619368,0
다사601389,0
다사584421,0
다사579418,0
다사617386,0
다사599388,0
다사619406,0
다사567410,0
다사564437,0
다사566404,0
다사594387,0
다사552410,0
다사554411,0
다사553450,0
다사603370,0
다사631391,0
다사577458,3
다사548455,0
다사554456,0
다사558458,0
다사551456,0
다사565414,0
다사579451,0
다사541451,2
다사572448,0
다사601374,0
다사550404,0
다사581418,0
다사542441,0
다사628387,0
다사590383,0
다사574417,0
다사626415,0
다사581437,0
다사618385,0
다사555419,0
다사563463,0
다사572436,0
다사570412,0
다사603367,0
다사569424,1
다사565466,0
다사557420,0
다사616372,0
다사561460,0
다사621383,0
다사636391,0
다사588424,0
다사594375,0
다사542450,1
다사596395,0
다사623397,0
다사562452,0
다사614406,0
다사560445,1
다사556416,0
다사574411,0
다사556454,0
다사619412,0
다사597395,0
다사582401,0
다사634407,0
다사580442,0
다사594388,0
다사606370,0
다사607381,0
다사593399,0
다사602409,0
다사551449,0
다사571428,0
다사617401,0
다사566473,0
다사596421,0
다사631405,0
다사574419,0
다사549456,0
다사602373,0
다사629382,0
다사556422,0
다사552458,0
다사617406,0
다사591392,0
다사588402,0
다사598392,0
다사636387,0
다사615373,0
다사553446,0
다사617383,0
다사629390,0
다사585420,0
다사606377,0
다사574403,0
다사601403,0
다사606399,0
다사541452,2
다사632390,0
다사610411,0
다사586413,0
다사566399,0
다사595375,0
다사606379,0
다사618396,0
다사595422,0
다사635388,0
다사600368,0
다사556418,0
다사584414,0
다사639403,0
다사582430,0
다사565410,0
다사631414,0
다사564416,0
다사628408,0
다사595378,0
다사593387,0
다사578407,0
다사569401,0
다사560442,1
다사552456,0
다사587420,0
다사622404,0
다사548403,0
다사556453,0
다사566472,0
다사616387,0
다사594383,0
다사614380,0
다사618384,0
다사610406,0
다사562469,0
다사562407,0
다사567470,0
다사588427,3
다사541417,0
다사563414,0
다사563404,0
다사582445,1
다사617400,0
다사630385,0
다사561438,0
다사543449,1
다사608369,0
다사581424,2
다사563464,0
다사561448,0
다사577444,0
다사595414,0
다사557419,0
다사548412,0
다사595391,0
다사617371,0
다사556413,0
다사575419,0
다사604367,0
다사560468,0
다사555452,0
다사598391,0
다사634409,0
다사619414,0
다사627416,0
다사584406,0
다사604399,0
다사563471,0
다사641400,0
다사563409,0
다사580410,0
다사563460,0
다사566409,0
다사627401,0
다사577414,0
다사595398,0
다사616409,0
다사626399,0
다사591421,0
다사553417,0
다사608407,0
다사610382,0
다사624400,0
다사626397,0
다사605382,0
다사608374,0
다사582410,0
다사582414,0
다사564428,0
다사605399,0
다사566403,0
다사637403,0
다사585409,0
다사576399,0
다사593377,0
다사591384,0
다사623404,0
다사572435,0
다사623393,0
다사620387,0
다사560441,1
다사626387,0
다사614411,0
다사635402,0
다사588379,0
다사582444,1
다사587403,0
다사627411,0
다사558428,2
다사588415,0
다사592386,0
다사600380,0
다사598397,0
다사613373,0
다사576413,0
다사631406,0
다사562409,0
다사632417,0
다사572409,0
다사619386,0
다사617387,0
다사575397,0
다사617398,0
다사569460,0
다사615369,0
다사625405,0
다사621389,0
다사570402,0
다사566468,0
다사598386,0
다사565403,0
다사542415,0
다사637406,0
