"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","집행상태코드 심볼","현황도형 생성일시","면적(도형)","길이(도형)"
"40847","11000UQ152PS201912151566","UQS500","UQSA52"," ","UQSA52","11000URZ201206145401","11000NTC201206146511","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","6711.02090108","1010.70651932"
"40848","11000UQ152PS201912151436","UQS500","UQSA52"," ","UQSA52","11000URZ201111108852","11000NTC201111106304","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","6978.55498150","859.61262783"
"40849","11000UQ152PS201912151437","UQS500","UQSA52"," ","UQSA52","11000URZ201007295363","11000NTC201007295233","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","6713.73544666","1847.45653273"
"40850","11000UQ152PS201912151439","UQS500","UQSA52"," ","UQSA52","11000URZ199907288241","11000NTC199907288889","6호선 정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","4483.08285262","441.91328412"
"40851","11000UQ152PS201912151441","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","44.27501683","31.55390681"
"40852","11000UQ152PS201912151442","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","80.33437198","41.50837578"
"40853","11000UQ152PS201912151443","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","919.29630502","161.41127245"
"40854","11000UQ152PS201912151444","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","28.59389240","98.54699558"
"40855","11000UQ152PS201912151445","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","114.66239406","206.53879086"
"40856","11000UQ152PS201912151446","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","570.76924528","107.60750082"
"40857","11000UQ152PS201912151447","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","15.19442965","35.05920545"
"40858","11000UQ152PS201912151448","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","93.93192359","94.81416634"
"40859","11000UQ152PS201912151449","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","60.66958169","31.24717023"
"40860","11000UQ152PS201912151450","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","18.19585159","22.39155727"
"40861","11000UQ152PS201912151451","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","531.46891482","172.71883037"
"40862","11000UQ152PS201912151452","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","58.27135213","38.66866897"
"40863","11000UQ152PS201912151453","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","11.82963417","17.24627349"
"40864","11000UQ152PS201912151454","UQS500","UQS549"," ","UQS549","11000URZ200403201150","11000NTC200403205938","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","1448.26158937","158.68813254"
"40865","11000UQ152PS201912151560","UQS500","UQSA54"," ","UQSA54","11000URZ200904099185","11000NTC200904093156","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","882.19886205","126.30267520"
"40866","11000UQ152PS201912151455","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","1671.92747829","289.98097059"
"40867","11000UQ152PS201912151456","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","0.97297780","4.21452183"
"40868","11000UQ152PS201912151457","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","53.21322582","30.95440061"
"40869","11000UQ152PS201912151458","UQS500","UQS549"," ","UQS549","11000URZ199509279415","11000NTC199509275502","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","119.60457436","53.84944800"
"40870","11000UQ152PS201912151459","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","369.66554741","104.31518574"
"40871","11000UQ152PS201912151460","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","206.62265591","90.37116514"
"40872","11000UQ152PS201912151563","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","107.00661356","42.71102244"
"40873","11000UQ152PS201912151461","UQS500","UQSA54"," ","UQSA54","11000URZ199705164161","11000NTC199705166956","6호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","162.65933429","68.88205547"
"40874","11000UQ152PS201912151462","UQS500","UQS549"," ","UQS549","11000URZ000000001521"," ","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","23.66514156","22.22670536"
"40875","11000UQ152PS201912151704","UQS500","UQSA52"," ","UQSA52","11000URZ201402134231","11000NTC201402137088","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","6435.04908189","838.21271589"
"40876","11000UQ152PS201912151573","UQS500","UQS520"," ","UQS520","11000URZ201806212582","11000NTC201806219579","철도","11000","①","EMA0009","2019-12-15 00:00:00.0","20855.65629650","1106.57752380"
"40877","11000UQ152PS201912151575","UQS500","UQS510"," ","UQS510","11000URZ201009306648","11000NTC201009305436","일반철도(인천공항철도본선)","11000","2-1","EMA0009","2019-12-15 00:00:00.0","2737.98578347","468.49770480"
"40878","11000UQ152PS201912151576","UQS500","UQSA52"," ","UQSA52","11000URZ201803152201","11000NTC201803150001","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","5678.80476584","654.29456453"
"40879","11000UQ152PS201912151577","UQS500","UQS510"," ","UQS510","11000URZ201009306647","11000NTC201009305436","일반철도(인천공항철도본선)","11000","1-4","EMA0009","2019-12-15 00:00:00.0","1132.20408393","223.02265297"
"40880","11000UQ152PS201912151578","UQS500","UQSA52"," ","UQSA52","11000URZ201101209952","11000NTC201101205859","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","8344.66967948","1103.43930311"
"40881","11000UQ152PS201912151579","UQS500","UQSA52"," ","UQSA52","11000URZ201301247066","11000NTC201301246736","철도(정거장)","11000"," ","EMA0009","2019-12-15 00:00:00.0","4656.92188546","866.79754246"
"40882","11000UQ152PS201912151580","UQS500","UQS520"," ","UQS520","11000URZ201710197498","11000NTC201710199433","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","239824.74923600","31840.07133600"
"40883","11000UQ152PS201912151581","UQS500","UQS520"," ","UQS520","11000URZ201011033219","11000NTC201011035529","철도","11000","13","EMA0009","2019-12-15 00:00:00.0","17938.29106430","592.82275994"
"40884","11000UQ152PS201912151582","UQS500","UQSA52"," ","UQSA52","11000URZ201801182197","11000NTC201801180001","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","5678.80476584","654.29456453"
"40885","11000UQ152PS201912151583","UQS500","UQSA52"," ","UQSA52","11000URZ201105197469","11000NTC201105196088","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","5400.14786616","658.45531619"
"40886","11000UQ152PS201912151584","UQS500","UQSA52"," ","UQSA52","11000URZ201710197502","11000NTC201710199433","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","8505.40401787","797.20052372"
"40887","11000UQ152PS201912151662","UQS500","UQSA52"," ","UQSA52","11000URZ201201126768","11000NTC201201126383","신풍역","11000","2","EMA0009","2019-12-15 00:00:00.0","6929.09366222","745.97574103"
"40888","11000UQ152PS201912151663","UQS500","UQS530"," ","UQS530","11000URZ201801158751","11000NTC201801153185","철도(수서역)","11000","3","EMA0009","2019-12-15 00:00:00.0","113488.32188000","1508.88439377"
"40889","11000UQ152PS201912151664","UQS500","UQSA52"," ","UQSA52","11000URZ201208029236","11000NTC201208026570","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","6141.17231358","612.80646183"
"40890","11000UQ152PS201912151665","UQS500","UQSA52"," ","UQSA52","11000URZ201311140763","11000NTC201311146995","철도(7호선)","11000"," ","EMA0009","2019-12-15 00:00:00.0","5418.75950203","714.21373614"
"40891","11000UQ152PS201912151741","UQS500","UQSA52"," ","UQSA52","11000URZ201909170604","11000NTC201909111094","도시철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","8329.32858285","1063.41730047"
"40892","11000UQ152PS202012080021","UQS500","UQSA52"," ","UQSA52","11000URZ202011160034","11000NTC202011160006","지하철역사","11000","116","EMA0009","2020-12-08 00:00:00.0","4526.73140484","686.51652968"
"40893","11000UQ152PS202012080021","UQS500","UQSA52"," ","UQSA52","11000URZ202011160026","11000NTC202011160006","지하철역사","11000","105","EMA0009","2020-12-08 00:00:00.0","2266.79977522","297.30769191"
"40894","11560UQ152PS202008130001","UQS500","UQSA52"," ","UQSA52","11560URZ202005140003","11000NTC202006080003","지하철역사","11560"," ","EMA0009","2020-08-13 00:00:00.0","5233.20291845","666.50951504"
"40895","11380UQ152PS202008280001","UQS300","UQS330"," ","UQS330","11380URZ202008250004","11380NTC202008250006","공영차고지","11380","2","EMA0009","2020-08-28 00:00:00.0","3221.80091036","226.64725282"
"40896","11380UQ152PS202008280002","UQS200","UQS290"," ","UQS290","11380URZ202008250002","11380NTC202008250006","주차장시설 기타","11380","1","EMA0009","2020-08-28 00:00:00.0","1855.20003963","181.36830376"
"40897","11560UQ152PS202009020101","UQS200","UQS290"," ","UQS290","11650URZ202008040063","11000NTC202005250008","주차장시설 기타","11000","2","EMA0009","2020-09-02 00:00:00.0","3617.57395000","239.68752734"
"40898","11560UQ152PS202009020102","UQS200","UQS290"," ","UQS290","11650URZ202008040062","11000NTC202005250008","주차장시설 기타","11000","1","EMA0009","2020-09-02 00:00:00.0","3251.43130000","243.59860394"
"40899","11290UQ152PS202009110001","UQS200","UQS201"," ","UQS201","11290URZ202008200001","11290NTC202008200009","주차장","11290","A","EMA0009","2020-09-11 00:00:00.0","6183.90755470","413.96532260"
"40900","11380UQ152PS202009140002","UQS500","UQS520"," ","UQS520","11380URZ202008260004","11380NTC202008260001","도시철도","11380"," ","EMA0009","2020-09-14 00:00:00.0","380396.69355053","73072.03070714"
"40901","11000UQ152PS201912151767","UQS999"," "," ","UQS999","11000URZ201409042976","11000NTC201409047290","도로","11000","1","EMA0009","2019-12-15 00:00:00.0","3917.96753881","568.46106700"
"40902","11000UQ152PS201912151768","UQS999"," "," ","UQS999","11000URZ000000001521"," ","기타교통시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","235.06431514","124.31521026"
"40903","11290UQ152PS201908080001","UQSA52","UQSA52"," ","UQSA52","11290URZ201905100007","11290NTC201905100003","지하철역사","11290"," ","EMA0009","2019-08-08 00:00:00.0","4985.83017381","629.60256518"
"40904","11290UQ152PS201908080002","UQSA52","UQSA52"," ","UQSA52","11290URZ201905100008","11290NTC201905100003","지하철역사","11290","12","EMA0009","2019-08-08 00:00:00.0","1560.96649703","291.72393902"
"40905","11290UQ152PS201908220003","UQS200","UQS201"," ","UQS201","11290URZ201908120001","11290NTC201908120003","주차장","11290"," ","EMA0009","2019-08-22 00:00:00.0","339.55711288","83.54593380"
"40906","11380UQ152PS201908270004","UQS200","UQS201"," ","UQS201","11380URZ201908220003","11380NTC201908220002","주차장","11380"," ","EMA0009","2019-08-27 00:00:00.0","1748.67050593","173.28331902"
"40907","11410UQ152PS201908300005","UQS500","UQS520"," ","UQS520","11410URZ201908230001","11410NTC201908230001","도시철도","11410"," ","EMA0009","2019-08-30 00:00:00.0","4451.74905276","882.03332958"
"40908","11290UQ152PS201910010006","UQS500","UQSA52"," ","UQSA52","11290URZ201910010001","11290NTC201910010003","지하철역사","11290"," ","EMA0009","2019-10-01 00:00:00.0","5687.51848387","925.97749017"
"40909","11200UQ152PS201909110007","UQS200","UQS201"," ","UQS201","11000URZ201909060006","11200NTC201909060006","주차장","11200","가","EMA0009","2019-09-11 00:00:00.0","425.03576960","106.23656036"
"40910","11000UQ152PS201910070009","UQS201","UQS201"," ","UQS201","11000URZ201908120016","11230NTC201908120008","주차장","11230"," ","EMA0009","2019-10-07 00:00:00.0","5550.93652823","377.42346560"
"40911","11290UQ152PS201910160010","UQS200","UQS210"," ","UQS210","11000URZ201908130131","11290NTC201908130004","노외주차장","11290"," ","EMA0009","2019-10-16 00:00:00.0","678.65639950","149.32417999"
"40912","11290UQ152PS201910160011","UQS200","UQS210"," ","UQS210","11000URZ201908130132","11290NTC201908130004","노외주차장","11290"," ","EMA0009","2019-10-16 00:00:00.0","1835.29522100","232.91940937"
"40913","11290UQ152PS201910160012","UQS200","UQS210"," ","UQS210","11000URZ201908130133","11290NTC201908130004","노외주차장","11290"," ","EMA0009","2019-10-16 00:00:00.0","396.36318650","93.18496983"
"40914","11290UQ152PS201910160013","UQS200","UQS210"," ","UQS210","11000URZ201908130134","11290NTC201908130004","노외주차장","11290"," ","EMA0009","2019-10-16 00:00:00.0","884.12257000","127.00149843"
"40915","11290UQ152PS201910160014","UQS200","UQS210"," ","UQS210","11000URZ201908130135","11290NTC201908130004","노외주차장","11290"," ","EMA0009","2019-10-16 00:00:00.0","320.56478900","72.94837501"
"40916","11230UQ152PS201908270016","UQS200","UQS201"," ","UQS201","11000URZ201908160002","11230NTC201908160004","주차장","11230","3","EMA0009","2019-08-27 00:00:00.0","692.56239290","113.73040402"
"40917","11290UQ152PS201910160017","UQS200","UQS210"," ","UQS210","11000URZ201908130131","11290NTC201908130004","노외주차장","11290"," ","EMA0009","2019-10-16 00:00:00.0","678.65639950","149.32417999"
"40918","11290UQ152PS201910160018","UQS200","UQS210"," ","UQS210","11000URZ201908130132","11290NTC201908130004","노외주차장","11290"," ","EMA0009","2019-10-16 00:00:00.0","1835.29522100","232.91940937"
"40919","11000UQ152PS201912151694","UQS500","UQS520"," ","UQS520","11000URZ201601216421","11000NTC201601217706","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","9779.94191741","1009.68674727"
"40920","11000UQ152PS201912151695","UQS500","UQSA52"," ","UQSA52","11000URZ201704271286","11000NTC201704278096","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","8988.77998454","944.56697289"
"40921","11500UQ152PS202009160001","UQS500","UQSA52"," ","UQSA52","11500URZ202009150001","11500NTC202009150006","지하철역사","11500"," ","EMA0009","2020-09-16 00:00:00.0","5132.71905270","562.80112932"
"40922","11320UQ152PS202009220001","UQS200","UQS290"," ","UQS290","11320URZ202009220001","11320NTC202009220003","주차장시설 기타","11320"," ","EMA0009","2020-09-22 00:00:00.0","4464.06009583","297.96823962"
"40923","11530UQ152PS202009240001","UQS200","UQS290"," ","UQS290","11530URZ202008040126","11000NTC202008040012","주차장시설 기타","11530","1","EMA0009","2020-09-24 00:00:00.0","3743.03385000","239.30627369"
"40924","11530UQ152PS202009240002","UQS200","UQS290"," ","UQS290","11530URZ202008040005","11000NTC202008040012","주차장시설 기타","11530","2","EMA0009","2020-09-24 00:00:00.0","1114.57148396","130.55648018"
"40925","11650UQ152PS202009280001","UQS500","UQSA52"," ","UQSA52","11650URZ202009210001","11650NTC202009210003","지하철역사","11650"," ","EMA0009","2020-09-28 00:00:00.0","6648.34325737","617.63597536"
"40926","11000UQ152PS202010060001","UQS200","UQS290"," ","UQS290","11000URZ202009150004","11230NTC202009150003","주차장시설 기타","11000"," ","EMA0009","2020-10-06 00:00:00.0","1706.60162696","165.63620132"
"40927","11620UQ152PS202010080001","UQS200","UQS290"," ","UQS290","11620URZ202010080001","11620NTC202010080002","주차장시설 기타","11620"," ","EMA0009","2020-10-08 00:00:00.0","1044.22188100","133.83111316"
"40928","11215UQ152PS202010160001","UQS500","UQSA52"," ","UQSA52","11215URZ202009170037","11215NTC202009170003","지하철역사","11215"," ","EMA0009","2020-10-16 00:00:00.0","8912.64288387","1325.53028011"
"40929","11000UQ152PS201912150530","UQS200","UQS290"," ","UQS290","11000URZ200306058548","11000NTC200306054362","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","500.06191849","168.37643926"
"40930","11000UQ152PS201912150531","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1568.28479162","190.27192201"
"40931","11000UQ152PS201912150358","UQS200","UQS290"," ","UQS290","11000URZ201601074142","11000NTC201601077697","주차장","11000","1","EMA0009","2019-12-15 00:00:00.0","753.99221459","115.19774363"
"40932","11000UQ152PS201912150359","UQS200","UQS290"," ","UQS290","11000URZ200409180283","11000NTC200409186898","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","812.24652755","120.48320190"
"40933","11000UQ152PS201912151705","UQS500","UQSA54"," ","UQSA54","11000URZ201401291661","11000NTC201401297079","철도","11000","②","EMA0009","2019-12-15 00:00:00.0","6187.54982393","1666.81669083"
"40934","11000UQ152PS201912151707","UQS500","UQSA52"," ","UQSA52","11000URZ201902080467","11000NTC201902082090","철도","11000","109","EMA0009","2019-12-15 00:00:00.0","2213.60180529","410.10068405"
"40935","11000UQ152PS201912151709","UQS500","UQSA52"," ","UQSA52","11000URZ201902080468","11000NTC201902082090","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","1976.96964578","259.52353121"
"40936","11000UQ152PS201912151711","UQS500","UQSA52"," ","UQSA52","11000URZ201902080460","11000NTC201902082090","철도","11000","1","EMA0009","2019-12-15 00:00:00.0","2625.38722149","341.01641253"
"40937","11000UQ152PS201912151712","UQS500","UQSA52"," ","UQSA52","11000URZ201902080462","11000NTC201902082090","철도","11000","107","EMA0009","2019-12-15 00:00:00.0","2418.89199904","277.10448299"
"40938","11000UQ152PS201912151713","UQS500","UQSA52"," ","UQSA52","11000URZ201902080463","11000NTC201902082090","철도","11000","110","EMA0009","2019-12-15 00:00:00.0","2543.47745192","294.67835995"
"40939","11000UQ152PS201912151714","UQS500","UQSA52"," ","UQSA52","11000URZ201902080464","11000NTC201902082090","철도","11000","2","EMA0009","2019-12-15 00:00:00.0","1637.52891752","230.18096916"
"40940","11000UQ152PS201912151716","UQS500","UQSA52"," ","UQSA52","11000URZ201902084234","11000NTC201901240086","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","3688.27781218","460.59308362"
"40941","11000UQ152PS201912151718","UQS500","UQS520"," ","UQS520","11000URZ201901060084","11000NTC201901061540","철도","11000","2","EMA0009","2019-12-15 00:00:00.0","15689.47494200","3841.76079936"
"40942","11000UQ152PS201912151723","UQS500","UQS520"," ","UQS520","11000URZ201902184213","11000NTC201902210064","철도(정거장)","11000","②","EMA0009","2019-12-15 00:00:00.0","7501.59545739","964.55404227"
"40943","11000UQ152PS201912151724","UQS500","UQS520"," ","UQS520","11000URZ201903294555","11000NTC201903280053","철도(정거장)","11000"," ","EMA0009","2019-12-15 00:00:00.0","5620.27139679","909.04187508"
"40944","11000UQ152PS201912151725","UQS500","UQS520"," ","UQS520","11000URZ201903140201","11000NTC201903142880","철도(9호선)","11000"," ","EMA0009","2019-12-15 00:00:00.0","8068.03402651","744.15841060"
"40945","11000UQ152PS201912151726","UQS500","UQS520"," ","UQS520","11000URZ201902220351","11000NTC201902222410","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","6861.38735823","839.87440218"
"40946","11000UQ152PS201912151727","UQS500","UQSA52"," ","UQSA52","11000URZ201903260409","11000NTC201903263090","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","9567.57298595","1047.19100227"
"40947","11000UQ152PS201912151728","UQS500","UQSA52"," ","UQSA52","11000URZ201906184382","11000NTC201906070043","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","6099.50217492","538.10087540"
"40948","11000UQ152PS201912151729","UQS500","UQSA52"," ","UQSA52","11000URZ201908160868","11000NTC201906271023","철도","11000","16","EMA0009","2019-12-15 00:00:00.0","5310.50644838","625.93608064"
"40949","11440UQ152PS202012010001","UQS500","UQSA52"," ","UQSA52","11440URZ202011270001","11440NTC202011270003","지하철역사","11440"," ","EMA0009","2020-12-01 00:00:00.0","4275.64526001","551.08211324"
"40950","11000UQ152PS202012080021","UQS500","UQSA52"," ","UQSA52","11000URZ202011160023","11000NTC202011160006","지하철역사","11000","101","EMA0009","2020-12-08 00:00:00.0","5318.54084531","907.46249533"
"40951","11000UQ152PS201912150631","UQS200","UQS290"," ","UQS290","11000URZ200310109698","11000NTC200310104978","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","3022.42932522","267.39978831"
"40952","11000UQ152PS201912150632","UQS200","UQS290"," ","UQS290","11000URZ200802283730","11000NTC200802281815","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1222.05743195","146.90120116"
"40953","11000UQ152PS201912151744","UQS500","UQSA52"," ","UQSA52","11000URZ201910010887","11000NTC201909171129","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","2837.53803254","432.78777840"
"40954","11000UQ152PS201912151745","UQS500","UQSA52"," ","UQSA52","11000URZ201910010053","11000NTC201909261130","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","2382.53903819","331.03715473"
"40955","11000UQ152PS202012080021","UQS500","UQSA52"," ","UQSA52","11000URZ202011160028","11000NTC202011160006","지하철역사","11000","107","EMA0009","2020-12-08 00:00:00.0","2399.81804698","350.44339223"
"40956","11000UQ152PS201912151747","UQS500","UQSA52"," ","UQSA52","11000URZ201910010055","11000NTC201909261130","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","2459.02876217","385.48607430"
"40957","11000UQ152PS202012080021","UQS500","UQSA52"," ","UQSA52","11000URZ202011160033","11000NTC202011160006","지하철역사","11000","115","EMA0009","2020-12-08 00:00:00.0","2373.84659856","309.28057310"
"40958","11000UQ152PS202012300001","UQS200","UQS290"," ","UQS290","11000URZ202012290004","11440NTC202012290003","주차장시설 기타","11000"," ","EMA0009","2020-12-30 00:00:00.0","14802.15048025","745.83999047"
"40959","11000UQ152PS202012300003","UQS200","UQS290"," ","UQS290","11000URZ202012170026","11650NTC202012170008","주차장시설 기타","11000","주2","EMA0009","2020-12-30 00:00:00.0","942.21639110","161.66212188"
"40960","11290UQ152PS202101060001","UQS200","UQS290"," ","UQS290","11290URZ202101050001","11290NTC202101050001","주차장시설 기타","11290"," ","EMA0009","2021-01-06 00:00:00.0","3670.29085285","240.25098593"
"40961","11590UQ152PS202101130001","UQS200","UQS290"," ","UQS290","11590URZ202101120001","11590NTC202101120001","주차장시설 기타","11590"," ","EMA0009","2021-01-13 00:00:00.0","1272.69314350","168.74302343"
"40962","11500UQ152PS202103070001","UQS200","UQS290"," ","UQS290","11500URZ202102260006","11000NTC202102260003","주차장시설 기타","11500"," ","EMA0009","2021-03-07 00:00:00.0","580.16065446","104.15120460"
"40963","11560UQ152PS202102150001","UQS200","UQS290"," ","UQS290","11560URZ202102010001","11560NTC202102010002","주차장시설 기타","11560","1","EMA0009","2021-02-15 00:00:00.0","1738.74702475","161.42845167"
"40964","11380UQ152PS202103160001","UQS200","UQS290"," ","UQS290","11380URZ202103030008","11380NTC202103030003","주차장시설 기타","11380","4","EMA0009","2021-03-16 00:00:00.0","5336.76695356","320.15668616"
"40965","11110UQ152PS202001070001","UQS500","UQSA52"," ","UQSA52","11110URZ202001070001","11110NTC202001070001","지하철역사","11110","2","EMA0009","2020-01-07 00:00:00.0","6159.87807424","859.65828819"
"40966","11170UQ152PS202001090001","UQS500","UQSA52"," ","UQSA52","11170URZ201912160001","11170NTC201912160002","지하철역사","11170"," ","EMA0009","2020-01-09 00:00:00.0","5454.92044075","675.58008477"
"40967","11380UQ152PS202103160005","UQS200","UQS290"," ","UQS290","11380URZ202103030008","11380NTC202103030003","주차장시설 기타","11380","4","EMA0009","2021-03-16 00:00:00.0","5336.76695356","320.15668616"
"40968","11000UQ152PS201912151763","UQS500","UQSA52"," ","UQSA52","11000URZ201911111102","11000NTC201910041149","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","3124.12766292","377.25684135"
"40969","11000UQ152PS201912151765","UQS800","UQS820"," ","UQS820","11000URZ199505269177","11000NTC199505265268","공항","11000"," ","EMA0009","2019-12-15 00:00:00.0","7509833.72118000","15211.92903280"
"40970","11000UQ152PS201912151683","UQS500","UQSA52"," ","UQSA52","11000URZ201611031206","11000NTC201611037924","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","8393.47989712","1154.63312412"
"40971","11000UQ152PS201912151684","UQS500","UQSA52"," ","UQSA52","11000URZ201511268741","11000NTC201511267654","도시철도(935정거장)","11000"," ","EMA0009","2019-12-15 00:00:00.0","10438.00904020","1113.23737222"
"40972","11000UQ152PS201912151685","UQS500","UQSA52"," ","UQSA52","11000URZ201705182632","11000NTC201705188117","철도(5호선)","11000","4","EMA0009","2019-12-15 00:00:00.0","8190.11965058","1021.47613334"
"40973","11000UQ152PS201912150031","UQS200","UQS210"," ","UQS210","11000URZ200102070087","11000NTC200102070241","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","355.96621738","90.78922798"
"40974","11000UQ152PS201912150032","UQS200","UQS290"," ","UQS290","11000URZ200010269559","11000NTC200010269954","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","604.43181837","101.10984403"
"40975","11000UQ152PS201912150033","UQS200","UQS290"," ","UQS290","11000URZ200304157536","11000NTC200304154114","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","344.51417169","74.48997500"
"40976","11000UQ152PS201912150034","UQS200","UQS210"," ","UQS210","11000URZ200112242971","11000NTC200112241854","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3816.42514390","252.92489078"
"40977","11000UQ152PS201912150035","UQS200","UQS210"," ","UQS210","11000URZ199801134640","11000NTC199801137590","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","390.61394673","78.69411666"
"40978","11000UQ152PS201912150036","UQS200","UQS290"," ","UQS290","11000URZ201202024219","11000NTC201202026399","주차장","11000","9","EMA0009","2019-12-15 00:00:00.0","2478.21853644","240.68803989"
"40979","11000UQ152PS201912150037","UQS200","UQS210"," ","UQS210","11000URZ198901076806","11000NTC198901070318","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","458.38556830","86.21018529"
"40980","11000UQ152PS201912150038","UQS200","UQS290"," ","UQS290","11000URZ200206224256","11000NTC200206222742","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","80.99536834","42.11546293"
"40981","11000UQ152PS201912150040","UQS200","UQS210"," ","UQS210","11000URZ200010289776","11000NTC200010289962","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1090.49616550","155.69180211"
"40982","11000UQ152PS201912150533","UQS200","UQS210"," ","UQS210","11000URZ201302286652","11000NTC201302286763","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","367.57607698","75.63446150"
"40983","11000UQ152PS201912150534","UQS200","UQS290"," ","UQS290","11000URZ201012305643","11000NTC201012305788","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","5159.81844960","307.25400238"
"40984","11000UQ152PS201912150536","UQS200","UQS290"," ","UQS290","11000URZ201309058341","11000NTC201309056928","주차장","11000","1","EMA0009","2019-12-15 00:00:00.0","265.85439255","75.27750757"
