gid,lbl,val
다사598659,0.000000,0.000000
다사591603,620.000000,620.000000
다사578610,206.000000,206.000000
다사592627,411.000000,411.000000
다사582611,413.000000,413.000000
다사591611,524.000000,524.000000
다사591614,8.000000,8.000000
다사573612,0.000000,0.000000
다사584628,6.000000,6.000000
다사587613,368.000000,368.000000
다사592609,609.000000,609.000000
다사598625,745.000000,745.000000
다사594639,0.000000,0.000000
다사595599,410.000000,410.000000
다사588629,514.000000,514.000000
다사599617,105.000000,105.000000
다사583626,0.000000,0.000000
다사570617,134.000000,134.000000
다사585623,250.000000,250.000000
다사593602,302.000000,302.000000
다사603623,0.000000,0.000000
다사603611,347.000000,347.000000
다사601611,1072.000000,1072.000000
다사576612,192.000000,192.000000
다사605605,537.000000,537.000000
다사587614,375.000000,375.000000
다사594607,321.000000,321.000000
다사602623,824.000000,824.000000
다사594637,381.000000,381.000000
다사588621,677.000000,677.000000
다사588634,270.000000,270.000000
다사583619,315.000000,315.000000
다사586623,695.000000,695.000000
다사584619,609.000000,609.000000
다사598611,353.000000,353.000000
다사586620,1577.000000,1577.000000
다사581610,513.000000,513.000000
다사594631,464.000000,464.000000
다사591606,609.000000,609.000000
다사593637,57.000000,57.000000
다사600632,250.000000,250.000000
다사600635,620.000000,620.000000
다사602611,539.000000,539.000000
다사577612,30.000000,30.000000
다사601622,751.000000,751.000000
다사606605,541.000000,541.000000
다사575612,118.000000,118.000000
다사593597,387.000000,387.000000
다사598639,108.000000,108.000000
다사601649,63.000000,63.000000
다사574617,183.000000,183.000000
다사590614,123.000000,123.000000
다사595636,219.000000,219.000000
다사597618,63.000000,63.000000
다사588645,0.000000,0.000000
다사593656,10.000000,10.000000
다사596597,11.000000,11.000000
다사599618,744.000000,744.000000
다사585625,922.000000,922.000000
다사602616,22.000000,22.000000
다사596634,329.000000,329.000000
다사571622,59.000000,59.000000
다사593609,217.000000,217.000000
다사591628,237.000000,237.000000
다사594635,374.000000,374.000000
다사577621,56.000000,56.000000
다사592599,258.000000,258.000000
다사598622,428.000000,428.000000
다사589608,89.000000,89.000000
다사594605,317.000000,317.000000
다사591630,317.000000,317.000000
다사603624,362.000000,362.000000
다사588603,446.000000,446.000000
다사603613,641.000000,641.000000
다사603625,74.000000,74.000000
다사603648,396.000000,396.000000
다사595604,295.000000,295.000000
다사579613,518.000000,518.000000
다사605614,598.000000,598.000000
다사593617,65.000000,65.000000
다사596645,350.000000,350.000000
다사602608,1040.000000,1040.000000
다사602619,552.000000,552.000000
다사585632,204.000000,204.000000
다사593626,354.000000,354.000000
다사573620,342.000000,342.000000
다사602614,274.000000,274.000000
다사587626,122.000000,122.000000
다사603649,286.000000,286.000000
다사595658,76.000000,76.000000
다사590610,407.000000,407.000000
다사593638,0.000000,0.000000
다사586606,333.000000,333.000000
다사597609,24.000000,24.000000
다사590615,380.000000,380.000000
다사598615,308.000000,308.000000
다사600612,608.000000,608.000000
다사595610,83.000000,83.000000
다사586626,47.000000,47.000000
다사587604,454.000000,454.000000
다사591626,231.000000,231.000000
다사595628,221.000000,221.000000
다사597607,38.000000,38.000000
다사596616,1429.000000,1429.000000
다사601630,637.000000,637.000000
다사597608,40.000000,40.000000
다사577614,34.000000,34.000000
다사582621,1038.000000,1038.000000
다사584606,14.000000,14.000000
다사589611,212.000000,212.000000
다사583612,532.000000,532.000000
다사595653,684.000000,684.000000
다사589613,440.000000,440.000000
다사595618,335.000000,335.000000
다사599636,270.000000,270.000000
다사597651,219.000000,219.000000
다사591622,313.000000,313.000000
다사593653,0.000000,0.000000
다사583629,86.000000,86.000000
다사591609,377.000000,377.000000
다사595644,182.000000,182.000000
다사594595,332.000000,332.000000
다사596619,26.000000,26.000000
다사600613,824.000000,824.000000
다사596622,579.000000,579.000000
다사590625,502.000000,502.000000
다사601637,300.000000,300.000000
다사601621,732.000000,732.000000
다사597646,331.000000,331.000000
다사575624,0.000000,0.000000
다사585611,512.000000,512.000000
다사586614,376.000000,376.000000
다사574616,81.000000,81.000000
다사584611,498.000000,498.000000
다사595615,177.000000,177.000000
다사597619,175.000000,175.000000
다사602625,120.000000,120.000000
다사602630,281.000000,281.000000
다사586636,0.000000,0.000000
다사599612,742.000000,742.000000
다사590624,395.000000,395.000000
다사586624,333.000000,333.000000
다사593633,367.000000,367.000000
다사597644,346.000000,346.000000
다사584612,522.000000,522.000000
다사593601,98.000000,98.000000
다사589633,363.000000,363.000000
다사585631,40.000000,40.000000
다사584645,6.000000,6.000000
다사592595,23.000000,23.000000
다사593629,542.000000,542.000000
다사601642,0.000000,0.000000
다사604615,207.000000,207.000000
다사581625,0.000000,0.000000
다사582612,300.000000,300.000000
다사578616,385.000000,385.000000
다사601647,348.000000,348.000000
다사573621,243.000000,243.000000
다사588625,1050.000000,1050.000000
다사596621,1074.000000,1074.000000
다사597595,150.000000,150.000000
다사600646,222.000000,222.000000
다사592633,469.000000,469.000000
다사587627,113.000000,113.000000
다사590646,9.000000,9.000000
다사593614,75.000000,75.000000
다사601629,830.000000,830.000000
다사574618,304.000000,304.000000
다사580614,353.000000,353.000000
다사588619,414.000000,414.000000
다사598653,390.000000,390.000000
다사602649,450.000000,450.000000
다사590603,640.000000,640.000000
다사593639,0.000000,0.000000
다사598610,184.000000,184.000000
다사586622,578.000000,578.000000
다사584618,413.000000,413.000000
다사605608,60.000000,60.000000
다사596658,8.000000,8.000000
다사600649,120.000000,120.000000
다사591607,618.000000,618.000000
다사592626,150.000000,150.000000
다사596607,26.000000,26.000000
다사589607,606.000000,606.000000
다사597617,311.000000,311.000000
다사597655,103.000000,103.000000
다사599655,0.000000,0.000000
다사583625,430.000000,430.000000
다사574620,306.000000,306.000000
다사581642,0.000000,0.000000
다사581653,0.000000,0.000000
다사593605,681.000000,681.000000
다사580624,112.000000,112.000000
다사595654,39.000000,39.000000
다사592608,465.000000,465.000000
다사591646,10.000000,10.000000
다사603644,147.000000,147.000000
다사580610,179.000000,179.000000
다사595603,157.000000,157.000000
다사576611,80.000000,80.000000
다사589602,536.000000,536.000000
다사595633,438.000000,438.000000
다사604612,326.000000,326.000000
다사581613,337.000000,337.000000
다사576617,88.000000,88.000000
다사589622,265.000000,265.000000
다사594636,83.000000,83.000000
다사602644,0.000000,0.000000
다사597634,14.000000,14.000000
다사596652,350.000000,350.000000
다사594638,148.000000,148.000000
다사584614,469.000000,469.000000
다사589617,579.000000,579.000000
다사598619,817.000000,817.000000
다사598646,368.000000,368.000000
다사601613,352.000000,352.000000
다사572624,513.000000,513.000000
다사599638,375.000000,375.000000
다사575617,280.000000,280.000000
다사584634,128.000000,128.000000
다사587624,874.000000,874.000000
다사597639,380.000000,380.000000
다사586642,0.000000,0.000000
다사587635,288.000000,288.000000
다사590631,326.000000,326.000000
다사588615,398.000000,398.000000
다사593619,0.000000,0.000000
다사595620,473.000000,473.000000
다사593596,446.000000,446.000000
다사598616,375.000000,375.000000
다사599619,524.000000,524.000000
다사600647,904.000000,904.000000
다사595630,335.000000,335.000000
다사591631,638.000000,638.000000
다사592614,153.000000,153.000000
다사593607,609.000000,609.000000
다사594603,385.000000,385.000000
다사597631,147.000000,147.000000
다사593599,381.000000,381.000000
다사581622,963.000000,963.000000
다사597640,490.000000,490.000000
다사592596,85.000000,85.000000
다사594622,248.000000,248.000000
다사595616,160.000000,160.000000
다사600630,575.000000,575.000000
다사590627,409.000000,409.000000
다사599639,234.000000,234.000000
다사594645,175.000000,175.000000
다사584620,634.000000,634.000000
다사581621,572.000000,572.000000
다사596649,73.000000,73.000000
다사602626,0.000000,0.000000
다사590605,325.000000,325.000000
다사599647,123.000000,123.000000
다사592603,1060.000000,1060.000000
다사590611,361.000000,361.000000
다사587633,400.000000,400.000000
다사597632,0.000000,0.000000
다사591608,403.000000,403.000000
다사603650,196.000000,196.000000
다사596617,503.000000,503.000000
다사586607,846.000000,846.000000
다사582609,57.000000,57.000000
다사585608,404.000000,404.000000
다사585606,332.000000,332.000000
다사591601,169.000000,169.000000
다사581608,126.000000,126.000000
다사598617,247.000000,247.000000
다사591634,403.000000,403.000000
다사593646,0.000000,0.000000
다사585624,685.000000,685.000000
다사589600,333.000000,333.000000
다사596642,62.000000,62.000000
다사598641,42.000000,42.000000
다사589621,254.000000,254.000000
다사590629,81.000000,81.000000
다사592622,409.000000,409.000000
다사594597,370.000000,370.000000
다사601639,814.000000,814.000000
다사584621,749.000000,749.000000
다사587629,247.000000,247.000000
다사589630,298.000000,298.000000
다사591605,313.000000,313.000000
다사586609,532.000000,532.000000
다사592628,523.000000,523.000000
다사595637,435.000000,435.000000
다사584633,209.000000,209.000000
다사585635,6.000000,6.000000
다사594657,6.000000,6.000000
다사596615,587.000000,587.000000
다사602607,43.000000,43.000000
다사599628,450.000000,450.000000
다사588607,300.000000,300.000000
다사589610,154.000000,154.000000
다사592610,450.000000,450.000000
다사589623,495.000000,495.000000
다사601628,277.000000,277.000000
다사593600,268.000000,268.000000
다사594629,588.000000,588.000000
다사582624,949.000000,949.000000
다사597653,293.000000,293.000000
다사592645,11.000000,11.000000
다사595646,51.000000,51.000000
다사600617,484.000000,484.000000
다사600648,733.000000,733.000000
다사592600,153.000000,153.000000
다사603608,137.000000,137.000000
다사588631,386.000000,386.000000
다사598621,863.000000,863.000000
다사589628,283.000000,283.000000
다사594623,180.000000,180.000000
다사605611,590.000000,590.000000
다사585633,409.000000,409.000000
다사604608,145.000000,145.000000
다사589627,324.000000,324.000000
다사594653,217.000000,217.000000
다사577611,55.000000,55.000000
다사597637,211.000000,211.000000
다사574611,12.000000,12.000000
다사591645,96.000000,96.000000
다사583624,609.000000,609.000000
다사600629,678.000000,678.000000
다사578625,20.000000,20.000000
다사580622,212.000000,212.000000
다사598636,304.000000,304.000000
다사602610,506.000000,506.000000
다사598632,19.000000,19.000000
다사589619,540.000000,540.000000
다사597625,337.000000,337.000000
다사587623,418.000000,418.000000
다사571623,36.000000,36.000000
다사590626,100.000000,100.000000
다사595643,95.000000,95.000000
다사586612,396.000000,396.000000
다사589603,312.000000,312.000000
다사591644,41.000000,41.000000
다사598612,707.000000,707.000000
다사585628,525.000000,525.000000
다사577613,8.000000,8.000000
다사581614,800.000000,800.000000
다사600651,573.000000,573.000000
다사590634,173.000000,173.000000
다사593621,671.000000,671.000000
다사578612,85.000000,85.000000
다사583607,33.000000,33.000000
다사591633,475.000000,475.000000
다사598630,365.000000,365.000000
다사598644,335.000000,335.000000
다사598609,163.000000,163.000000
다사600620,507.000000,507.000000
다사585645,6.000000,6.000000
다사583627,450.000000,450.000000
다사588620,661.000000,661.000000
다사592629,399.000000,399.000000
다사600634,328.000000,328.000000
다사594606,377.000000,377.000000
다사597621,1007.000000,1007.000000
다사591619,340.000000,340.000000
다사586611,497.000000,497.000000
다사587609,363.000000,363.000000
다사588644,11.000000,11.000000
다사594621,143.000000,143.000000
다사592602,689.000000,689.000000
다사590604,404.000000,404.000000
다사597594,290.000000,290.000000
다사600640,178.000000,178.000000
다사591618,219.000000,219.000000
다사593606,654.000000,654.000000
다사596654,85.000000,85.000000
다사602654,197.000000,197.000000
다사599631,333.000000,333.000000
다사602620,415.000000,415.000000
다사589642,25.000000,25.000000
다사576622,0.000000,0.000000
다사594594,236.000000,236.000000
다사594618,529.000000,529.000000
다사573624,65.000000,65.000000
다사579616,319.000000,319.000000
다사606609,681.000000,681.000000
다사570613,48.000000,48.000000
다사587632,395.000000,395.000000
다사598635,337.000000,337.000000
다사601632,118.000000,118.000000
다사591632,436.000000,436.000000
다사598640,32.000000,32.000000
다사580626,0.000000,0.000000
다사592601,350.000000,350.000000
다사592604,682.000000,682.000000
다사603616,41.000000,41.000000
다사593636,35.000000,35.000000
다사596599,323.000000,323.000000
다사599621,101.000000,101.000000
다사590616,581.000000,581.000000
다사589624,388.000000,388.000000
다사595656,33.000000,33.000000
다사596625,102.000000,102.000000
다사600645,578.000000,578.000000
다사585614,497.000000,497.000000
다사589599,119.000000,119.000000
다사575619,324.000000,324.000000
다사588608,116.000000,116.000000
다사597645,48.000000,48.000000
다사602647,346.000000,346.000000
다사589615,477.000000,477.000000
다사599637,397.000000,397.000000
다사581637,,
다사565659,,
다사604616,,
다사588617,,
다사574646,,
다사575639,,
다사589648,,
다사575637,,
다사582633,,
다사581633,,
다사602657,,
다사590658,,
다사566648,,
다사574662,,
다사590655,,
다사597605,,
다사570658,,
다사579656,,
다사575659,,
다사580666,,
다사587646,,
다사582641,,
다사590637,,
다사582638,,
다사583656,,
다사571612,,
다사589598,,
다사587638,,
다사579643,,
다사581628,,
다사587653,,
다사590651,,
다사567663,,
다사603627,,
다사568649,,
다사584615,,
다사575635,,
다사580642,,
다사567659,,
다사578648,,
다사576615,,
다사602659,,
다사573641,,
다사602660,,
다사607610,,
다사567650,,
다사600657,,
다사567664,,
다사584647,,
다사574626,,
다사576667,,
다사591643,,
다사579638,,
다사603653,,
다사572649,,
다사579630,,
다사584650,,
다사582635,,
다사600618,,
다사573644,,
다사571644,,
다사580645,,
다사581664,,
다사591654,,
다사566646,,
다사583657,,
다사572627,,
다사579635,,
다사584663,,
다사575634,,
다사603654,,
다사581619,,
다사578629,,
다사570666,,
다사581647,,
다사583652,,
다사575628,,
다사601658,,
다사576639,,
다사583644,,
다사570642,,
다사588636,,
다사597593,,
다사581655,,
다사585655,,
다사588642,,
다사598660,,
다사593661,,
다사605617,,
다사583664,,
다사582618,,
다사580658,,
다사580652,,
다사568660,,
다사588637,,
다사575652,,
다사595591,,
다사569664,,
다사576634,,
다사593647,,
다사579632,,
다사577634,,
다사582660,,
다사570655,,
다사581641,,
다사567651,,
다사572662,,
다사580640,,
다사602631,,
다사597615,,
다사570661,,
다사587647,,
다사570659,,
다사580667,,
다사587652,,
다사599609,,
다사592658,,
다사590638,,
다사596653,,
다사587651,,
다사569661,,
다사588650,,
다사585637,,
다사591640,,
다사580665,,
다사604628,,
다사593641,,
다사574625,,
다사573631,,
다사600603,,
다사572650,,
다사576637,,
다사601614,,
다사568655,,
다사573653,,
다사581631,,
다사599656,,
다사601643,,
다사582651,,
다사576641,,
다사572615,,
다사589649,,
다사575626,,
다사588641,,
다사573645,,
다사598605,,
다사571655,,
다사571659,,
다사585662,,
다사581658,,
다사576646,,
다사579662,,
다사584639,,
다사587640,,
다사577659,,
다사575648,,
다사585659,,
다사581639,,
다사578651,,
다사575656,,
다사598601,,
다사574665,,
다사578650,,
다사603622,,
다사596660,,
다사581649,,
다사595661,,
다사567658,,
다사580646,,
다사587617,,
다사593592,,
다사598602,,
다사574633,,
다사573628,,
다사576668,,
다사581645,,
다사582667,,
다사600643,,
다사580635,,
다사603609,,
다사574664,,
다사596661,,
다사574666,,
다사596591,,
다사573660,,
다사568653,,
다사578634,,
다사573668,,
다사590659,,
다사607606,,
다사589637,,
다사584668,,
다사580664,,
다사589656,,
다사567647,,
다사598598,,
다사606604,,
다사565658,,
다사571626,,
다사582637,,
다사584640,,
다사572656,,
다사593613,,
다사581638,,
다사583668,,
다사595642,,
다사594654,,
다사572611,,
다사579658,,
다사606613,,
다사594649,,
다사600655,,
다사569648,,
다사567654,,
다사606601,,
다사578630,,
다사585636,,
다사590641,,
다사568663,,
다사573654,,
다사584660,,
다사586654,,
다사577649,,
다사604604,,
다사572645,,
다사574656,,
다사584608,,
다사605618,,
다사599599,,
다사584651,,
다사592637,,
다사576664,,
다사574631,,
다사580618,,
다사569659,,
다사604648,,
다사601661,,
다사574640,,
다사586652,,
다사583635,,
다사585661,,
다사574659,,
다사585648,,
다사577662,,
다사570649,,
다사581661,,
다사575640,,
다사579660,,
다사605623,,
다사583630,,
다사597602,,
다사588659,,
다사576633,,
다사600609,,
다사571660,,
다사593642,,
다사574629,,
다사581666,,
다사579618,,
다사589638,,
다사604647,,
다사579646,,
다사574612,,
다사584646,,
다사581662,,
다사579628,,
다사573650,,
다사585641,,
다사593658,,
다사592639,,
다사581627,,
다사603626,,
다사581667,,
다사568662,,
다사595663,,
다사589640,,
다사604620,,
다사595650,,
다사603617,,
다사604652,,
다사566658,,
다사574660,,
다사583660,,
다사572642,,
다사581651,,
다사579661,,
다사606618,,
다사582626,,
다사574650,,
다사583636,,
다사602603,,
다사581648,,
다사578652,,
다사579642,,
다사592651,,
다사604623,,
다사599604,,
다사592656,,
다사594609,,
다사586645,,
다사593649,,
다사576658,,
다사601657,,
다사581616,,
다사600604,,
다사596626,,
다사584617,,
다사577657,,
다사602605,,
다사567661,,
다사599658,,
다사584631,,
다사586662,,
다사579634,,
다사582662,,
다사602627,,
다사569656,,
다사606620,,
다사573669,,
다사569645,,
다사578643,,
다사583663,,
다사607602,,
다사598626,,
다사574623,,
다사583651,,
다사582668,,
다사574628,,
다사588646,,
다사581665,,
다사568657,,
다사572643,,
다사605621,,
다사600633,,
다사575662,,
다사582654,,
다사574636,,
다사573657,,
다사602617,,
다사605622,,
다사582652,,
다사567652,,
다사566649,,
다사597657,,
다사579633,,
다사579631,,
다사603621,,
다사587654,,
다사576635,,
다사588647,,
다사587660,,
다사570660,,
다사588601,,
다사577619,,
다사576613,,
다사584667,,
다사577643,,
다사598654,,
다사599635,,
다사581640,,
다사589639,,
다사571648,,
다사589635,,
다사585666,,
다사593654,,
다사583617,,
다사607608,,
다사605651,,
다사593659,,
다사582661,,
다사573629,,
다사579641,,
다사584644,,
다사573658,,
다사586647,,
다사572655,,
다사596590,,
다사576616,,
다사607601,,
다사572660,,
다사601633,,
다사568645,,
다사584659,,
다사583646,,
다사571645,,
다사577666,,
다사583606,,
다사603642,,
다사578637,,
다사576643,,
다사566655,,
다사583643,,
다사593648,,
다사577632,,
다사572669,,
다사579636,,
다사592641,,
다사598657,,
다사577642,,
다사570651,,
다사576648,,
다사585660,,
다사580638,,
다사590643,,
다사604625,,
다사594640,,
다사572651,,
다사576645,,
다사571661,,
다사581617,,
다사587642,,
다사603657,,
다사606615,,
다사571656,,
다사570645,,
다사574638,,
다사568658,,
다사586658,,
다사591656,,
다사586641,,
다사591597,,
다사576654,,
다사598624,,
다사591648,,
다사599654,,
다사585663,,
다사589652,,
다사603607,,
다사596647,,
다사601659,,
다사571649,,
다사585654,,
다사579649,,
다사573667,,
다사587644,,
다사574658,,
다사584642,,
다사579629,,
다사605619,,
다사590642,,
다사594642,,
다사575629,,
다사573614,,
다사577638,,
다사590640,,
다사595641,,
다사586630,,
다사593655,,
다사594661,,
다사571664,,
다사604613,,
다사591655,,
다사590639,,
다사567662,,
다사580668,,
다사580643,,
다사573638,,
다사578649,,
다사596603,,
다사583669,,
다사578659,,
다사604614,,
다사570652,,
다사568648,,
다사570653,,
다사582645,,
다사597658,,
다사584655,,
다사576656,,
다사602661,,
다사583613,,
다사577637,,
다사575661,,
다사584637,,
다사578653,,
다사575658,,
다사603645,,
다사576650,,
다사584656,,
다사583631,,
다사582634,,
다사602612,,
다사566660,,
다사576618,,
다사578665,,
다사595640,,
다사602656,,
다사576652,,
다사581607,,
다사597604,,
다사606611,,
다사602655,,
다사573666,,
다사593660,,
다사582615,,
다사579645,,
다사603651,,
다사573647,,
다사574645,,
다사572652,,
다사573626,,
다사588653,,
다사596605,,
다사583667,,
다사571643,,
다사604649,,
다사580627,,
다사582663,,
다사566656,,
다사588638,,
다사586649,,
다사589653,,
다사568652,,
다사579644,,
다사591647,,
다사583616,,
다사568665,,
다사568659,,
다사606612,,
다사571616,,
다사569652,,
다사580629,,
다사588639,,
다사592640,,
다사605616,,
다사574615,,
다사605620,,
다사590636,,
다사591657,,
다사608607,,
다사577654,,
다사596663,,
다사569653,,
다사578628,,
다사585664,,
다사603628,,
다사591637,,
다사575669,,
다사592659,,
다사601644,,
다사580659,,
다사584665,,
다사581657,,
다사569614,,
다사600602,,
다사587648,,
다사566652,,
다사597600,,
다사575642,,
다사578639,,
다사580636,,
다사579639,,
다사598600,,
다사584629,,
다사589659,,
다사604606,,
다사577616,,
다사581652,,
다사590650,,
다사573661,,
다사604605,,
다사600660,,
다사586617,,
다사574643,,
다사585640,,
다사583615,,
다사592642,,
다사569646,,
다사582648,,
다사575650,,
다사577645,,
다사571663,,
다사605650,,
다사597614,,
다사575613,,
다사577646,,
다사587641,,
다사579619,,
다사573630,,
다사575663,,
다사597603,,
다사567653,,
다사579659,,
다사600658,,
다사583647,,
다사580657,,
다사572647,,
다사587639,,
다사579657,,
다사586638,,
다사589651,,
다사585619,,
다사581624,,
다사580654,,
다사596627,,
다사573625,,
다사572628,,
다사600614,,
다사578662,,
다사572640,,
다사607609,,
다사572614,,
다사581656,,
다사574630,,
다사582631,,
다사573651,,
다사574642,,
다사597627,,
다사577652,,
다사580653,,
다사580656,,
다사576647,,
다사576653,,
다사579648,,
다사594650,,
다사597656,,
다사571625,,
다사576638,,
다사583618,,
다사588618,,
다사580655,,
다사577635,,
다사581646,,
다사582642,,
다사592654,,
다사583633,,
다사586616,,
다사594655,,
다사584662,,
다사575645,,
다사607605,,
다사577641,,
다사569647,,
다사575632,,
다사605610,,
다사584636,,
다사573665,,
다사572665,,
다사585643,,
다사577661,,
다사574639,,
다사582665,,
다사569665,,
다사579663,,
다사577639,,
다사577617,,
다사580660,,
다사602638,,
다사572639,,
다사579666,,
다사576619,,
다사585652,,
다사580617,,
다사596659,,
다사600608,,
다사591639,,
다사568650,,
다사602645,,
다사571642,,
다사579637,,
다사572664,,
다사585617,,
다사589647,,
다사585649,,
다사571640,,
다사594612,,
다사576663,,
다사575614,,
다사599659,,
다사578667,,
다사577648,,
다사597598,,
다사582655,,
다사607607,,
다사603655,,
다사578635,,
다사595648,,
다사583661,,
다사574669,,
다사601627,,
다사579667,,
다사576642,,
다사601655,,
다사579654,,
다사580649,,
다사583650,,
다사600601,,
다사603647,,
다사573613,,
다사608608,,
다사587650,,
다사598623,,
다사598596,,
다사586640,,
다사606621,,
다사572659,,
다사603629,,
다사590649,,
다사592660,,
다사591652,,
다사592638,,
다사584661,,
다사574648,,
다사586650,,
다사608609,,
다사566657,,
다사588649,,
다사576666,,
다사600659,,
다사571667,,
다사579640,,
다사569651,,
다사578658,,
다사604626,,
다사589657,,
다사570656,,
다사574661,,
다사583658,,
다사572663,,
다사578636,,
다사575623,,
다사571666,,
다사586639,,
다사592653,,
다사593612,,
다사578641,,
다사577630,,
다사578624,,
다사577622,,
다사581644,,
다사595662,,
다사574647,,
다사576649,,
다사571646,,
다사583653,,
다사574653,,
다사573639,,
다사579655,,
다사585630,,
다사585616,,
다사574657,,
다사582646,,
다사585656,,
다사581636,,
다사580630,,
다사578666,,
다사586660,,
다사586604,,
다사599605,,
다사591649,,
다사580650,,
다사580632,,
다사604618,,
다사567660,,
다사587656,,
다사575665,,
다사577628,,
다사577667,,
다사607603,,
다사583659,,
다사575630,,
다사582643,,
다사573615,,
다사592635,,
다사603618,,
다사602633,,
다사582650,,
다사592643,,
다사599606,,
다사582629,,
다사591650,,
다사588658,,
다사580648,,
다사570662,,
다사606616,,
다사604622,,
다사578640,,
다사586657,,
다사569655,,
다사583662,,
다사587649,,
다사577644,,
다사567656,,
다사580639,,
다사574663,,
다사577669,,
다사608602,,
다사579664,,
다사594662,,
다사607612,,
다사577651,,
다사572667,,
다사580633,,
다사591651,,
다사593651,,
다사574655,,
다사582653,,
다사600627,,
다사584654,,
다사584643,,
다사582644,,
다사590653,,
다사566659,,
다사571652,,
다사589644,,
다사574624,,
다사592646,,
다사577631,,
다사603619,,
다사577629,,
다사588656,,
다사593652,,
다사585638,,
다사588648,,
다사600650,,
다사579626,,
다사592647,,
다사574632,,
다사574667,,
다사583640,,
다사598599,,
다사573643,,
다사585627,,
다사600605,,
다사575643,,
다사599602,,
다사595605,,
다사597606,,
다사568661,,
다사578660,,
다사587616,,
다사581660,,
다사588643,,
다사595607,,
다사578638,,
다사572648,,
다사578633,,
다사566654,,
다사597599,,
다사581635,,
다사580651,,
다사578661,,
다사599600,,
다사589634,,
다사570646,,
다사569660,,
다사577655,,
다사567657,,
다사572658,,
다사605603,,
다사587602,,
다사584666,,
다사599598,,
다사585642,,
다사590619,,
다사571662,,
다사571657,,
다사604621,,
다사577640,,
다사571650,,
다사607611,,
다사583645,,
다사573648,,
다사586653,,
다사584638,,
다사573632,,
다사575636,,
다사586655,,
다사575646,,
다사598614,,
다사581618,,
다사592657,,
다사602632,,
다사570664,,
다사570643,,
다사584649,,
다사570647,,
다사576644,,
다사594611,,
다사583654,,
다사582647,,
다사574654,,
다사582617,,
다사588600,,
다사601617,,
다사587659,,
다사584653,,
다사583648,,
다사574641,,
다사577647,,
다사603606,,
다사580628,,
다사586661,,
다사589646,,
다사574614,,
다사580634,,
다사576630,,
다사575625,,
다사587658,,
다사592652,,
다사577656,,
다사583623,,
다사577658,,
다사580644,,
다사582640,,
다사582664,,
다사585653,,
다사570650,,
다사588655,,
다사592655,,
다사606619,,
다사595639,,
다사579653,,
다사572630,,
다사568646,,
다사574649,,
다사584630,,
다사598595,,
다사575660,,
다사575627,,
다사596656,,
다사577668,,
다사583666,,
다사593640,,
다사577665,,
다사568647,,
다사601656,,
다사567648,,
다사585658,,
다사584607,,
다사582619,,
다사585639,,
다사582636,,
다사595649,,
다사589658,,
다사575666,,
다사591642,,
다사585604,,
다사601616,,
다사575654,,
다사570648,,
다사572668,,
다사573640,,
다사576629,,
다사571653,,
다사568664,,
다사569654,,
다사604646,,
다사566650,,
다사576632,,
다사566651,,
다사590647,,
다사584605,,
다사575651,,
다사567655,,
다사592648,,
다사572654,,
다사594647,,
다사573646,,
다사579665,,
다사576626,,
다사575649,,
다사583638,,
다사577650,,
다사570644,,
다사575641,,
다사572666,,
다사578631,,
다사569663,,
다사590652,,
다사575638,,
다사582657,,
다사599610,,
다사578654,,
다사573664,,
다사603630,,
다사586648,,
다사584658,,
다사591641,,
다사586644,,
다사580661,,
다사587645,,
다사604610,,
다사598607,,
다사584657,,
다사581643,,
다사567646,,
다사583632,,
다사590657,,
다사569644,,
다사578618,,
다사603643,,
다사594592,,
다사602658,,
다사576621,,
다사573642,,
다사606610,,
다사580641,,
다사591653,,
다사597596,,
다사595611,,
다사585657,,
다사599608,,
다사603652,,
다사575631,,
다사577660,,
다사584616,,
다사578644,,
다사589650,,
다사600600,,
다사582659,,
다사582656,,
다사576669,,
다사602604,,
다사572629,,
다사576620,,
다사581663,,
다사574652,,
다사592594,,
다사604627,,
다사604619,,
다사581659,,
다사585667,,
다사576655,,
다사597628,,
다사600644,,
다사604645,,
다사594648,,
다사603646,,
다사596606,,
다사569658,,
다사604651,,
다사584632,,
다사576636,,
다사569650,,
다사603620,,
다사573662,,
다사606614,,
다사577663,,
다사579652,,
다사588657,,
다사599657,,
다사568654,,
다사587603,,
다사601604,,
다사578663,,
다사595647,,
다사572641,,
다사591660,,
다사583649,,
다사591659,,
다사573652,,
다사595592,,
다사572661,,
다사571658,,
다사579651,,
다사595659,,
다사594610,,
다사576665,,
다사601607,,
다사576659,,
다사587637,,
다사594641,,
다사571647,,
다사593657,,
다사597597,,
다사608606,,
다사571624,,
다사586651,,
다사592650,,
다사591638,,
다사606602,,
다사582630,,
다사570620,,
다사602653,,
다사579647,,
다사566653,,
다사574627,,
다사574637,,
다사598603,,
다사567645,,
다사573637,,
다사583637,,
다사592636,,
다사574635,,
다사569662,,
다사584648,,
다사598597,,
다사596604,,
다사607604,,
다사580662,,
다사575621,,
다사600611,,
다사569657,,
다사591658,,
다사575615,,
다사589654,,
다사569649,,
다사581654,,
다사588651,,
다사588624,,
다사570657,,
다사576631,,
다사577664,,
다사597601,,
다사595606,,
다사568656,,
다사599601,,
다사584641,,
다사582649,,
다사597659,,
다사585650,,
다사573649,,
다사590656,,
다사578664,,
다사584652,,
다사582639,,
다사597661,,
다사587655,,
다사584664,,
다사573663,,
다사575657,,
다사578647,,
다사571651,,
다사575633,,
다사575644,,
다사576651,,
다사581615,,
