gid,lon,lat
다사418470,126.8419408000,37.5209142700
다사426472,126.8509780000,37.5227669800
다사437486,126.8633185000,37.5354530200
다사443494,126.8700488000,37.5426998800
다사444498,126.8711504000,37.5463111400
다사414474,126.8373826000,37.5244941800
다사440477,126.8667826000,37.5273595200
다사450489,126.8780097000,37.5382353500
다사408461,126.8306974000,37.5127389600
다사415472,126.8385302000,37.5226979200
다사443468,126.8702458000,37.5192658900
다사453495,126.8813606000,37.5436610400
다사411489,126.8338674000,37.5379945900
다사409467,126.8317807000,37.5181531800
다사443467,126.8702534000,37.5183645900
다사448482,126.8757986000,37.5319142500
다사412465,126.8351913000,37.5163697300
다사449465,126.8770577000,37.5165979700
다사441470,126.8679675000,37.5210564200
다사415475,126.8385063000,37.5254018300
다사440497,126.8666301000,37.5453856300
다사438500,126.8643432000,37.5480773800
다사454493,126.8825074000,37.5418643500
다사410471,126.8328801000,37.5217647900
다사442462,126.8691598000,37.5138520000
다사450472,126.8781369000,37.5229131000
다사407483,126.8293885000,37.5325611700
다사413484,126.8361711000,37.5335008400
다사443482,126.8701398000,37.5318842100
다사444485,126.8712488000,37.5345941600
다사435468,126.8611933000,37.5192172800
다사456487,126.8848157000,37.5364683100
다사406488,126.8282163000,37.5370612400
다사433477,126.8588607000,37.5273167800
다사442471,126.8690915000,37.5219637800
다사410470,126.8328881000,37.5208634900
다사412481,126.8350633000,37.5307905700
다사434475,126.8600078000,37.5255203000
다사425468,126.8498776000,37.5191555300
다사412469,126.8351593000,37.5199749500
다사450498,126.8779423000,37.5463471200
다사415460,126.8386256000,37.5118822700
다사417463,126.8408647000,37.5145988400
다사408460,126.8307055000,37.5118376600
다사426465,126.8510326000,37.5164578400
다사430469,126.8555277000,37.5200878500
다사436456,126.8624169000,37.5084076900
다사430474,126.8554889000,37.5245943800
다사450483,126.8780546000,37.5328275100
다사457486,126.8859549000,37.5355728900
다사416458,126.8397730000,37.5100859900
다사410468,126.8329042000,37.5190608800
다사438483,126.8644733000,37.5327552000
다사454484,126.8825743000,37.5337525700
다사413477,126.8362270000,37.5271917300
다사411457,126.8341238000,37.5091529300
다사417464,126.8408568000,37.5155001400
다사437477,126.8633875000,37.5273412600
다사442494,126.8689168000,37.5426938400
다사405465,126.8272707000,37.5163248900
다사432464,126.8578295000,37.5155936400
다사411453,126.8341559000,37.5055477100
다사446475,126.8735878000,37.5255931100
다사448480,126.8758136000,37.5301116400
다사454483,126.8825817000,37.5328512600
다사440495,126.8666454000,37.5435830200
다사444468,126.8713774000,37.5192719200
다사440482,126.8667445000,37.5318660500
다사441472,126.8679523000,37.5228590400
다사440483,126.8667369000,37.5327673600
다사442482,126.8690080000,37.5318781700
다사411454,126.8341479000,37.5064490200
다사419471,126.8430645000,37.5218218800
다사427474,126.8520940000,37.5245758000
다사405481,126.8271412000,37.5307457000
다사442474,126.8690687000,37.5246677100
다사404491,126.8259283000,37.5397522300
다사416467,126.8397015000,37.5181977300
다사454486,126.8825594000,37.5355551900
다사445482,126.8724033000,37.5318962600
다사405486,126.8271007000,37.5352521900
다사431476,126.8566051000,37.5264031600
다사440501,126.8665996000,37.5489908500
다사445476,126.8724486000,37.5264884100
다사435456,126.8612855000,37.5084015800
다사439482,126.8656127000,37.5318599800
다사442484,126.8689928000,37.5336807800
다사443479,126.8701625000,37.5291802900
다사435472,126.8611625000,37.5228225100
다사439485,126.8655898000,37.5345639000
다사402483,126.8237297000,37.5325289000
다사453498,126.8813382000,37.5463649600
다사436473,126.8622865000,37.5237299300
다사410487,126.8327517000,37.5361856100
다사425473,126.8498385000,37.5236620600
다사454496,126.8824851000,37.5445682700
다사412479,126.8350793000,37.5289879700
다사405464,126.8272788000,37.5154235800
다사420454,126.8443302000,37.5065059800
다사440453,126.8669653000,37.5057281000
다사436471,126.8623018000,37.5219273200
다사441457,126.8680663000,37.5093394000
다사428478,126.8531945000,37.5281872300
다사421465,126.8453750000,37.5164266200
다사438495,126.8643815000,37.5435708600
다사411476,126.8339716000,37.5262776900
다사434464,126.8600925000,37.5156059200
다사455484,126.8837061000,37.5337584800
다사428465,126.8532956000,37.5164702500
다사432476,126.8577368000,37.5264093200
다사436459,126.8623939000,37.5111116200
다사437474,126.8634105000,37.5246373400
다사404485,126.8259770000,37.5343444400
다사439486,126.8655822000,37.5354652000
다사440480,126.8667597000,37.5300634400
다사449473,126.8769978000,37.5238084500
다사457485,126.8859623000,37.5346715800
다사419475,126.8430329000,37.5254270900
다사407493,126.8293078000,37.5415741600
다사438478,126.8645115000,37.5282486700
다사409493,126.8315716000,37.5415870000
다사428476,126.8532101000,37.5263846200
다사438470,126.8645727000,37.5210382100
다사454485,126.8825669000,37.5346538800
다사452484,126.8803107000,37.5337407100
다사417473,126.8407855000,37.5236118700
다사447470,126.8747571000,37.5210925600
다사449470,126.8770203000,37.5211045200
다사430476,126.8554734000,37.5263969900
다사437469,126.8634488000,37.5201308100
다사441493,126.8677925000,37.5417864800
다사409480,126.8316761000,37.5298701000
다사442473,126.8690763000,37.5237664000
다사443492,126.8700639000,37.5408972700
다사439455,126.8658187000,37.5075246500
다사443456,126.8703367000,37.5084501700
다사403482,126.8248696000,37.5316340800
다사448462,126.8759487000,37.5138880600
다사432473,126.8577600000,37.5237054000
다사436472,126.8622942000,37.5228286200
다사413485,126.8361631000,37.5344021400
다사410472,126.8328721000,37.5226660900
다사440500,126.8666072000,37.5480895500
다사407486,126.8293643000,37.5352650700
다사422470,126.8464672000,37.5209394100
다사403484,126.8248533000,37.5334366800
다사422475,126.8464279000,37.5254459300
다사439464,126.8657501000,37.5156364400
다사452496,126.8802212000,37.5445564100
다사431468,126.8566670000,37.5191927100
다사441458,126.8680587000,37.5102407100
다사404472,126.8260824000,37.5226275400
다사411474,126.8339877000,37.5244750800
다사438487,126.8644427000,37.5363604200
다사414477,126.8373587000,37.5271980900
다사428459,126.8533423000,37.5110624100
다사434456,126.8601541000,37.5083954500
다사437455,126.8635559000,37.5075124800
다사438455,126.8646873000,37.5075185700
다사411485,126.8338995000,37.5343893900
다사441498,126.8677545000,37.5462930100
다사450491,126.8779947000,37.5400379700
다사434467,126.8600694000,37.5183098500
다사412482,126.8350553000,37.5316918700
다사413464,126.8363308000,37.5154747900
다사437466,126.8634717000,37.5174268800
다사452485,126.8803033000,37.5346420200
다사421476,126.8452884000,37.5263409700
다사445486,126.8723731000,37.5355014900
다사428474,126.8532256000,37.5245820100
다사439494,126.8655211000,37.5426756400
다사440464,126.8668816000,37.5156425100
다사447489,126.8746141000,37.5382174200
다사441468,126.8679827000,37.5192538100
다사405482,126.8271331000,37.5316470000
다사409486,126.8316279000,37.5352779000
다사411459,126.8341078000,37.5109555400
다사435463,126.8612317000,37.5147107400
다사444473,126.8713396000,37.5237784700
다사449472,126.8770053000,37.5229071400
다사430461,126.8555897000,37.5128773900
다사443489,126.8700867000,37.5381933600
다사441485,126.8678534000,37.5345760300
다사410490,126.8327276000,37.5388895000
다사412470,126.8351513000,37.5208762500
다사426474,126.8509623000,37.5245695900
다사440458,126.8669273000,37.5102346500
다사456485,126.8848305000,37.5346656900
다사438473,126.8645498000,37.5237421300
다사443474,126.8702004000,37.5246737500
다사447492,126.8745915000,37.5409213400
다사410492,126.8327115000,37.5406921000
다사410493,126.8327035000,37.5415934000
다사438490,126.8644198000,37.5390643400
다사409483,126.8316520000,37.5325740000
다사444470,126.8713623000,37.5210745400
다사410481,126.8327998000,37.5307778000
다사421468,126.8453514000,37.5191305300
다사410459,126.8329764000,37.5109491500
다사430472,126.8555044000,37.5227917700
다사429462,126.8544505000,37.5137725200
다사424472,126.8487147000,37.5227545200
다사439479,126.8656356000,37.5291560600
다사421466,126.8453671000,37.5173279200
다사421469,126.8453435000,37.5200318400
다사424475,126.8486912000,37.5254584300
다사447497,126.8745539000,37.5454278700
다사407489,126.8293401000,37.5379689700
다사408491,126.8304558000,37.5397779900
다사413470,126.8362829000,37.5208826100
다사411461,126.8340918000,37.5127581500
다사435458,126.8612701000,37.5102042000
다사441487,126.8678382000,37.5363786500
다사420475,126.8441646000,37.5254333800
다사440484,126.8667292000,37.5336686600
다사409461,126.8318289000,37.5127453700
다사421475,126.8452962000,37.5254396600
다사419454,126.8431988000,37.5064996900
다사437475,126.8634028000,37.5255386500
다사405488,126.8270845000,37.5370547900
다사411477,126.8339636000,37.5271789900
다사416473,126.8396538000,37.5236055500
다사420456,126.8443144000,37.5083085900
다사422472,126.8464515000,37.5227420200
다사442468,126.8691143000,37.5192598600
다사418472,126.8419250000,37.5227168800
다사452489,126.8802734000,37.5382472600
다사406483,126.8282567000,37.5325547400
다사455483,126.8837135000,37.5328571700
다사408473,126.8306008000,37.5235545900
다사401490,126.8225408000,37.5388315000
다사407459,126.8295821000,37.5109299400
다사438452,126.8647102000,37.5048146400
다사440490,126.8666835000,37.5390765000
다사437456,126.8635483000,37.5084137900
다사415462,126.8386097000,37.5136848800
다사453497,126.8813457000,37.5454636500
다사436496,126.8621099000,37.5444599600
다사434466,126.8600771000,37.5174085400
다사439477,126.8656509000,37.5273534400
다사442488,126.8689624000,37.5372860100
다사423475,126.8475595000,37.5254521900
다사443458,126.8703216000,37.5102528000
다사439489,126.8655593000,37.5381691200
다사432478,126.8577213000,37.5282119300
다사425464,126.8499089000,37.5155503100
다사409489,126.8316038000,37.5379818000
다사449491,126.8768628000,37.5400320000
다사422477,126.8464122000,37.5272485400
다사443491,126.8700715000,37.5399959700
다사445492,126.8723277000,37.5409093300
다사447472,126.8747420000,37.5228951800
다사450490,126.8780022000,37.5391366600
다사424466,126.8487617000,37.5173466900
다사442478,126.8690384000,37.5282729400
다사429472,126.8543728000,37.5227855900
다사451496,126.8790892000,37.5445504600
다사406490,126.8282001000,37.5388638300
다사403487,126.8248289000,37.5361405700
다사411462,126.8340838000,37.5136594500
다사443471,126.8702231000,37.5219698200
다사413467,126.8363068000,37.5181787000
다사441484,126.8678610000,37.5336747300
다사406482,126.8282648000,37.5316534400
다사441501,126.8677316000,37.5489969200
다사408471,126.8306169000,37.5217519800
다사407466,126.8295256000,37.5172390600
다사419458,126.8431672000,37.5101049200
다사447488,126.8746216000,37.5373161100
다사415461,126.8386177000,37.5127835800
다사417476,126.8407617000,37.5263157800
다사449498,126.8768103000,37.5463411500
다사416463,126.8397333000,37.5145925200
다사419463,126.8431277000,37.5146114400
다사410475,126.8328480000,37.5253700000
다사419472,126.8430566000,37.5227231800
다사445489,126.8723504000,37.5382054100
다사428472,126.8532412000,37.5227793900
다사402485,126.8237134000,37.5343315000
다사441492,126.8678001000,37.5408851800
다사447494,126.8745765000,37.5427239500
다사410480,126.8328079000,37.5298765000
다사437485,126.8633262000,37.5345517100
다사435462,126.8612394000,37.5138094300
다사435466,126.8612086000,37.5174146600
다사427468,126.8521407000,37.5191679700
다사414468,126.8374304000,37.5190863600
다사439481,126.8656203000,37.5309586700
다사415479,126.8384744000,37.5290070300
다사428467,126.8532801000,37.5182728600
다사443495,126.8700412000,37.5436011900
다사411490,126.8338594000,37.5388958900
다사424471,126.8487225000,37.5218532100
다사407485,126.8293723000,37.5343637700
다사418468,126.8419567000,37.5191116700
다사435471,126.8611702000,37.5219212000
다사412477,126.8350953000,37.5271853600
다사408458,126.8307216000,37.5100350500
다사416476,126.8396300000,37.5263094600
다사438479,126.8645039000,37.5291499700
다사442485,126.8689852000,37.5345820900
다사443493,126.8700564000,37.5417985800
다사409481,126.8316681000,37.5307714000
다사447464,126.8748022000,37.5156847000
다사413483,126.8361791000,37.5325995400
다사432477,126.8577290000,37.5273106300
다사412484,126.8350393000,37.5334944700
다사431471,126.8566438000,37.5218966300
다사415474,126.8385142000,37.5245005200
다사437478,126.8633798000,37.5282425700
다사403485,126.8248452000,37.5343379800
다사416461,126.8397491000,37.5127899100
다사424469,126.8487382000,37.5200506000
다사439501,126.8654676000,37.5489847700
다사442475,126.8690611000,37.5255690100
다사412471,126.8351433000,37.5217775500
다사409484,126.8316440000,37.5334753100
다사450497,126.8779498000,37.5454458100
다사431472,126.8566361000,37.5227979400
다사424474,126.8486990000,37.5245571300
다사418459,126.8420279000,37.5109999200
다사438464,126.8646186000,37.5156303600
다사442477,126.8690460000,37.5273716300
다사415465,126.8385859000,37.5163887900
다사409488,126.8316118000,37.5370805000
다사423465,126.8476380000,37.5164391400
다사450486,126.8780322000,37.5355314300
다사451498,126.8790743000,37.5463530700
다사433463,126.8589687000,37.5146984800
다사448472,126.8758737000,37.5229011700
다사442481,126.8690156000,37.5309768600
다사433460,126.8589918000,37.5119945500
다사445496,126.8722975000,37.5445145500
다사406474,126.8283295000,37.5244430400
다사418456,126.8420516000,37.5082960100
다사434476,126.8600001000,37.5264216100
